NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.4875
CFL: 0.3
-1.0875 -1.11667 2.45855e-06
-1.0875 -1.08333 7.53522e-07
-1.0875 -1.05 2.21294e-07
-1.0875 -1.01667 6.24067e-08
-1.0875 -0.983333 1.69319e-08
-1.0875 -0.95 4.42669e-09
-1.0875 -0.916667 1.11688e-09
-1.0875 -0.883333 2.72013e-10
-1.0875 -0.85 6.40017e-11
-1.0875 -0.816667 1.45047e-11
-1.0875 -0.783333 3.45231e-12
-1.0875 -0.75 1.46656e-12
-1.0875 -0.716667 8.51362e-13
-1.0875 -0.683333 4.73533e-13
-1.0875 -0.65 2.52185e-13
-1.0875 -0.616667 1.28998e-13
-1.0875 -0.583333 6.34446e-14
-1.0875 -0.55 3.00403e-14
-1.0875 -0.516667 1.37129e-14
-1.0875 -0.483333 6.04356e-15
-1.0875 -0.45 2.57502e-15
-1.0875 -0.416667 1.06205e-15
-1.0875 -0.383333 4.2452e-16
-1.0875 -0.35 1.64632e-16
-1.0875 -0.316667 6.20061e-17
-1.0875 -0.283333 2.2702e-17
-1.0875 -0.25 8.08684e-18
-1.0875 -0.216667 2.24872e-13
-1.0875 -0.183333 3.9167e-12
-1.0875 -0.15 5.21495e-11
-1.0875 -0.116667 4.87937e-10
-1.0875 -0.0833333 3.4766e-09
-1.0875 -0.05 1.99888e-08
-1.0875 -0.0166667 9.62314e-08
-1.0875 0.0166667 3.97533e-07
-1.0875 0.05 1.43305e-06
-1.0875 0.0833333 4.56109e-06
-1.0875 0.116667 1.29204e-05
-1.0875 0.15 3.27386e-05
-1.0875 0.183333 7.43697e-05
-1.0875 0.216667 0.000151303
-1.0875 0.25 0.000273029
-1.0875 0.283333 0.000418067
-1.0875 0.316667 0.000517464
-1.0875 0.35 0.000559232
-1.0875 0.383333 0.000574652
-1.0875 0.416667 0.000579819
-1.0875 0.45 0.000581062
-1.0875 0.483333 0.000581071
-1.0875 0.516667 0.000580342
-1.0875 0.55 0.000577437
-1.0875 0.583333 0.000569186
-1.0875 0.616667 0.000549381
-1.0875 0.65 0.000507716
-1.0875 0.683333 0.000430749
-1.0875 0.716667 0.00030904
-1.0875 0.75 0.000163946
-1.0875 0.783333 6.43749e-05
-1.0875 0.816667 2.27884e-05
-1.0875 0.85 7.66732e-06
-1.0875 0.883333 2.45855e-06
-1.0875 0.916667 7.53522e-07
-1.0875 0.95 2.21294e-07
-1.0875 0.983333 6.24067e-08
-1.0875 1.01667 1.69319e-08
-1.0875 1.05 4.42669e-09
-1.0875 1.08333 1.11688e-09
-1.0875 1.11667 2.72013e-10
-1.0625 -1.11667 7.64173e-07
-1.0625 -1.08333 2.34133e-07
-1.0625 -1.05 6.87366e-08
-1.0625 -1.01667 1.93777e-08
-1.0625 -0.983333 5.25534e-09
-1.0625 -0.95 1.37332e-09
-1.0625 -0.916667 3.46186e-10
-1.0625 -0.883333 8.40359e-11
-1.0625 -0.85 1.97401e-11
-1.0625 -0.816667 4.61265e-12
-1.0625 -0.783333 1.69621e-12
-1.0625 -0.75 1.00214e-12
-1.0625 -0.716667 5.73036e-13
-1.0625 -0.683333 3.14777e-13
-1.0625 -0.65 1.66304e-13
-1.0625 -0.616667 8.45614e-14
-1.0625 -0.583333 4.14081e-14
-1.0625 -0.55 1.95453e-14
-1.0625 -0.516667 8.90276e-15
-1.0625 -0.483333 3.9178e-15
-1.0625 -0.45 1.66764e-15
-1.0625 -0.416667 6.87373e-16
-1.0625 -0.383333 2.74651e-16
-1.0625 -0.35 1.0649e-16
-1.0625 -0.316667 4.01041e-17
-1.0625 -0.283333 1.4683e-17
-1.0625 -0.25 5.23057e-18
-1.0625 -0.216667 1.11556e-13
-1.0625 -0.183333 1.02691e-12
-1.0625 -0.15 1.60169e-11
-1.0625 -0.116667 1.52169e-10
-1.0625 -0.0833333 1.08524e-09
-1.0625 -0.05 6.23907e-09
-1.0625 -0.0166667 3.00356e-08
-1.0625 0.0166667 1.24079e-07
-1.0625 0.05 4.47295e-07
-1.0625 0.0833333 1.42367e-06
-1.0625 0.116667 4.03295e-06
-1.0625 0.15 1.0219e-05
-1.0625 0.183333 2.32135e-05
-1.0625 0.216667 4.72264e-05
-1.0625 0.25 8.52153e-05
-1.0625 0.283333 0.000130451
-1.0625 0.316667 0.000161412
-1.0625 0.35 0.00017441
-1.0625 0.383333 0.000179207
-1.0625 0.416667 0.000180814
-1.0625 0.45 0.0001812
-1.0625 0.483333 0.000181202
-1.0625 0.516667 0.000180974
-1.0625 0.55 0.000180067
-1.0625 0.583333 0.000177492
-1.0625 0.616667 0.00017131
-1.0625 0.65 0.000158305
-1.0625 0.683333 0.000134282
-1.0625 0.716667 9.62979e-05
-1.0625 0.75 5.10441e-05
-1.0625 0.783333 2.00298e-05
-1.0625 0.816667 7.08794e-06
-1.0625 0.85 2.38398e-06
-1.0625 0.883333 7.64173e-07
-1.0625 0.916667 2.34133e-07
-1.0625 0.95 6.87366e-08
-1.0625 0.983333 1.93777e-08
-1.0625 1.01667 5.25534e-09
-1.0625 1.05 1.37332e-09
-1.0625 1.08333 3.46186e-10
-1.0625 1.11667 8.40359e-11
-1.0375 -1.11667 2.29753e-07
-1.0375 -1.08333 7.0369e-08
-1.0375 -1.05 2.06519e-08
-1.0375 -1.01667 5.8199e-09
-1.0375 -0.983333 1.5776e-09
-1.0375 -0.95 4.12012e-10
-1.0375 -0.916667 1.03653e-10
-1.0375 -0.883333 2.50279e-11
-1.0375 -0.85 6.00678e-12
-1.0375 -0.816667 1.92146e-12
-1.0375 -0.783333 1.14468e-12
-1.0375 -0.75 6.68958e-13
-1.0375 -0.716667 3.77239e-13
-1.0375 -0.683333 2.05002e-13
-1.0375 -0.65 1.0739e-13
-1.0375 -0.616667 5.42342e-14
-1.0375 -0.583333 2.64155e-14
-1.0375 -0.55 1.24171e-14
-1.0375 -0.516667 5.63806e-15
-1.0375 -0.483333 2.47518e-15
-1.0375 -0.45 1.05168e-15
-1.0375 -0.416667 4.32896e-16
-1.0375 -0.383333 1.72796e-16
-1.0375 -0.35 6.69473e-17
-1.0375 -0.316667 2.51984e-17
-1.0375 -0.283333 9.22191e-18
-1.0375 -0.25 3.28417e-18
-1.0375 -0.216667 5.6895e-14
-1.0375 -0.183333 4.83705e-13
-1.0375 -0.15 5.07515e-12
-1.0375 -0.116667 4.60888e-11
-1.0375 -0.0833333 3.2758e-10
-1.0375 -0.05 1.88369e-09
-1.0375 -0.0166667 9.06959e-09
-1.0375 0.0166667 3.74682e-08
-1.0375 0.05 1.35071e-07
-1.0375 0.0833333 4.29913e-07
-1.0375 0.116667 1.21785e-06
-1.0375 0.15 3.08587e-06
-1.0375 0.183333 7.0098e-06
-1.0375 0.216667 1.42606e-05
-1.0375 0.25 2.57298e-05
-1.0375 0.283333 3.93781e-05
-1.0375 0.316667 4.87064e-05
-1.0375 0.35 5.26194e-05
-1.0375 0.383333 5.40628e-05
-1.0375 0.416667 5.45461e-05
-1.0375 0.45 5.4662e-05
-1.0375 0.483333 5.46626e-05
-1.0375 0.516667 5.45938e-05
-1.0375 0.55 5.43198e-05
-1.0375 0.583333 5.3542e-05
-1.0375 0.616667 5.16753e-05
-1.0375 0.65 4.77481e-05
-1.0375 0.683333 4.04942e-05
-1.0375 0.716667 2.90266e-05
-1.0375 0.75 1.53729e-05
-1.0375 0.783333 6.02834e-06
-1.0375 0.816667 2.13249e-06
-1.0375 0.85 7.17002e-07
-1.0375 0.883333 2.29753e-07
-1.0375 0.916667 7.0369e-08
-1.0375 0.95 2.06519e-08
-1.0375 0.983333 5.8199e-09
-1.0375 1.01667 1.5776e-09
-1.0375 1.05 4.12012e-10
-1.0375 1.08333 1.03653e-10
-1.0375 1.11667 2.50279e-11
-1.0125 -1.11667 6.69074e-08
-1.0125 -1.08333 2.04855e-08
-1.0125 -1.05 6.01009e-09
-1.0125 -1.01667 1.69273e-09
-1.0125 -0.983333 4.58514e-10
-1.0125 -0.95 1.19487e-10
-1.0125 -0.916667 2.9951e-11
-1.0125 -0.883333 7.30241e-12
-1.0125 -0.85 2.17145e-12
-1.0125 -0.816667 1.26806e-12
-1.0125 -0.783333 7.56143e-13
-1.0125 -0.75 4.36531e-13
-1.0125 -0.716667 2.43191e-13
-1.0125 -0.683333 1.30797e-13
-1.0125 -0.65 6.79136e-14
-1.0125 -0.616667 3.40438e-14
-1.0125 -0.583333 1.64804e-14
-1.0125 -0.55 7.70854e-15
-1.0125 -0.516667 3.48618e-15
-1.0125 -0.483333 1.5256e-15
-1.0125 -0.45 6.46563e-16
-1.0125 -0.416667 2.65603e-16
-1.0125 -0.383333 1.05848e-16
-1.0125 -0.35 4.09565e-17
-1.0125 -0.316667 1.53999e-17
-1.0125 -0.283333 5.63129e-18
-1.0125 -0.25 2.00413e-18
-1.0125 -0.216667 2.95304e-14
-1.0125 -0.183333 2.42413e-13
-1.0125 -0.15 1.32068e-12
-1.0125 -0.116667 1.33863e-11
-1.0125 -0.0833333 9.59785e-11
-1.0125 -0.05 5.51295e-10
-1.0125 -0.0166667 2.65329e-09
-1.0125 0.0166667 1.09609e-08
-1.0125 0.05 3.9514e-08
-1.0125 0.0833333 1.25768e-07
-1.0125 0.116667 3.56273e-07
-1.0125 0.15 9.02736e-07
-1.0125 0.183333 2.0506e-06
-1.0125 0.216667 4.17153e-06
-1.0125 0.25 7.52587e-06
-1.0125 0.283333 1.15148e-05
-1.0125 0.316667 1.42372e-05
-1.0125 0.35 1.53782e-05
-1.0125 0.383333 1.57989e-05
-1.0125 0.416667 1.59396e-05
-1.0125 0.45 1.59734e-05
-1.0125 0.483333 1.59735e-05
-1.0125 0.516667 1.59533e-05
-1.0125 0.55 1.58732e-05
-1.0125 0.583333 1.56456e-05
-1.0125 0.616667 1.50995e-05
-1.0125 0.65 1.39507e-05
-1.0125 0.683333 1.18289e-05
-1.0125 0.716667 8.47503e-06
-1.0125 0.75 4.48456e-06
-1.0125 0.783333 1.75738e-06
-1.0125 0.816667 6.21436e-07
-1.0125 0.85 2.08872e-07
-1.0125 0.883333 6.69074e-08
-1.0125 0.916667 2.04855e-08
-1.0125 0.95 6.01009e-09
-1.0125 0.983333 1.69273e-09
-1.0125 1.01667 4.58514e-10
-1.0125 1.05 1.19487e-10
-1.0125 1.08333 2.9951e-11
-1.0125 1.11667 7.30241e-12
-0.9875 -1.11667 1.8895e-08
-0.9875 -1.08333 5.78306e-09
-0.9875 -1.05 1.69551e-09
-0.9875 -1.01667 4.77356e-10
-0.9875 -0.983333 1.90615e-10
-0.9875 -0.95 4.98661e-11
-0.9875 -0.916667 1.26537e-11
-0.9875 -0.883333 3.31825e-12
-0.9875 -0.85 1.53762e-12
-0.9875 -0.816667 9.65045e-13
-0.9875 -0.783333 5.73804e-13
-0.9875 -0.75 3.29942e-13
-0.9875 -0.716667 1.83422e-13
-0.9875 -0.683333 9.85633e-14
-0.9875 -0.65 5.11935e-14
-0.9875 -0.616667 2.57019e-14
-0.9875 -0.583333 1.24753e-14
-0.9875 -0.55 5.85653e-15
-0.9875 -0.516667 2.66054e-15
-0.9875 -0.483333 1.17037e-15
-0.9875 -0.45 4.9889e-16
-0.9875 -0.416667 2.06228e-16
-0.9875 -0.383333 8.27339e-17
-0.9875 -0.35 3.22367e-17
-0.9875 -0.316667 1.22089e-17
-0.9875 -0.283333 4.49767e-18
-0.9875 -0.25 1.61285e-18
-0.9875 -0.216667 1.57532e-14
-0.9875 -0.183333 1.29934e-13
-0.9875 -0.15 6.56699e-13
-0.9875 -0.116667 4.24806e-12
-0.9875 -0.0833333 2.92307e-11
-0.9875 -0.05 1.69171e-10
-0.9875 -0.0166667 8.20608e-10
-0.9875 0.0166667 3.41426e-09
-0.9875 0.05 1.23981e-08
-0.9875 0.0833333 3.97623e-08
-0.9875 0.116667 1.1354e-07
-0.9875 0.15 2.90146e-07
-0.9875 0.183333 6.65154e-07
-0.9875 0.216667 1.36703e-06
-0.9875 0.25 2.49856e-06
-0.9875 0.283333 3.90528e-06
-0.9875 0.316667 4.93691e-06
-0.9875 0.35 5.38531e-06
-0.9875 0.383333 5.55206e-06
-0.9875 0.416667 5.60884e-06
-0.9875 0.45 5.62329e-06
-0.9875 0.483333 5.62395e-06
-0.9875 0.516667 5.61801e-06
-0.9875 0.55 5.59296e-06
-0.9875 0.583333 5.52037e-06
-0.9875 0.616667 5.34398e-06
-0.9875 0.65 4.96866e-06
-0.9875 0.683333 4.26643e-06
-0.9875 0.716667 3.135e-06
-0.9875 0.75 1.7279e-06
-0.9875 0.783333 6.94455e-07
-0.9875 0.816667 2.47552e-07
-0.9875 0.85 8.38334e-08
-0.9875 0.883333 2.7053e-08
-0.9875 0.916667 8.34339e-09
-0.9875 0.95 2.46488e-09
-0.9875 0.983333 6.99218e-10
-0.9875 1.01667 1.29089e-10
-0.9875 1.05 3.34772e-11
-0.9875 1.08333 8.49048e-12
-0.9875 1.11667 2.41412e-12
-0.9625 -1.11667 5.18035e-09
-0.9625 -1.08333 1.5847e-09
-0.9625 -1.05 4.64438e-10
-0.9625 -1.01667 1.30509e-10
-0.9625 -0.983333 5.22991e-11
-0.9625 -0.95 1.37083e-11
-0.9625 -0.916667 3.64387e-12
-0.9625 -0.883333 1.64712e-12
-0.9625 -0.85 1.03397e-12
-0.9625 -0.816667 6.25146e-13
-0.9625 -0.783333 3.66515e-13
-0.9625 -0.75 2.08066e-13
-0.9625 -0.716667 1.14316e-13
-0.9625 -0.683333 6.07827e-14
-0.9625 -0.65 3.12746e-14
-0.9625 -0.616667 1.55721e-14
-0.9625 -0.583333 7.50447e-15
-0.9625 -0.55 3.50139e-15
-0.9625 -0.516667 1.58235e-15
-0.9625 -0.483333 6.92999e-16
-0.9625 -0.45 2.94305e-16
-0.9625 -0.416667 1.21277e-16
-0.9625 -0.383333 4.85254e-17
-0.9625 -0.35 1.88656e-17
-0.9625 -0.316667 7.13156e-18
-0.9625 -0.283333 2.62305e-18
-0.9625 -0.25 9.39355e-19
-0.9625 -0.216667 8.30344e-15
-0.9625 -0.183333 7.0011e-14
-0.9625 -0.15 3.3465e-13
-0.9625 -0.116667 1.16991e-12
-0.9625 -0.0833333 8.24168e-12
-0.9625 -0.05 4.71436e-11
-0.9625 -0.0166667 2.2787e-10
-0.9625 0.0166667 9.47774e-10
-0.9625 0.05 3.44162e-09
-0.9625 0.0833333 1.10374e-08
-0.9625 0.116667 3.15164e-08
-0.9625 0.15 8.05363e-08
-0.9625 0.183333 1.84621e-07
-0.9625 0.216667 3.79417e-07
-0.9625 0.25 6.93403e-07
-0.9625 0.283333 1.0835e-06
-0.9625 0.316667 1.36915e-06
-0.9625 0.35 1.49318e-06
-0.9625 0.383333 1.53928e-06
-0.9625 0.416667 1.55498e-06
-0.9625 0.45 1.55896e-06
-0.9625 0.483333 1.55914e-06
-0.9625 0.516667 1.55749e-06
-0.9625 0.55 1.55053e-06
-0.9625 0.583333 1.53038e-06
-0.9625 0.616667 1.48142e-06
-0.9625 0.65 1.37725e-06
-0.9625 0.683333 1.18236e-06
-0.9625 0.716667 8.684e-07
-0.9625 0.75 4.78198e-07
-0.9625 0.783333 1.92042e-07
-0.9625 0.816667 6.84314e-08
-0.9625 0.85 2.31661e-08
-0.9625 0.883333 7.473e-09
-0.9625 0.916667 2.30367e-09
-0.9625 0.95 6.8032e-10
-0.9625 0.983333 1.92732e-10
-0.9625 1.01667 3.50971e-11
-0.9625 1.05 9.18899e-12
-0.9625 1.08333 2.59547e-12
-0.9625 1.11667 1.46584e-12
-0.9375 -1.11667 1.37997e-09
-0.9375 -1.08333 4.21811e-10
-0.9375 -1.05 1.23394e-10
-0.9375 -1.01667 3.44857e-11
-0.9375 -0.983333 1.39508e-11
-0.9375 -0.95 3.93155e-12
-0.9375 -0.916667 1.687e-12
-0.9375 -0.883333 1.0823e-12
-0.9375 -0.85 6.64924e-13
-0.9375 -0.816667 3.96488e-13
-0.9375 -0.783333 2.29285e-13
-0.9375 -0.75 1.28509e-13
-0.9375 -0.716667 6.97886e-14
-0.9375 -0.683333 3.67173e-14
-0.9375 -0.65 1.87133e-14
-0.9375 -0.616667 9.23898e-15
-0.9375 -0.583333 4.41927e-15
-0.9375 -0.55 2.04851e-15
-0.9375 -0.516667 9.20539e-16
-0.9375 -0.483333 4.01194e-16
-0.9375 -0.45 1.69667e-16
-0.9375 -0.416667 6.9665e-17
-0.9375 -0.383333 2.77886e-17
-0.9375 -0.35 1.07751e-17
-0.9375 -0.316667 4.06394e-18
-0.9375 -0.283333 1.49184e-18
-0.9375 -0.25 5.3335e-19
-0.9375 -0.216667 4.37274e-15
-0.9375 -0.183333 3.80039e-14
-0.9375 -0.15 1.77009e-13
-0.9375 -0.116667 5.96735e-13
-0.9375 -0.0833333 2.22601e-12
-0.9375 -0.05 1.26815e-11
-0.9375 -0.0166667 6.159e-11
-0.9375 0.0166667 2.55855e-10
-0.9375 0.05 9.28661e-10
-0.9375 0.0833333 2.97803e-09
-0.9375 0.116667 8.50318e-09
-0.9375 0.15 2.17279e-08
-0.9375 0.183333 4.98066e-08
-0.9375 0.216667 1.02352e-07
-0.9375 0.25 1.87033e-07
-0.9375 0.283333 2.92166e-07
-0.9375 0.316667 3.69035e-07
-0.9375 0.35 4.02373e-07
-0.9375 0.383333 4.14762e-07
-0.9375 0.416667 4.18975e-07
-0.9375 0.45 4.20045e-07
-0.9375 0.483333 4.20092e-07
-0.9375 0.516667 4.19646e-07
-0.9375 0.55 4.17769e-07
-0.9375 0.583333 4.12332e-07
-0.9375 0.616667 3.99123e-07
-0.9375 0.65 3.71021e-07
-0.9375 0.683333 3.18449e-07
-0.9375 0.716667 2.33775e-07
-0.9375 0.75 1.2861e-07
