NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.7625
CFL: 0.3
-1.0875 -1.11667 2.63453e-13
-1.0875 -1.08333 3.88087e-13
-1.0875 -1.05 5.83302e-13
-1.0875 -1.01667 8.98565e-13
-1.0875 -0.983333 1.44777e-12
-1.0875 -0.95 2.50848e-12
-1.0875 -0.916667 4.73197e-12
-1.0875 -0.883333 9.54782e-12
-1.0875 -0.85 1.99243e-11
-1.0875 -0.816667 4.17527e-11
-1.0875 -0.783333 8.62406e-11
-1.0875 -0.75 1.73801e-10
-1.0875 -0.716667 3.39931e-10
-1.0875 -0.683333 6.43343e-10
-1.0875 -0.65 1.17588e-09
-1.0875 -0.616667 2.07238e-09
-1.0875 -0.583333 3.5162e-09
-1.0875 -0.55 5.73349e-09
-1.0875 -0.516667 8.96559e-09
-1.0875 -0.483333 1.34005e-08
-1.0875 -0.45 1.89763e-08
-1.0875 -0.416667 2.47777e-08
-1.0875 -0.383333 2.88881e-08
-1.0875 -0.35 3.08059e-08
-1.0875 -0.316667 3.14805e-08
-1.0875 -0.283333 3.16326e-08
-1.0875 -0.25 3.16275e-08
-1.0875 -0.216667 3.15242e-08
-1.0875 -0.183333 3.11971e-08
-1.0875 -0.15 3.04757e-08
-1.0875 -0.116667 2.91514e-08
-1.0875 -0.0833333 2.69899e-08
-1.0875 -0.05 2.37621e-08
-1.0875 -0.0166667 1.93186e-08
-1.0875 0.0166667 1.37942e-08
-1.0875 0.05 8.1252e-09
-1.0875 0.0833333 3.98858e-09
-1.0875 0.116667 1.80589e-09
-1.0875 0.15 7.94322e-10
-1.0875 0.183333 3.42047e-10
-1.0875 0.216667 1.44538e-10
-1.0875 0.25 5.99315e-11
-1.0875 0.283333 2.48343e-11
-1.0875 0.316667 1.01865e-11
-1.0875 0.35 4.33495e-12
-1.0875 0.383333 2.21712e-12
-1.0875 0.416667 1.62147e-12
-1.0875 0.45 1.19172e-12
-1.0875 0.483333 8.81897e-13
-1.0875 0.516667 6.5551e-13
-1.0875 0.55 4.87887e-13
-1.0875 0.583333 3.62992e-13
-1.0875 0.616667 2.70269e-13
-1.0875 0.65 2.02643e-13
-1.0875 0.683333 1.55428e-13
-1.0875 0.716667 1.25795e-13
-1.0875 0.75 1.12527e-13
-1.0875 0.783333 1.15964e-13
-1.0875 0.816667 1.38416e-13
-1.0875 0.85 1.84826e-13
-1.0875 0.883333 2.63453e-13
-1.0875 0.916667 3.88087e-13
-1.0875 0.95 5.83302e-13
-1.0875 0.983333 8.98565e-13
-1.0875 1.01667 1.44777e-12
-1.0875 1.05 2.50848e-12
-1.0875 1.08333 4.73197e-12
-1.0875 1.11667 9.54782e-12
-1.0625 -1.11667 3.88246e-13
-1.0625 -1.08333 5.82441e-13
-1.0625 -1.05 9.05836e-13
-1.0625 -1.01667 1.48636e-12
-1.0625 -0.983333 2.64767e-12
-1.0625 -0.95 5.17702e-12
-1.0625 -0.916667 1.08648e-11
-1.0625 -0.883333 2.35697e-11
-1.0625 -0.85 5.12573e-11
-1.0625 -0.816667 1.09718e-10
-1.0625 -0.783333 2.28987e-10
-1.0625 -0.75 4.63766e-10
-1.0625 -0.716667 9.09175e-10
-1.0625 -0.683333 1.72252e-09
-1.0625 -0.65 3.14985e-09
-1.0625 -0.616667 5.55229e-09
-1.0625 -0.583333 9.42091e-09
-1.0625 -0.55 1.53611e-08
-1.0625 -0.516667 2.40189e-08
-1.0625 -0.483333 3.5897e-08
-1.0625 -0.45 5.08281e-08
-1.0625 -0.416667 6.63581e-08
-1.0625 -0.383333 7.73544e-08
-1.0625 -0.35 8.24816e-08
-1.0625 -0.316667 8.42837e-08
-1.0625 -0.283333 8.46895e-08
-1.0625 -0.25 8.46753e-08
-1.0625 -0.216667 8.43977e-08
-1.0625 -0.183333 8.35207e-08
-1.0625 -0.15 8.15876e-08
-1.0625 -0.116667 7.80396e-08
-1.0625 -0.0833333 7.22494e-08
-1.0625 -0.05 6.36044e-08
-1.0625 -0.0166667 5.17055e-08
-1.0625 0.0166667 3.69153e-08
-1.0625 0.05 2.17424e-08
-1.0625 0.0833333 1.06729e-08
-1.0625 0.116667 4.83197e-09
-1.0625 0.15 2.12485e-09
-1.0625 0.183333 9.14304e-10
-1.0625 0.216667 3.85837e-10
-1.0625 0.25 1.59297e-10
-1.0625 0.283333 6.51777e-11
-1.0625 0.316667 2.62461e-11
-1.0625 0.35 1.04822e-11
-1.0625 0.383333 4.43561e-12
-1.0625 0.416667 2.29442e-12
-1.0625 0.45 1.68879e-12
-1.0625 0.483333 1.24426e-12
-1.0625 0.516667 9.19498e-13
-1.0625 0.55 6.81144e-13
-1.0625 0.583333 5.05413e-13
-1.0625 0.616667 3.76128e-13
-1.0625 0.65 2.82508e-13
-1.0625 0.683333 2.17604e-13
-1.0625 0.716667 1.77365e-13
-1.0625 0.75 1.60148e-13
-1.0625 0.783333 1.66572e-13
-1.0625 0.816667 2.00344e-13
-1.0625 0.85 2.69532e-13
-1.0625 0.883333 3.88246e-13
-1.0625 0.916667 5.82441e-13
-1.0625 0.95 9.05836e-13
-1.0625 0.983333 1.48636e-12
-1.0625 1.01667 2.64767e-12
-1.0625 1.05 5.17702e-12
-1.0625 1.08333 1.08648e-11
-1.0625 1.11667 2.35697e-11
-1.0375 -1.11667 5.75934e-13
-1.0375 -1.08333 8.93769e-13
-1.0375 -1.05 1.48093e-12
-1.0375 -1.01667 2.6909e-12
-1.0375 -0.983333 5.41607e-12
-1.0375 -0.95 1.17615e-11
-1.0375 -0.916667 2.64353e-11
-1.0375 -0.883333 5.95357e-11
-1.0375 -0.85 1.31889e-10
-1.0375 -0.816667 2.84779e-10
-1.0375 -0.783333 5.96727e-10
-1.0375 -0.75 1.21073e-09
-1.0375 -0.716667 2.37542e-09
-1.0375 -0.683333 4.50192e-09
-1.0375 -0.65 8.23318e-09
-1.0375 -0.616667 1.45127e-08
-1.0375 -0.583333 2.46231e-08
-1.0375 -0.55 4.01456e-08
-1.0375 -0.516667 6.27662e-08
-1.0375 -0.483333 9.3796e-08
-1.0375 -0.45 1.32794e-07
-1.0375 -0.416667 1.73343e-07
-1.0375 -0.383333 2.0204e-07
-1.0375 -0.35 2.15414e-07
-1.0375 -0.316667 2.20113e-07
-1.0375 -0.283333 2.2117e-07
-1.0375 -0.25 2.21132e-07
-1.0375 -0.216667 2.20405e-07
-1.0375 -0.183333 2.18111e-07
-1.0375 -0.15 2.13058e-07
-1.0375 -0.116667 2.03786e-07
-1.0375 -0.0833333 1.88656e-07
-1.0375 -0.05 1.6607e-07
-1.0375 -0.0166667 1.34987e-07
-1.0375 0.0166667 9.63617e-08
-1.0375 0.05 5.6748e-08
-1.0375 0.0833333 2.78554e-08
-1.0375 0.116667 1.26109e-08
-1.0375 0.15 5.54519e-09
-1.0375 0.183333 2.38552e-09
-1.0375 0.216667 1.00607e-09
-1.0375 0.25 4.15148e-10
-1.0375 0.283333 1.68782e-10
-1.0375 0.316667 6.75375e-11
-1.0375 0.35 2.65486e-11
-1.0375 0.383333 1.04694e-11
-1.0375 0.416667 4.45282e-12
-1.0375 0.45 2.3427e-12
-1.0375 0.483333 1.73485e-12
-1.0375 0.516667 1.28105e-12
-1.0375 0.55 9.46324e-13
-1.0375 0.583333 7.00394e-13
-1.0375 0.616667 5.20632e-13
-1.0375 0.65 3.91377e-13
-1.0375 0.683333 3.02505e-13
-1.0375 0.716667 2.48203e-13
-1.0375 0.75 2.26217e-13
-1.0375 0.783333 2.37598e-13
-1.0375 0.816667 2.88464e-13
-1.0375 0.85 3.92557e-13
-1.0375 0.883333 5.75934e-13
-1.0375 0.916667 8.93769e-13
-1.0375 0.95 1.48093e-12
-1.0375 0.983333 2.6909e-12
-1.0375 1.01667 5.41607e-12
-1.0375 1.05 1.17615e-11
-1.0375 1.08333 2.64353e-11
-1.0375 1.11667 5.95357e-11
-1.0125 -1.11667 8.691e-13
-1.0125 -1.08333 1.43471e-12
-1.0125 -1.05 2.63187e-12
-1.0125 -1.01667 5.41012e-12
-1.0125 -0.983333 1.20953e-11
-1.0125 -0.95 2.80851e-11
-1.0125 -0.916667 6.53987e-11
-1.0125 -0.883333 1.49796e-10
-1.0125 -0.85 3.34401e-10
-1.0125 -0.816667 7.24515e-10
-1.0125 -0.783333 1.52041e-09
-1.0125 -0.75 3.08675e-09
-1.0125 -0.716667 6.05755e-09
-1.0125 -0.683333 1.1481e-08
-1.0125 -0.65 2.0996e-08
-1.0125 -0.616667 3.70072e-08
-1.0125 -0.583333 6.27833e-08
-1.0125 -0.55 1.02352e-07
-1.0125 -0.516667 1.60006e-07
-1.0125 -0.483333 2.39082e-07
-1.0125 -0.45 3.38445e-07
-1.0125 -0.416667 4.41725e-07
-1.0125 -0.383333 5.14787e-07
-1.0125 -0.35 5.48828e-07
-1.0125 -0.316667 5.60782e-07
-1.0125 -0.283333 5.63468e-07
-1.0125 -0.25 5.6337e-07
-1.0125 -0.216667 5.61513e-07
-1.0125 -0.183333 5.55662e-07
-1.0125 -0.15 5.42775e-07
-1.0125 -0.116667 5.19133e-07
-1.0125 -0.0833333 4.80565e-07
-1.0125 -0.05 4.22999e-07
-1.0125 -0.0166667 3.43793e-07
-1.0125 0.0166667 2.45384e-07
-1.0125 0.05 1.44488e-07
-1.0125 0.0833333 7.09202e-08
-1.0125 0.116667 3.21077e-08
-1.0125 0.15 1.41179e-08
-1.0125 0.183333 6.07328e-09
-1.0125 0.216667 2.5604e-09
-1.0125 0.25 1.05694e-09
-1.0125 0.283333 4.28515e-10
-1.0125 0.316667 1.70906e-10
-1.0125 0.35 6.69397e-11
-1.0125 0.383333 2.58589e-11
-1.0125 0.416667 1.01346e-11
-1.0125 0.45 4.35552e-12
-1.0125 0.483333 2.34012e-12
-1.0125 0.516667 1.7445e-12
-1.0125 0.55 1.29338e-12
-1.0125 0.583333 9.5822e-13
-1.0125 0.616667 7.12582e-13
-1.0125 0.65 5.36393e-13
-1.0125 0.683333 4.16094e-13
-1.0125 0.716667 3.438e-13
-1.0125 0.75 3.16577e-13
-1.0125 0.783333 3.36286e-13
-1.0125 0.816667 4.13518e-13
-1.0125 0.85 5.73244e-13
-1.0125 0.883333 8.691e-13
-1.0125 0.916667 1.43471e-12
-1.0125 0.95 2.63187e-12
-1.0125 0.983333 5.41012e-12
-1.0125 1.01667 1.20953e-11
-1.0125 1.05 2.80851e-11
-1.0125 1.08333 6.53987e-11
-1.0125 1.11667 1.49796e-10
-0.9875 -1.11667 1.36187e-12
-0.9875 -1.08333 2.48382e-12
-0.9875 -1.05 5.16159e-12
-0.9875 -1.01667 1.18115e-11
-0.9875 -0.983333 2.3031e-11
-0.9875 -0.95 5.51683e-11
-0.9875 -0.916667 1.30538e-10
-0.9875 -0.883333 3.01588e-10
-0.9875 -0.85 6.76861e-10
-0.9875 -0.816667 1.47228e-09
-0.9875 -0.783333 3.10008e-09
-0.9875 -0.75 6.31408e-09
-0.9875 -0.716667 1.24308e-08
-0.9875 -0.683333 2.3638e-08
-0.9875 -0.65 4.3377e-08
-0.9875 -0.616667 7.67321e-08
-0.9875 -0.583333 1.30676e-07
-0.9875 -0.55 2.13903e-07
-0.9875 -0.516667 3.35871e-07
-0.9875 -0.483333 5.04363e-07
-0.9875 -0.45 7.18754e-07
-0.9875 -0.416667 9.48476e-07
-0.9875 -0.383333 1.11947e-06
-0.9875 -0.35 1.20233e-06
-0.9875 -0.316667 1.23235e-06
-0.9875 -0.283333 1.23963e-06
-0.9875 -0.25 1.23974e-06
-0.9875 -0.216667 1.2363e-06
-0.9875 -0.183333 1.2247e-06
-0.9875 -0.15 1.19843e-06
-0.9875 -0.116667 1.14948e-06
-0.9875 -0.0833333 1.06874e-06
-0.9875 -0.05 9.47156e-07
-0.9875 -0.0166667 7.78328e-07
-0.9875 0.0166667 5.65628e-07
-0.9875 0.05 3.41104e-07
-0.9875 0.0833333 1.70166e-07
-0.9875 0.116667 7.74587e-08
-0.9875 0.15 3.41606e-08
-0.9875 0.183333 1.47362e-08
-0.9875 0.216667 6.22811e-09
-0.9875 0.25 2.57874e-09
-0.9875 0.283333 1.04731e-09
-0.9875 0.316667 4.1799e-10
-0.9875 0.35 1.63919e-10
-0.9875 0.383333 6.31633e-11
-0.9875 0.416667 2.41288e-11
-0.9875 0.45 9.46221e-12
-0.9875 0.483333 4.13271e-12
-0.9875 0.516667 2.28081e-12
-0.9875 0.55 1.7134e-12
-0.9875 0.583333 1.27818e-12
-0.9875 0.616667 9.54005e-13
-0.9875 0.65 7.19778e-13
-0.9875 0.683333 5.59035e-13
-0.9875 0.716667 4.61706e-13
-0.9875 0.75 4.24031e-13
-0.9875 0.783333 4.48629e-13
-0.9875 0.816667 5.51487e-13
-0.9875 0.85 7.74145e-13
-0.9875 0.883333 1.21701e-12
-0.9875 0.916667 2.15509e-12
-0.9875 0.95 4.34488e-12
-0.9875 0.983333 9.73245e-12
-0.9875 1.01667 2.82526e-11
-0.9875 1.05 6.79296e-11
-0.9875 1.08333 1.60758e-10
-0.9875 1.11667 3.70849e-10
-0.9625 -1.11667 2.27928e-12
-0.9625 -1.08333 4.71554e-12
-0.9625 -1.05 1.09583e-11
-0.9625 -1.01667 2.69099e-11
-0.9625 -0.983333 5.41883e-11
-0.9625 -0.95 1.32372e-10
-0.9625 -0.916667 3.15894e-10
-0.9625 -0.883333 7.32453e-10
-0.9625 -0.85 1.6463e-09
-0.9625 -0.816667 3.58304e-09
-0.9625 -0.783333 7.54611e-09
-0.9625 -0.75 1.53701e-08
-0.9625 -0.716667 3.02586e-08
-0.9625 -0.683333 5.75347e-08
-0.9625 -0.65 1.0557e-07
-0.9625 -0.616667 1.86731e-07
-0.9625 -0.583333 3.17972e-07
-0.9625 -0.55 5.20436e-07
-0.9625 -0.516667 8.171e-07
-0.9625 -0.483333 1.22686e-06
-0.9625 -0.45 1.74816e-06
-0.9625 -0.416667 2.30658e-06
-0.9625 -0.383333 2.72208e-06
-0.9625 -0.35 2.92338e-06
-0.9625 -0.316667 2.99628e-06
