NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.01875
CFL: 0.3
-1.0875 -1.11667 0
-1.0875 -1.08333 0
-1.0875 -1.05 0
-1.0875 -1.01667 0
-1.0875 -0.983333 0
-1.0875 -0.95 0
-1.0875 -0.916667 0
-1.0875 -0.883333 0
-1.0875 -0.85 0
-1.0875 -0.816667 0
-1.0875 -0.783333 0
-1.0875 -0.75 0
-1.0875 -0.716667 0
-1.0875 -0.683333 0
-1.0875 -0.65 0
-1.0875 -0.616667 0
-1.0875 -0.583333 0
-1.0875 -0.55 0
-1.0875 -0.516667 0
-1.0875 -0.483333 0
-1.0875 -0.45 0
-1.0875 -0.416667 0
-1.0875 -0.383333 0
-1.0875 -0.35 0
-1.0875 -0.316667 0
-1.0875 -0.283333 0
-1.0875 -0.25 0
-1.0875 -0.216667 0
-1.0875 -0.183333 0
-1.0875 -0.15 0
-1.0875 -0.116667 0
-1.0875 -0.0833333 0
-1.0875 -0.05 0
-1.0875 -0.0166667 0
-1.0875 0.0166667 0
-1.0875 0.05 0
-1.0875 0.0833333 0
-1.0875 0.116667 0
-1.0875 0.15 0
-1.0875 0.183333 0
-1.0875 0.216667 0
-1.0875 0.25 0
-1.0875 0.283333 0
-1.0875 0.316667 0
-1.0875 0.35 0
-1.0875 0.383333 0
-1.0875 0.416667 0
-1.0875 0.45 0
-1.0875 0.483333 0
-1.0875 0.516667 0
-1.0875 0.55 0
-1.0875 0.583333 0
-1.0875 0.616667 0
-1.0875 0.65 0
-1.0875 0.683333 0
-1.0875 0.716667 0
-1.0875 0.75 0
-1.0875 0.783333 0
-1.0875 0.816667 0
-1.0875 0.85 0
-1.0875 0.883333 0
-1.0875 0.916667 0
-1.0875 0.95 0
-1.0875 0.983333 0
-1.0875 1.01667 0
-1.0875 1.05 0
-1.0875 1.08333 0
-1.0875 1.11667 0
-1.0625 -1.11667 0
-1.0625 -1.08333 0
-1.0625 -1.05 0
-1.0625 -1.01667 0
-1.0625 -0.983333 0
-1.0625 -0.95 0
-1.0625 -0.916667 0
-1.0625 -0.883333 0
-1.0625 -0.85 0
-1.0625 -0.816667 0
-1.0625 -0.783333 0
-1.0625 -0.75 0
-1.0625 -0.716667 0
-1.0625 -0.683333 0
-1.0625 -0.65 0
-1.0625 -0.616667 0
-1.0625 -0.583333 0
-1.0625 -0.55 0
-1.0625 -0.516667 0
-1.0625 -0.483333 0
-1.0625 -0.45 0
-1.0625 -0.416667 0
-1.0625 -0.383333 0
-1.0625 -0.35 0
-1.0625 -0.316667 0
-1.0625 -0.283333 0
-1.0625 -0.25 0
-1.0625 -0.216667 0
-1.0625 -0.183333 0
-1.0625 -0.15 0
-1.0625 -0.116667 0
-1.0625 -0.0833333 0
-1.0625 -0.05 0
-1.0625 -0.0166667 0
-1.0625 0.0166667 0
-1.0625 0.05 0
-1.0625 0.0833333 0
-1.0625 0.116667 0
-1.0625 0.15 0
-1.0625 0.183333 0
-1.0625 0.216667 0
-1.0625 0.25 0
-1.0625 0.283333 0
-1.0625 0.316667 0
-1.0625 0.35 0
-1.0625 0.383333 0
-1.0625 0.416667 0
-1.0625 0.45 0
-1.0625 0.483333 0
-1.0625 0.516667 0
-1.0625 0.55 0
-1.0625 0.583333 0
-1.0625 0.616667 0
-1.0625 0.65 0
-1.0625 0.683333 0
-1.0625 0.716667 0
-1.0625 0.75 0
-1.0625 0.783333 0
-1.0625 0.816667 0
-1.0625 0.85 0
-1.0625 0.883333 0
-1.0625 0.916667 0
-1.0625 0.95 0
-1.0625 0.983333 0
-1.0625 1.01667 0
-1.0625 1.05 0
-1.0625 1.08333 0
-1.0625 1.11667 0
-1.0375 -1.11667 0
-1.0375 -1.08333 0
-1.0375 -1.05 0
-1.0375 -1.01667 0
-1.0375 -0.983333 0
-1.0375 -0.95 0
-1.0375 -0.916667 0
-1.0375 -0.883333 0
-1.0375 -0.85 0
-1.0375 -0.816667 0
-1.0375 -0.783333 0
-1.0375 -0.75 0
-1.0375 -0.716667 0
-1.0375 -0.683333 0
-1.0375 -0.65 0
-1.0375 -0.616667 0
-1.0375 -0.583333 0
-1.0375 -0.55 0
-1.0375 -0.516667 0
-1.0375 -0.483333 0
-1.0375 -0.45 0
-1.0375 -0.416667 0
-1.0375 -0.383333 0
-1.0375 -0.35 0
-1.0375 -0.316667 0
-1.0375 -0.283333 0
-1.0375 -0.25 0
-1.0375 -0.216667 0
-1.0375 -0.183333 0
-1.0375 -0.15 0
-1.0375 -0.116667 0
-1.0375 -0.0833333 0
-1.0375 -0.05 0
-1.0375 -0.0166667 0
-1.0375 0.0166667 0
-1.0375 0.05 0
-1.0375 0.0833333 0
