NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.15625
CFL: 0.5
-1.0875 -1.11667 0.23701
-1.0875 -1.08333 0.272293
-1.0875 -1.05 0.306208
-1.0875 -1.01667 0.337395
-1.0875 -0.983333 0.364555
-1.0875 -0.95 0.386527
-1.0875 -0.916667 0.402352
-1.0875 -0.883333 0.411329
-1.0875 -0.85 0.413058
-1.0875 -0.816667 0.407472
-1.0875 -0.783333 0.394851
-1.0875 -0.75 0.375806
-1.0875 -0.716667 0.351251
-1.0875 -0.683333 0.322336
-1.0875 -0.65 0.290369
-1.0875 -0.616667 0.25672
-1.0875 -0.583333 0.222724
-1.0875 -0.55 0.189588
-1.0875 -0.516667 0.158325
-1.0875 -0.483333 0.129705
-1.0875 -0.45 0.104238
-1.0875 -0.416667 0.082179
-1.0875 -0.383333 0.06356
-1.0875 -0.35 0.0482312
-1.0875 -0.316667 0.0359121
-1.0875 -0.283333 0.0262407
-1.0875 -0.25 0.0188191
-1.0875 -0.216667 0.0132489
-1.0875 -0.183333 0.009158
-1.0875 -0.15 0.00621639
-1.0875 -0.116667 0.00414458
-1.0875 -0.0833333 0.00271466
-1.0875 -0.05 0.00174717
-1.0875 -0.0166667 0.00110518
-1.0875 0.0166667 0.000687229
-1.0875 0.05 0.000420205
-1.0875 0.0833333 0.000252785
-1.0875 0.116667 0.00014994
-1.0875 0.15 8.86187e-05
-1.0875 0.183333 5.47697e-05
-1.0875 0.216667 4.18323e-05
-1.0875 0.25 5.10132e-05
-1.0875 0.283333 9.38184e-05
-1.0875 0.316667 0.000197458
-1.0875 0.35 0.000413674
-1.0875 0.383333 0.000831157
-1.0875 0.416667 0.00159086
-1.0875 0.45 0.00290232
-1.0875 0.483333 0.00505749
-1.0875 0.516667 0.0084377
-1.0875 0.55 0.0135084
-1.0875 0.583333 0.0207978
-1.0875 0.616667 0.0308569
-1.0875 0.65 0.044203
-1.0875 0.683333 0.0612519
-1.0875 0.716667 0.0822476
-1.0875 0.75 0.107201
-1.0875 0.783333 0.135846
-1.0875 0.816667 0.167627
-1.0875 0.85 0.201706
-1.0875 0.883333 0.23701
-1.0875 0.916667 0.272293
-1.0875 0.95 0.306208
-1.0875 0.983333 0.337395
-1.0875 1.01667 0.364555
-1.0875 1.05 0.386527
-1.0875 1.08333 0.402352
-1.0875 1.11667 0.411329
-1.0625 -1.11667 0.261983
-1.0625 -1.08333 0.300983
-1.0625 -1.05 0.338472
-1.0625 -1.01667 0.372945
-1.0625 -0.983333 0.402966
-1.0625 -0.95 0.427254
-1.0625 -0.916667 0.444746
-1.0625 -0.883333 0.454669
-1.0625 -0.85 0.456581
-1.0625 -0.816667 0.450407
-1.0625 -0.783333 0.436456
-1.0625 -0.75 0.415405
-1.0625 -0.716667 0.388263
-1.0625 -0.683333 0.356302
-1.0625 -0.65 0.320967
-1.0625 -0.616667 0.283773
-1.0625 -0.583333 0.246194
-1.0625 -0.55 0.209567
-1.0625 -0.516667 0.17501
-1.0625 -0.483333 0.143374
-1.0625 -0.45 0.115223
-1.0625 -0.416667 0.0908399
-1.0625 -0.383333 0.0702587
-1.0625 -0.35 0.0533145
-1.0625 -0.316667 0.039697
-1.0625 -0.283333 0.0290064
-1.0625 -0.25 0.0208025
-1.0625 -0.216667 0.0146453
-1.0625 -0.183333 0.0101232
-1.0625 -0.15 0.00687153
-1.0625 -0.116667 0.00458136
-1.0625 -0.0833333 0.00300074
-1.0625 -0.05 0.00193128
-1.0625 -0.0166667 0.00122163
-1.0625 0.0166667 0.000759634
-1.0625 0.05 0.000464473
-1.0625 0.0833333 0.000279413
-1.0625 0.116667 0.000165732
-1.0625 0.15 9.79519e-05
-1.0625 0.183333 6.05386e-05
-1.0625 0.216667 4.62416e-05
-1.0625 0.25 5.63958e-05
-1.0625 0.283333 0.000103722
-1.0625 0.316667 0.0002183
-1.0625 0.35 0.00045733
-1.0625 0.383333 0.000918852
-1.0625 0.416667 0.00175868
-1.0625 0.45 0.00320842
-1.0625 0.483333 0.0055908
-1.0625 0.516667 0.00932732
-1.0625 0.55 0.0149325
-1.0625 0.583333 0.0229901
-1.0625 0.616667 0.0341092
-1.0625 0.65 0.0488616
-1.0625 0.683333 0.0677069
-1.0625 0.716667 0.0909149
-1.0625 0.75 0.118497
-1.0625 0.783333 0.150161
-1.0625 0.816667 0.185289
-1.0625 0.85 0.222959
-1.0625 0.883333 0.261983
-1.0625 0.916667 0.300983
-1.0625 0.95 0.338472
-1.0625 0.983333 0.372945
-1.0625 1.01667 0.402966
-1.0625 1.05 0.427254
-1.0625 1.08333 0.444746
-1.0625 1.11667 0.454669
-1.0375 -1.11667 0.285686
-1.0375 -1.08333 0.328215
-1.0375 -1.05 0.369095
-1.0375 -1.01667 0.406687
-1.0375 -0.983333 0.439425
-1.0375 -0.95 0.46591
-1.0375 -0.916667 0.484986
-1.0375 -0.883333 0.495807
-1.0375 -0.85 0.497891
-1.0375 -0.816667 0.49116
-1.0375 -0.783333 0.475947
-1.0375 -0.75 0.452992
-1.0375 -0.716667 0.423395
-1.0375 -0.683333 0.388542
-1.0375 -0.65 0.35001
-1.0375 -0.616667 0.309451
-1.0375 -0.583333 0.268473
-1.0375 -0.55 0.228531
-1.0375 -0.516667 0.190847
-1.0375 -0.483333 0.156349
-1.0375 -0.45 0.125651
-1.0375 -0.416667 0.099061
-1.0375 -0.383333 0.0766172
-1.0375 -0.35 0.0581395
-1.0375 -0.316667 0.0432897
-1.0375 -0.283333 0.0316315
-1.0375 -0.25 0.0226852
-1.0375 -0.216667 0.0159707
-1.0375 -0.183333 0.0110393
-1.0375 -0.15 0.00749335
-1.0375 -0.116667 0.00499592
-1.0375 -0.0833333 0.00327225
-1.0375 -0.05 0.00210602
-1.0375 -0.0166667 0.00133215
-1.0375 0.0166667 0.000828352
-1.0375 0.05 0.000506485
-1.0375 0.0833333 0.000304683
-1.0375 0.116667 0.000180719
-1.0375 0.15 0.000106809
-1.0375 0.183333 6.60131e-05
-1.0375 0.216667 5.04263e-05
-1.0375 0.25 6.15051e-05
-1.0375 0.283333 0.000113124
-1.0375 0.316667 0.000238087
-1.0375 0.35 0.000498773
-1.0375 0.383333 0.0010021
-1.0375 0.416667 0.00191798
-1.0375 0.45 0.00349898
-1.0375 0.483333 0.00609703
-1.0375 0.516667 0.0101718
-1.0375 0.55 0.0162842
-1.0375 0.583333 0.025071
-1.0375 0.616667 0.0371962
-1.0375 0.65 0.0532834
-1.0375 0.683333 0.0738338
-1.0375 0.716667 0.0991414
-1.0375 0.75 0.129219
-1.0375 0.783333 0.163747
-1.0375 0.816667 0.202054
-1.0375 0.85 0.243132
-1.0375 0.883333 0.285686
-1.0375 0.916667 0.328215
-1.0375 0.95 0.369095
-1.0375 0.983333 0.406687
