NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.59375
CFL: 0.5
-1.0875 -1.11667 0.0824682
-1.0875 -1.08333 0.0626165
-1.0875 -1.05 0.0459388
-1.0875 -1.01667 0.0325701
-1.0875 -0.983333 0.0223222
-1.0875 -0.95 0.0147951
-1.0875 -0.916667 0.00948834
-1.0875 -0.883333 0.00589122
-1.0875 -0.85 0.00354351
-1.0875 -0.816667 0.00206612
-1.0875 -0.783333 0.00116858
-1.0875 -0.75 0.00064154
-1.0875 -0.716667 0.000342091
-1.0875 -0.683333 0.000177292
-1.0875 -0.65 8.93593e-05
-1.0875 -0.616667 4.3829e-05
-1.0875 -0.583333 2.09322e-05
-1.0875 -0.55 9.73976e-06
-1.0875 -0.516667 4.4178e-06
-1.0875 -0.483333 1.95444e-06
-1.0875 -0.45 8.43769e-07
-1.0875 -0.416667 3.55653e-07
-1.0875 -0.383333 1.46434e-07
-1.0875 -0.35 5.89211e-08
-1.0875 -0.316667 2.31797e-08
-1.0875 -0.283333 8.91948e-09
-1.0875 -0.25 3.3585e-09
-1.0875 -0.216667 7.02291e-09
-1.0875 -0.183333 1.08205e-07
-1.0875 -0.15 1.0066e-06
-1.0875 -0.116667 6.28628e-06
-1.0875 -0.0833333 2.95494e-05
-1.0875 -0.05 0.000111547
-1.0875 -0.0166667 0.000352395
-1.0875 0.0166667 0.000958765
-1.0875 0.05 0.00229457
-1.0875 0.0833333 0.00491032
-1.0875 0.116667 0.00952033
-1.0875 0.15 0.0169065
-1.0875 0.183333 0.0277548
-1.0875 0.216667 0.0424626
-1.0875 0.25 0.060979
-1.0875 0.283333 0.0827366
-1.0875 0.316667 0.106705
-1.0875 0.35 0.131551
-1.0875 0.383333 0.155864
-1.0875 0.416667 0.178359
-1.0875 0.45 0.198015
-1.0875 0.483333 0.214109
-1.0875 0.516667 0.226153
-1.0875 0.55 0.233791
-1.0875 0.583333 0.23671
-1.0875 0.616667 0.234632
-1.0875 0.65 0.227381
-1.0875 0.683333 0.215022
-1.0875 0.716667 0.197983
-1.0875 0.75 0.177122
-1.0875 0.783333 0.153681
-1.0875 0.816667 0.129128
-1.0875 0.85 0.104957
-1.0875 0.883333 0.0824682
-1.0875 0.916667 0.0626165
-1.0875 0.95 0.0459388
-1.0875 0.983333 0.0325701
-1.0875 1.01667 0.0223222
-1.0875 1.05 0.0147951
-1.0875 1.08333 0.00948834
-1.0875 1.11667 0.00589122
-1.0625 -1.11667 0.0636096
-1.0625 -1.08333 0.0482965
-1.0625 -1.05 0.0354319
-1.0625 -1.01667 0.0251199
-1.0625 -0.983333 0.0172154
-1.0625 -0.95 0.0114097
-1.0625 -0.916667 0.0073168
-1.0625 -0.883333 0.00454261
-1.0625 -0.85 0.00273211
-1.0625 -0.816667 0.00159287
-1.0625 -0.783333 0.000900815
-1.0625 -0.75 0.000494484
-1.0625 -0.716667 0.000263642
-1.0625 -0.683333 0.000136616
-1.0625 -0.65 6.8847e-05
-1.0625 -0.616667 3.37625e-05
-1.0625 -0.583333 1.61216e-05
-1.0625 -0.55 7.49992e-06
-1.0625 -0.516667 3.40113e-06
-1.0625 -0.483333 1.50432e-06
-1.0625 -0.45 6.49288e-07
-1.0625 -0.416667 2.73608e-07
-1.0625 -0.383333 1.12623e-07
-1.0625 -0.35 4.53032e-08
-1.0625 -0.316667 1.78169e-08
-1.0625 -0.283333 6.85368e-09
-1.0625 -0.25 2.57977e-09
-1.0625 -0.216667 5.41322e-09
-1.0625 -0.183333 8.3465e-08
-1.0625 -0.15 7.76434e-07
-1.0625 -0.116667 4.8487e-06
-1.0625 -0.0833333 2.27913e-05
-1.0625 -0.05 8.60342e-05
-1.0625 -0.0166667 0.000271794
-1.0625 0.0166667 0.000739472
-1.0625 0.05 0.00176975
-1.0625 0.0833333 0.00378724
-1.0625 0.116667 0.00734293
-1.0625 0.15 0.01304
-1.0625 0.183333 0.0214075
-1.0625 0.216667 0.0327521
-1.0625 0.25 0.0470348
-1.0625 0.283333 0.0638177
-1.0625 0.316667 0.0823059
-1.0625 0.35 0.101472
-1.0625 0.383333 0.120226
-1.0625 0.416667 0.137578
-1.0625 0.45 0.152741
-1.0625 0.483333 0.165155
-1.0625 0.516667 0.174446
-1.0625 0.55 0.180337
-1.0625 0.583333 0.182589
-1.0625 0.616667 0.180986
-1.0625 0.65 0.175393
-1.0625 0.683333 0.165859
-1.0625 0.716667 0.152715
-1.0625 0.75 0.136624
-1.0625 0.783333 0.118542
-1.0625 0.816667 0.0996024
-1.0625 0.85 0.0809571
-1.0625 0.883333 0.0636096
-1.0625 0.916667 0.0482965
-1.0625 0.95 0.0354319
-1.0625 0.983333 0.0251199
-1.0625 1.01667 0.0172154
-1.0625 1.05 0.0114097
-1.0625 1.08333 0.0073168
-1.0625 1.11667 0.00454261
-1.0375 -1.11667 0.0477801
-1.0375 -1.08333 0.0362766
-1.0375 -1.05 0.0266128
-1.0375 -1.01667 0.0188666
-1.0375 -0.983333 0.0129292
-1.0375 -0.95 0.00856846
-1.0375 -0.916667 0.00549436
-1.0375 -0.883333 0.00341087
-1.0375 -0.85 0.00205124
-1.0375 -0.816667 0.00119579
-1.0375 -0.783333 0.000676174
-1.0375 -0.75 0.000371124
-1.0375 -0.716667 0.000197842
-1.0375 -0.683333 0.000102503
-1.0375 -0.65 5.16472e-05
-1.0375 -0.616667 2.5323e-05
-1.0375 -0.583333 1.20893e-05
-1.0375 -0.55 5.62287e-06
-1.0375 -0.516667 2.54932e-06
-1.0375 -0.483333 1.12729e-06
-1.0375 -0.45 4.86427e-07
-1.0375 -0.416667 2.04922e-07
-1.0375 -0.383333 8.43249e-08
-1.0375 -0.35 3.39096e-08
-1.0375 -0.316667 1.33316e-08
-1.0375 -0.283333 5.12652e-09
-1.0375 -0.25 1.92895e-09
-1.0375 -0.216667 4.06293e-09
-1.0375 -0.183333 6.26962e-08
-1.0375 -0.15 5.83223e-07
-1.0375 -0.116667 3.64204e-06
-1.0375 -0.0833333 1.71191e-05
-1.0375 -0.05 6.46218e-05
-1.0375 -0.0166667 0.000204149
-1.0375 0.0166667 0.00055543
-1.0375 0.05 0.0013293
-1.0375 0.0833333 0.00284471
-1.0375 0.116667 0.00551556
-1.0375 0.15 0.00979497
-1.0375 0.183333 0.0160804
-1.0375 0.216667 0.0246024
-1.0375 0.25 0.0353316
-1.0375 0.283333 0.0479391
-1.0375 0.316667 0.0618278
-1.0375 0.35 0.0762258
-1.0375 0.383333 0.0903146
-1.0375 0.416667 0.10335
-1.0375 0.45 0.11474
-1.0375 0.483333 0.124066
-1.0375 0.516667 0.131044
-1.0375 0.55 0.13547
-1.0375 0.583333 0.137161
-1.0375 0.616667 0.135956
-1.0375 0.65 0.131755
-1.0375 0.683333 0.124592
-1.0375 0.716667 0.114719
-1.0375 0.75 0.102631
-1.0375 0.783333 0.0890466
-1.0375 0.816667 0.0748188
-1.0375 0.85 0.0608119
-1.0375 0.883333 0.0477801
-1.0375 0.916667 0.0362766
-1.0375 0.95 0.0266128
-1.0375 0.983333 0.0188666
-1.0375 1.01667 0.0129292
-1.0375 1.05 0.00856846
-1.0375 1.08333 0.00549436
-1.0375 1.11667 0.00341087
-1.0125 -1.11667 0.0349516
-1.0125 -1.08333 0.0265358
-1.0125 -1.05 0.019466
-1.0125 -1.01667 0.0137993
-1.0125 -0.983333 0.00945598
-1.0125 -0.95 0.00626625
-1.0125 -0.916667 0.00401778
-1.0125 -0.883333 0.00249398
-1.0125 -0.85 0.00149968
-1.0125 -0.816667 0.000874146
-1.0125 -0.783333 0.000494234
-1.0125 -0.75 0.000271225
-1.0125 -0.716667 0.000144564
-1.0125 -0.683333 7.48864e-05
-1.0125 -0.65 3.77252e-05
-1.0125 -0.616667 1.84932e-05
-1.0125 -0.583333 8.82683e-06
-1.0125 -0.55 4.10448e-06
-1.0125 -0.516667 1.86044e-06
-1.0125 -0.483333 8.22452e-07
-1.0125 -0.45 3.54788e-07
-1.0125 -0.416667 1.4942e-07
-1.0125 -0.383333 6.14665e-08
-1.0125 -0.35 2.47092e-08
-1.0125 -0.316667 9.71103e-09
-1.0125 -0.283333 3.73287e-09
-1.0125 -0.25 1.40401e-09
-1.0125 -0.216667 2.96948e-09
-1.0125 -0.183333 4.58641e-08
-1.0125 -0.15 4.26643e-07
-1.0125 -0.116667 2.6642e-06
-1.0125 -0.0833333 1.25228e-05
-1.0125 -0.05 4.72711e-05
-1.0125 -0.0166667 0.000149336
-1.0125 0.0166667 0.000406304
-1.0125 0.05 0.000972407
-1.0125 0.0833333 0.00208099
-1.0125 0.116667 0.00403486
-1.0125 0.15 0.00716552
-1.0125 0.183333 0.0117638
-1.0125 0.216667 0.0179984
-1.0125 0.25 0.0258479
-1.0125 0.283333 0.0350717
-1.0125 0.316667 0.0452329
-1.0125 0.35 0.0557667
-1.0125 0.383333 0.0660742
-1.0125 0.416667 0.0756107
-1.0125 0.45 0.0839437
-1.0125 0.483333 0.0907662
-1.0125 0.516667 0.0958715
-1.0125 0.55 0.0991085
-1.0125 0.583333 0.100345
-1.0125 0.616667 0.0994637
-1.0125 0.65 0.0963894
-1.0125 0.683333 0.0911492
-1.0125 0.716667 0.0839253
-1.0125 0.75 0.0750814
-1.0125 0.783333 0.0651428
-1.0125 0.816667 0.0547335
-1.0125 0.85 0.0444858
-1.0125 0.883333 0.0349516
-1.0125 0.916667 0.0265358
-1.0125 0.95 0.019466
-1.0125 0.983333 0.0137993
-1.0125 1.01667 0.00945598
-1.0125 1.05 0.00626625
-1.0125 1.08333 0.00401778
-1.0125 1.11667 0.00249398
-0.9875 -1.11667 0.0249022
-0.9875 -1.08333 0.0189053
-0.9875 -1.05 0.0138678
-0.9875 -1.01667 0.00983016
-0.9875 -0.983333 0.0080985
-0.9875 -0.95 0.00541625
-0.9875 -0.916667 0.00350542
-0.9875 -0.883333 0.00219669
-0.9875 -0.85 0.00133366
-0.9875 -0.816667 0.000784953
-0.9875 -0.783333 0.000448169
-0.9875 -0.75 0.000248383
-0.9875 -0.716667 0.000133709
-0.9875 -0.683333 6.99582e-05
-0.9875 -0.65 3.55977e-05
-0.9875 -0.616667 1.76269e-05
-0.9875 -0.583333 8.49877e-06
-0.9875 -0.55 3.99221e-06
-0.9875 -0.516667 1.82804e-06
-0.9875 -0.483333 8.16414e-07
-0.9875 -0.45 3.55802e-07
-0.9875 -0.416667 1.5139e-07
-0.9875 -0.383333 6.29191e-08
-0.9875 -0.35 2.55546e-08
-0.9875 -0.316667 1.01473e-08
-0.9875 -0.283333 3.94101e-09
-0.9875 -0.25 1.4977e-09
-0.9875 -0.216667 2.15713e-09
-0.9875 -0.183333 3.03013e-08
-0.9875 -0.15 2.83966e-07
-0.9875 -0.116667 1.7907e-06
-0.9875 -0.0833333 8.49995e-06
-0.9875 -0.05 3.23997e-05
-0.9875 -0.0166667 0.000103347
-0.9875 0.0166667 0.000283871
-0.9875 0.05 0.000685803
-0.9875 0.0833333 0.00148128
-0.9875 0.116667 0.00289822
-0.9875 0.15 0.00519275
-0.9875 0.183333 0.00859885
-0.9875 0.216667 0.0132661
-0.9875 0.25 0.0192049
-0.9875 0.283333 0.0262577
-0.9875 0.316667 0.0341099
-0.9875 0.35 0.0423369
-0.9875 0.383333 0.0504736
-0.9875 0.416667 0.0580846
-0.9875 0.45 0.0648136
-0.9875 0.483333 0.0704008
-0.9875 0.516667 0.0746686
-0.9875 0.55 0.0774891
-0.9875 0.583333 0.0787554
-0.9875 0.616667 0.0783722
-0.9875 0.65 0.076275
-0.9875 0.683333 0.0724709
-0.9875 0.716667 0.0670809
-0.9875 0.75 0.0603648
-0.9875 0.783333 0.0527121
-0.9875 0.816667 0.0445983
-0.9875 0.85 0.0365187
-0.9875 0.883333 0.0289182
-0.9875 0.916667 0.0221362
-0.9875 0.95 0.0163775
-0.9875 0.983333 0.0117124
-0.9875 1.01667 0.00673563
-0.9875 1.05 0.00446317
-0.9875 1.08333 0.00286141
-0.9875 1.11667 0.00177599
-0.9625 -1.11667 0.0172842
-0.9625 -1.08333 0.0131211
-0.9625 -1.05 0.00962425
-0.9625 -1.01667 0.00682167
-0.9625 -0.983333 0.00567178
-0.9625 -0.95 0.00379294
-0.9625 -0.916667 0.00245456
-0.9625 -0.883333 0.00153799
-0.9625 -0.85 0.000933638
-0.9625 -0.816667 0.000549436
-0.9625 -0.783333 0.000313654
-0.9625 -0.75 0.000173804
-0.9625 -0.716667 9.35452e-05
-0.9625 -0.683333 4.89343e-05
-0.9625 -0.65 2.48946e-05
-0.9625 -0.616667 1.23243e-05
-0.9625 -0.583333 5.9407e-06
-0.9625 -0.55 2.78986e-06
-0.9625 -0.516667 1.27714e-06
-0.9625 -0.483333 5.70208e-07
-0.9625 -0.45 2.48426e-07
-0.9625 -0.416667 1.05668e-07
-0.9625 -0.383333 4.39015e-08
-0.9625 -0.35 1.78241e-08
-0.9625 -0.316667 7.07492e-09
-0.9625 -0.283333 2.74666e-09
-0.9625 -0.25 1.04337e-09
-0.9625 -0.216667 1.5089e-09
-0.9625 -0.183333 2.12274e-08
-0.9625 -0.15 1.98937e-07
-0.9625 -0.116667 1.2545e-06
-0.9625 -0.0833333 5.95476e-06
-0.9625 -0.05 2.26982e-05
-0.9625 -0.0166667 7.24022e-05
-0.9625 0.0166667 0.000198876
-0.9625 0.05 0.00048047
-0.9625 0.0833333 0.00103779
-0.9625 0.116667 0.00203054
-0.9625 0.15 0.00363819
-0.9625 0.183333 0.00602469
-0.9625 0.216667 0.00929489
-0.9625 0.25 0.013456
-0.9625 0.283333 0.0183977
-0.9625 0.316667 0.0238996
-0.9625 0.35 0.029664
-0.9625 0.383333 0.035365
-0.9625 0.416667 0.0406976
-0.9625 0.45 0.0454121
-0.9625 0.483333 0.0493265
-0.9625 0.516667 0.0523163
-0.9625 0.55 0.0542921
-0.9625 0.583333 0.0551789
-0.9625 0.616667 0.0549099
-0.9625 0.65 0.0534401
-0.9625 0.683333 0.0507744
-0.9625 0.716667 0.0469975
-0.9625 0.75 0.0422915
-0.9625 0.783333 0.0369294
-0.9625 0.816667 0.0312442
-0.9625 0.85 0.025583
-0.9625 0.883333 0.0202578
-0.9625 0.916667 0.0155061
-0.9625 0.95 0.0114716
-0.9625 0.983333 0.00820337
-0.9625 1.01667 0.00467382
-0.9625 1.05 0.00309668
-0.9625 1.08333 0.00198512
-0.9625 1.11667 0.00123196
-0.9375 -1.11667 0.0116899
-0.9375 -1.08333 0.00887379
-0.9375 -1.05 0.00650839
-0.9375 -1.01667 0.00461277
-0.9375 -0.983333 0.00387113
-0.9375 -0.95 0.00258852
-0.9375 -0.916667 0.00167495
-0.9375 -0.883333 0.00104937
-0.9375 -0.85 0.000636932
-0.9375 -0.816667 0.000374771
-0.9375 -0.783333 0.000213908
