NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.03125
CFL: 0.3
-1.0875 -1.11667 0.902298
-1.0875 -1.08333 0.955527
-1.0875 -1.05 0.974523
-1.0875 -1.01667 0.979133
-1.0875 -0.983333 0.979193
-1.0875 -0.95 0.976952
-1.0875 -0.916667 0.969152
-1.0875 -0.883333 0.950671
-1.0875 -0.85 0.914093
-1.0875 -0.816667 0.849549
-1.0875 -0.783333 0.745718
-1.0875 -0.75 0.593674
-1.0875 -0.716667 0.398979
-1.0875 -0.683333 0.209853
-1.0875 -0.65 0.0917074
-1.0875 -0.616667 0.0376394
-1.0875 -0.583333 0.014949
-1.0875 -0.55 0.00576057
-1.0875 -0.516667 0.00215675
-1.0875 -0.483333 0.00078551
-1.0875 -0.45 0.000278615
-1.0875 -0.416667 9.63382e-05
-1.0875 -0.383333 3.25037e-05
-1.0875 -0.35 1.07096e-05
-1.0875 -0.316667 3.44867e-06
-1.0875 -0.283333 1.08613e-06
-1.0875 -0.25 3.34766e-07
-1.0875 -0.216667 1.01041e-07
-1.0875 -0.183333 2.98801e-08
-1.0875 -0.15 8.66206e-09
-1.0875 -0.116667 2.46401e-09
-1.0875 -0.0833333 6.88185e-10
-1.0875 -0.05 1.85389e-10
-1.0875 -0.0166667 4.59925e-11
-1.0875 0.0166667 1.61106e-11
-1.0875 0.05 1.84444e-11
-1.0875 0.0833333 6.52089e-11
-1.0875 0.116667 3.55372e-10
-1.0875 0.15 1.86852e-09
-1.0875 0.183333 9.05507e-09
-1.0875 0.216667 4.05754e-08
-1.0875 0.25 1.6896e-07
-1.0875 0.283333 6.56533e-07
-1.0875 0.316667 2.38876e-06
-1.0875 0.35 8.1615e-06
-1.0875 0.383333 2.62469e-05
-1.0875 0.416667 7.96042e-05
-1.0875 0.45 0.000228044
-1.0875 0.483333 0.000617794
-1.0875 0.516667 0.00158409
-1.0875 0.55 0.00384633
-1.0875 0.583333 0.00884523
-1.0875 0.616667 0.0192604
-1.0875 0.65 0.0396843
-1.0875 0.683333 0.0772748
-1.0875 0.716667 0.141934
-1.0875 0.75 0.24518
-1.0875 0.783333 0.396207
-1.0875 0.816667 0.590327
-1.0875 0.85 0.781522
-1.0875 0.883333 0.902298
-1.0875 0.916667 0.955527
-1.0875 0.95 0.974523
-1.0875 0.983333 0.979133
-1.0875 1.01667 0.979193
-1.0875 1.05 0.976952
-1.0875 1.08333 0.969152
-1.0875 1.11667 0.950671
-1.0625 -1.11667 0.907907
-1.0625 -1.08333 0.961464
-1.0625 -1.05 0.980576
-1.0625 -1.01667 0.985214
-1.0625 -0.983333 0.985275
-1.0625 -0.95 0.98302
-1.0625 -0.916667 0.975171
-1.0625 -0.883333 0.956575
-1.0625 -0.85 0.91977
-1.0625 -0.816667 0.854824
-1.0625 -0.783333 0.750349
-1.0625 -0.75 0.597358
-1.0625 -0.716667 0.401452
-1.0625 -0.683333 0.21115
-1.0625 -0.65 0.0922727
-1.0625 -0.616667 0.0378709
-1.0625 -0.583333 0.0150407
-1.0625 -0.55 0.00579585
-1.0625 -0.516667 0.00216994
-1.0625 -0.483333 0.000790303
-1.0625 -0.45 0.000280312
-1.0625 -0.416667 9.69238e-05
-1.0625 -0.383333 3.27009e-05
-1.0625 -0.35 1.07744e-05
-1.0625 -0.316667 3.46951e-06
-1.0625 -0.283333 1.09268e-06
-1.0625 -0.25 3.36781e-07
-1.0625 -0.216667 1.01649e-07
-1.0625 -0.183333 3.00598e-08
-1.0625 -0.15 8.71416e-09
-1.0625 -0.116667 2.47881e-09
-1.0625 -0.0833333 6.92277e-10
-1.0625 -0.05 1.86457e-10
-1.0625 -0.0166667 4.62805e-11
-1.0625 0.0166667 1.62513e-11
-1.0625 0.05 1.85938e-11
-1.0625 0.0833333 6.56178e-11
-1.0625 0.116667 3.57599e-10
-1.0625 0.15 1.88025e-09
-1.0625 0.183333 9.11184e-09
-1.0625 0.216667 4.08294e-08
-1.0625 0.25 1.70016e-07
-1.0625 0.283333 6.60634e-07
-1.0625 0.316667 2.40367e-06
-1.0625 0.35 8.2124e-06
-1.0625 0.383333 2.64105e-05
-1.0625 0.416667 8.01003e-05
-1.0625 0.45 0.000229464
-1.0625 0.483333 0.00062164
-1.0625 0.516667 0.00159395
-1.0625 0.55 0.00387026
-1.0625 0.583333 0.00890024
-1.0625 0.616667 0.0193802
-1.0625 0.65 0.039931
-1.0625 0.683333 0.0777552
-1.0625 0.716667 0.142817
-1.0625 0.75 0.246704
-1.0625 0.783333 0.398671
-1.0625 0.816667 0.593998
-1.0625 0.85 0.786382
-1.0625 0.883333 0.907907
-1.0625 0.916667 0.961464
-1.0625 0.95 0.980576
-1.0625 0.983333 0.985214
-1.0625 1.01667 0.985275
-1.0625 1.05 0.98302
-1.0625 1.08333 0.975171
-1.0625 1.11667 0.956575
-1.0375 -1.11667 0.909852
-1.0375 -1.08333 0.963523
-1.0375 -1.05 0.982675
-1.0375 -1.01667 0.987323
-1.0375 -0.983333 0.987384
-1.0375 -0.95 0.985124
-1.0375 -0.916667 0.977258
-1.0375 -0.883333 0.958622
-1.0375 -0.85 0.921738
-1.0375 -0.816667 0.856653
-1.0375 -0.783333 0.751953
-1.0375 -0.75 0.598635
-1.0375 -0.716667 0.402308
-1.0375 -0.683333 0.211598
-1.0375 -0.65 0.092468
-1.0375 -0.616667 0.0379509
-1.0375 -0.583333 0.0150724
-1.0375 -0.55 0.00580803
-1.0375 -0.516667 0.00217448
-1.0375 -0.483333 0.000791956
-1.0375 -0.45 0.000280897
-1.0375 -0.416667 9.71255e-05
-1.0375 -0.383333 3.27687e-05
-1.0375 -0.35 1.07967e-05
-1.0375 -0.316667 3.47668e-06
-1.0375 -0.283333 1.09493e-06
-1.0375 -0.25 3.37474e-07
-1.0375 -0.216667 1.01858e-07
-1.0375 -0.183333 3.01217e-08
-1.0375 -0.15 8.73213e-09
-1.0375 -0.116667 2.4839e-09
-1.0375 -0.0833333 6.93658e-10
-1.0375 -0.05 1.86827e-10
-1.0375 -0.0166667 4.641e-11
-1.0375 0.0166667 1.6329e-11
-1.0375 0.05 1.86762e-11
-1.0375 0.0833333 6.57815e-11
-1.0375 0.116667 3.58398e-10
-1.0375 0.15 1.88444e-09
-1.0375 0.183333 9.13192e-09
-1.0375 0.216667 4.09184e-08
-1.0375 0.25 1.70385e-07
-1.0375 0.283333 6.62062e-07
-1.0375 0.316667 2.40886e-06
