NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.3125
CFL: 0.5
-1.0875 -1.11667 0.0393503
-1.0875 -1.08333 0.0495573
-1.0875 -1.05 0.0609395
-1.0875 -1.01667 0.0732494
-1.0875 -0.983333 0.0861544
-1.0875 -0.95 0.0992518
-1.0875 -0.916667 0.11209
-1.0875 -0.883333 0.124194
-1.0875 -0.85 0.135093
-1.0875 -0.816667 0.144347
-1.0875 -0.783333 0.151571
-1.0875 -0.75 0.156464
-1.0875 -0.716667 0.158818
-1.0875 -0.683333 0.158539
-1.0875 -0.65 0.155653
-1.0875 -0.616667 0.150302
-1.0875 -0.583333 0.142737
-1.0875 -0.55 0.133304
-1.0875 -0.516667 0.122418
-1.0875 -0.483333 0.110533
-1.0875 -0.45 0.0981187
-1.0875 -0.416667 0.0856214
-1.0875 -0.383333 0.0734438
-1.0875 -0.35 0.0619229
-1.0875 -0.316667 0.0513168
-1.0875 -0.283333 0.0418004
-1.0875 -0.25 0.0334676
-1.0875 -0.216667 0.0263396
-1.0875 -0.183333 0.0203782
-1.0875 -0.15 0.0154999
-1.0875 -0.116667 0.0115915
-1.0875 -0.0833333 0.0085242
-1.0875 -0.05 0.00616484
-1.0875 -0.0166667 0.00438537
-1.0875 0.0166667 0.0030688
-1.0875 0.05 0.0021129
-1.0875 0.0833333 0.00143155
-1.0875 0.116667 0.000954601
-1.0875 0.15 0.000626629
-1.0875 0.183333 0.000405033
-1.0875 0.216667 0.000257956
-1.0875 0.25 0.000162245
-1.0875 0.283333 0.000101687
-1.0875 0.316667 6.56601e-05
-1.0875 0.35 4.83654e-05
-1.0875 0.383333 4.87462e-05
-1.0875 0.416667 7.12667e-05
-1.0875 0.45 0.000127672
-1.0875 0.483333 0.000239798
-1.0875 0.516667 0.000443348
-1.0875 0.55 0.000792299
-1.0875 0.583333 0.00136331
-1.0875 0.616667 0.00225913
-1.0875 0.65 0.00360984
-1.0875 0.683333 0.00557061
-1.0875 0.716667 0.00831499
-1.0875 0.75 0.0120233
-1.0875 0.783333 0.0168661
-1.0875 0.816667 0.0229853
-1.0875 0.85 0.0304724
-1.0875 0.883333 0.0393503
-1.0875 0.916667 0.0495573
-1.0875 0.95 0.0609395
-1.0875 0.983333 0.0732494
-1.0875 1.01667 0.0861544
-1.0875 1.05 0.0992518
-1.0875 1.08333 0.11209
-1.0875 1.11667 0.124194
-1.0625 -1.11667 0.0474147
-1.0625 -1.08333 0.0597131
-1.0625 -1.05 0.0734273
-1.0625 -1.01667 0.0882592
-1.0625 -0.983333 0.103808
-1.0625 -0.95 0.119589
-1.0625 -0.916667 0.135057
-1.0625 -0.883333 0.149641
-1.0625 -0.85 0.162772
-1.0625 -0.816667 0.173921
-1.0625 -0.783333 0.182626
-1.0625 -0.75 0.188521
-1.0625 -0.716667 0.191357
-1.0625 -0.683333 0.191021
-1.0625 -0.65 0.187544
-1.0625 -0.616667 0.181096
-1.0625 -0.583333 0.171981
-1.0625 -0.55 0.160616
-1.0625 -0.516667 0.147499
-1.0625 -0.483333 0.13318
-1.0625 -0.45 0.118222
-1.0625 -0.416667 0.103164
-1.0625 -0.383333 0.0884916
-1.0625 -0.35 0.0746103
-1.0625 -0.316667 0.0618313
-1.0625 -0.283333 0.0503652
-1.0625 -0.25 0.0403251
-1.0625 -0.216667 0.0317367
-1.0625 -0.183333 0.0245538
-1.0625 -0.15 0.0186759
-1.0625 -0.116667 0.0139668
-1.0625 -0.0833333 0.0102709
-1.0625 -0.05 0.00742812
-1.0625 -0.0166667 0.00528401
-1.0625 0.0166667 0.00369767
-1.0625 0.05 0.00254588
-1.0625 0.0833333 0.0017249
-1.0625 0.116667 0.00115022
-1.0625 0.15 0.000755038
-1.0625 0.183333 0.000488032
-1.0625 0.216667 0.000310815
-1.0625 0.25 0.000195492
-1.0625 0.283333 0.000122524
-1.0625 0.316667 7.91167e-05
-1.0625 0.35 5.82814e-05
-1.0625 0.383333 5.87466e-05
-1.0625 0.416667 8.58933e-05
-1.0625 0.45 0.000153876
-1.0625 0.483333 0.00028901
-1.0625 0.516667 0.000534316
-1.0625 0.55 0.00095484
-1.0625 0.583333 0.00164295
-1.0625 0.616667 0.00272245
-1.0625 0.65 0.00435008
-1.0625 0.683333 0.0067128
-1.0625 0.716667 0.0100197
-1.0625 0.75 0.014488
-1.0625 0.783333 0.0203234
-1.0625 0.816667 0.0276964
-1.0625 0.85 0.0367178
-1.0625 0.883333 0.0474147
-1.0625 0.916667 0.0597131
-1.0625 0.95 0.0734273
-1.0625 0.983333 0.0882592
-1.0625 1.01667 0.103808
-1.0625 1.05 0.119589
-1.0625 1.08333 0.135057
-1.0625 1.11667 0.149641
-1.0375 -1.11667 0.0561867
-1.0375 -1.08333 0.0707598
-1.0375 -1.05 0.0870105
-1.0375 -1.01667 0.104586
-1.0375 -0.983333 0.12301
-1.0375 -0.95 0.141709
-1.0375 -0.916667 0.160039
-1.0375 -0.883333 0.177319
-1.0375 -0.85 0.192879
-1.0375 -0.816667 0.20609
-1.0375 -0.783333 0.216405
-1.0375 -0.75 0.223389
-1.0375 -0.716667 0.22675
-1.0375 -0.683333 0.226352
-1.0375 -0.65 0.222231
-1.0375 -0.616667 0.214591
-1.0375 -0.583333 0.203791
-1.0375 -0.55 0.190323
-1.0375 -0.516667 0.17478
-1.0375 -0.483333 0.157813
-1.0375 -0.45 0.140088
-1.0375 -0.416667 0.122246
-1.0375 -0.383333 0.10486
-1.0375 -0.35 0.088411
-1.0375 -0.316667 0.0732685
-1.0375 -0.283333 0.0596816
-1.0375 -0.25 0.0477844
-1.0375 -0.216667 0.0376074
-1.0375 -0.183333 0.0290959
-1.0375 -0.15 0.0221308
-1.0375 -0.116667 0.0165505
-1.0375 -0.0833333 0.012171
-1.0375 -0.05 0.00880229
-1.0375 -0.0166667 0.00626153
-1.0375 0.0166667 0.00438172
-1.0375 0.05 0.00301686
-1.0375 0.0833333 0.002044
-1.0375 0.116667 0.00136301
-1.0375 0.15 0.000894716
-1.0375 0.183333 0.000578313
-1.0375 0.216667 0.000368312
-1.0375 0.25 0.000231655
-1.0375 0.283333 0.000145189
-1.0375 0.316667 9.3754e-05
-1.0375 0.35 6.9068e-05
-1.0375 0.383333 6.9626e-05
-1.0375 0.416667 0.000101806
-1.0375 0.45 0.000182385
-1.0375 0.483333 0.000342549
-1.0375 0.516667 0.000633282
-1.0375 0.55 0.00113167
-1.0375 0.583333 0.00194716
-1.0375 0.616667 0.00322647
-1.0375 0.65 0.00515533
-1.0375 0.683333 0.00795527
-1.0375 0.716667 0.0118741
