NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.6875
CFL: 0.3
-1.0875 -1.11667 2.1039e-12
-1.0875 -1.08333 4.24478e-12
-1.0875 -1.05 9.40247e-12
-1.0875 -1.01667 2.18552e-11
-1.0875 -0.983333 5.12492e-11
-1.0875 -0.95 1.18476e-10
-1.0875 -0.916667 2.67003e-10
-1.0875 -0.883333 5.83616e-10
-1.0875 -0.85 1.2343e-09
-1.0875 -0.816667 2.52246e-09
-1.0875 -0.783333 4.97646e-09
-1.0875 -0.75 9.46939e-09
-1.0875 -0.716667 1.73617e-08
-1.0875 -0.683333 3.06345e-08
-1.0875 -0.65 5.19458e-08
-1.0875 -0.616667 8.44948e-08
-1.0875 -0.583333 1.31531e-07
-1.0875 -0.55 1.9514e-07
-1.0875 -0.516667 2.72499e-07
-1.0875 -0.483333 3.46476e-07
-1.0875 -0.45 3.9277e-07
-1.0875 -0.416667 4.12632e-07
-1.0875 -0.383333 4.19091e-07
-1.0875 -0.35 4.20259e-07
-1.0875 -0.316667 4.19951e-07
-1.0875 -0.283333 4.18025e-07
-1.0875 -0.25 4.12635e-07
-1.0875 -0.216667 4.01365e-07
-1.0875 -0.183333 3.81293e-07
-1.0875 -0.15 3.49188e-07
-1.0875 -0.116667 3.02031e-07
-1.0875 -0.0833333 2.38332e-07
-1.0875 -0.05 1.61932e-07
-1.0875 -0.0166667 8.96244e-08
-1.0875 0.0166667 4.23187e-08
-1.0875 0.05 1.8842e-08
-1.0875 0.0833333 8.17586e-09
-1.0875 0.116667 3.47085e-09
-1.0875 0.15 1.44283e-09
-1.0875 0.183333 5.87692e-10
-1.0875 0.216667 2.34935e-10
-1.0875 0.25 9.19397e-11
-1.0875 0.283333 3.61992e-11
-1.0875 0.316667 1.38061e-11
-1.0875 0.35 5.44984e-12
-1.0875 0.383333 2.64032e-12
-1.0875 0.416667 1.89136e-12
-1.0875 0.45 1.36463e-12
-1.0875 0.483333 9.92542e-13
-1.0875 0.516667 7.26577e-13
-1.0875 0.55 5.35424e-13
-1.0875 0.583333 3.99725e-13
-1.0875 0.616667 3.07971e-13
-1.0875 0.65 2.54086e-13
-1.0875 0.683333 2.36257e-13
-1.0875 0.716667 2.56791e-13
-1.0875 0.75 3.25184e-13
-1.0875 0.783333 4.61875e-13
-1.0875 0.816667 7.0887e-13
-1.0875 0.85 1.16638e-12
-1.0875 0.883333 2.1039e-12
-1.0875 0.916667 4.24478e-12
-1.0875 0.95 9.40247e-12
-1.0875 0.983333 2.18552e-11
-1.0875 1.01667 5.12492e-11
-1.0875 1.05 1.18476e-10
-1.0875 1.08333 2.67003e-10
-1.0875 1.11667 5.83616e-10
-1.0625 -1.11667 4.07523e-12
-1.0625 -1.08333 9.2482e-12
-1.0625 -1.05 2.2174e-11
-1.0625 -1.01667 5.37712e-11
-1.0625 -0.983333 1.28628e-10
-1.0625 -0.95 2.99988e-10
-1.0625 -0.916667 6.78636e-10
-1.0625 -0.883333 1.48574e-09
-1.0625 -0.85 3.14425e-09
-1.0625 -0.816667 6.42717e-09
-1.0625 -0.783333 1.26806e-08
-1.0625 -0.75 2.41281e-08
-1.0625 -0.716667 4.42345e-08
-1.0625 -0.683333 7.80442e-08
-1.0625 -0.65 1.32323e-07
