NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.51875
CFL: 0.3
-1.0875 -1.11667 1.93238e-08
-1.0875 -1.08333 4.58722e-08
-1.0875 -1.05 1.04874e-07
-1.0875 -1.01667 2.30863e-07
-1.0875 -0.983333 4.89182e-07
-1.0875 -0.95 9.97221e-07
-1.0875 -0.916667 1.95441e-06
-1.0875 -0.883333 3.6791e-06
-1.0875 -0.85 6.64428e-06
-1.0875 -0.816667 1.14939e-05
-1.0875 -0.783333 1.90087e-05
-1.0875 -0.75 2.9974e-05
-1.0875 -0.716667 4.4845e-05
-1.0875 -0.683333 6.27213e-05
-1.0875 -0.65 7.91401e-05
-1.0875 -0.616667 8.88907e-05
-1.0875 -0.583333 9.29631e-05
-1.0875 -0.55 9.42579e-05
-1.0875 -0.516667 9.44761e-05
-1.0875 -0.483333 9.43947e-05
-1.0875 -0.45 9.39376e-05
-1.0875 -0.416667 9.26846e-05
-1.0875 -0.383333 9.00787e-05
-1.0875 -0.35 8.54308e-05
-1.0875 -0.316667 7.79607e-05
-1.0875 -0.283333 6.69319e-05
-1.0875 -0.25 5.20093e-05
-1.0875 -0.216667 3.43189e-05
-1.0875 -0.183333 1.82743e-05
-1.0875 -0.15 8.39039e-06
-1.0875 -0.116667 3.66115e-06
-1.0875 -0.0833333 1.55646e-06
-1.0875 -0.05 6.46378e-07
-1.0875 -0.0166667 2.62451e-07
-1.0875 0.0166667 1.04271e-07
-1.0875 0.05 4.05664e-08
-1.0875 0.0833333 1.54656e-08
-1.0875 0.116667 5.78121e-09
-1.0875 0.15 2.11984e-09
-1.0875 0.183333 7.63062e-10
-1.0875 0.216667 2.70526e-10
-1.0875 0.25 9.43539e-11
-1.0875 0.283333 3.23573e-11
-1.0875 0.316667 1.1324e-11
-1.0875 0.35 4.44759e-12
-1.0875 0.383333 2.36922e-12
-1.0875 0.416667 1.75531e-12
-1.0875 0.45 1.35532e-12
-1.0875 0.483333 1.14766e-12
-1.0875 0.516667 1.1446e-12
-1.0875 0.55 1.43959e-12
-1.0875 0.583333 2.50338e-12
-1.0875 0.616667 5.94684e-12
-1.0875 0.65 1.67986e-11
-1.0875 0.683333 4.98237e-11
-1.0875 0.716667 1.46471e-10
-1.0875 0.75 4.183e-10
-1.0875 0.783333 1.15324e-09
-1.0875 0.816667 3.0638e-09
-1.0875 0.85 7.8402e-09
-1.0875 0.883333 1.93238e-08
-1.0875 0.916667 4.58722e-08
-1.0875 0.95 1.04874e-07
-1.0875 0.983333 2.30863e-07
-1.0875 1.01667 4.89182e-07
-1.0875 1.05 9.97221e-07
-1.0875 1.08333 1.95441e-06
-1.0875 1.11667 3.6791e-06
-1.0625 -1.11667 4.32209e-08
-1.0625 -1.08333 1.02592e-07
-1.0625 -1.05 2.34522e-07
-1.0625 -1.01667 5.16208e-07
-1.0625 -0.983333 1.09368e-06
-1.0625 -0.95 2.22928e-06
-1.0625 -0.916667 4.36859e-06
-1.0625 -0.883333 8.22276e-06
-1.0625 -0.85 1.48482e-05
-1.0625 -0.816667 2.56829e-05
-1.0625 -0.783333 4.24696e-05
-1.0625 -0.75 6.69604e-05
-1.0625 -0.716667 0.000100169
-1.0625 -0.683333 0.00014008
-1.0625 -0.65 0.000176726
-1.0625 -0.616667 0.000198484
-1.0625 -0.583333 0.000207569
-1.0625 -0.55 0.000210457
-1.0625 -0.516667 0.000210943
-1.0625 -0.483333 0.000210761
-1.0625 -0.45 0.000209739
-1.0625 -0.416667 0.000206938
-1.0625 -0.383333 0.000201114
-1.0625 -0.35 0.00019073
-1.0625 -0.316667 0.000174043
-1.0625 -0.283333 0.00014941
-1.0625 -0.25 0.000116086
-1.0625 -0.216667 7.65908e-05
-1.0625 -0.183333 4.07798e-05
-1.0625 -0.15 1.87235e-05
-1.0625 -0.116667 8.17023e-06
-1.0625 -0.0833333 3.47348e-06
-1.0625 -0.05 1.44252e-06
-1.0625 -0.0166667 5.85726e-07
-1.0625 0.0166667 2.32712e-07
-1.0625 0.05 9.05366e-08
-1.0625 0.0833333 3.45156e-08
-1.0625 0.116667 1.2902e-08
-1.0625 0.15 4.73111e-09
-1.0625 0.183333 1.70326e-09
-1.0625 0.216667 6.02952e-10
-1.0625 0.25 2.09684e-10
-1.0625 0.283333 7.17687e-11
-1.0625 0.316667 2.45269e-11
-1.0625 0.35 8.65492e-12
-1.0625 0.383333 3.42843e-12
-1.0625 0.416667 2.32129e-12
-1.0625 0.45 1.8029e-12
-1.0625 0.483333 1.55051e-12
-1.0625 0.516667 1.60443e-12
-1.0625 0.55 2.19901e-12
-1.0625 0.583333 4.44751e-12
-1.0625 0.616667 1.20265e-11
-1.0625 0.65 3.62214e-11
-1.0625 0.683333 1.10074e-10
-1.0625 0.716667 3.26321e-10
-1.0625 0.75 9.3455e-10
-1.0625 0.783333 2.57886e-09
-1.0625 0.816667 6.85298e-09
-1.0625 0.85 1.7537e-08
-1.0625 0.883333 4.32209e-08
-1.0625 0.916667 1.02592e-07
-1.0625 0.95 2.34522e-07
-1.0625 0.983333 5.16208e-07
-1.0625 1.01667 1.09368e-06
-1.0625 1.05 2.22928e-06
-1.0625 1.08333 4.36859e-06
-1.0625 1.11667 8.22276e-06
-1.0375 -1.11667 9.39235e-08
-1.0375 -1.08333 2.22919e-07
-1.0375 -1.05 5.09533e-07
-1.0375 -1.01667 1.12142e-06
-1.0375 -0.983333 2.37567e-06
-1.0375 -0.95 4.84185e-06
-1.0375 -0.916667 9.48722e-06
-1.0375 -0.883333 1.78553e-05
-1.0375 -0.85 3.22385e-05
-1.0375 -0.816667 5.57566e-05
-1.0375 -0.783333 9.2189e-05
-1.0375 -0.75 0.000145334
-1.0375 -0.716667 0.000217385
-1.0375 -0.683333 0.00030396
-1.0375 -0.65 0.000383431
-1.0375 -0.616667 0.000430603
-1.0375 -0.583333 0.000450298
-1.0375 -0.55 0.000456556
-1.0375 -0.516667 0.000457607
-1.0375 -0.483333 0.000457211
-1.0375 -0.45 0.00045499
-1.0375 -0.416667 0.000448907
-1.0375 -0.383333 0.000436263
-1.0375 -0.35 0.000413721
-1.0375 -0.316667 0.000377504
-1.0375 -0.283333 0.00032405
-1.0375 -0.25 0.00025175
-1.0375 -0.216667 0.000166078
-1.0375 -0.183333 8.84193e-05
-1.0375 -0.15 4.05968e-05
-1.0375 -0.116667 1.77153e-05
-1.0375 -0.0833333 7.53167e-06
-1.0375 -0.05 3.12794e-06
-1.0375 -0.0166667 1.2701e-06
-1.0375 0.0166667 5.04629e-07
-1.0375 0.05 1.96328e-07
-1.0375 0.0833333 7.48466e-08
-1.0375 0.116667 2.79776e-08
-1.0375 0.15 1.02598e-08
-1.0375 0.183333 3.69384e-09
-1.0375 0.216667 1.30664e-09
-1.0375 0.25 4.54074e-10
-1.0375 0.283333 1.55309e-10
-1.0375 0.316667 5.25747e-11
-1.0375 0.35 1.76802e-11
-1.0375 0.383333 6.17886e-12
-1.0375 0.416667 3.10524e-12
-1.0375 0.45 2.39113e-12
-1.0375 0.483333 2.10522e-12
-1.0375 0.516667 2.28933e-12
-1.0375 0.55 3.54206e-12
-1.0375 0.583333 8.36832e-12
-1.0375 0.616667 2.48088e-11
-1.0375 0.65 7.74048e-11
-1.0375 0.683333 2.37985e-10
-1.0375 0.716667 7.0815e-10
-1.0375 0.75 2.03042e-09
-1.0375 0.783333 5.6047e-09
-1.0375 0.816667 1.48944e-08
-1.0375 0.85 3.81132e-08
-1.0375 0.883333 9.39235e-08
-1.0375 0.916667 2.22919e-07
-1.0375 0.95 5.09533e-07
-1.0375 0.983333 1.12142e-06
-1.0375 1.01667 2.37567e-06
-1.0375 1.05 4.84185e-06
-1.0375 1.08333 9.48722e-06
-1.0375 1.11667 1.78553e-05
-1.0125 -1.11667 1.98255e-07
-1.0125 -1.08333 4.70491e-07
-1.0125 -1.05 1.0753e-06
-1.0125 -1.01667 2.36633e-06
-1.0125 -0.983333 5.01242e-06
-1.0125 -0.95 1.02147e-05
-1.0125 -0.916667 2.00127e-05
-1.0125 -0.883333 3.76604e-05
-1.0125 -0.85 6.79899e-05
-1.0125 -0.816667 0.000117575
-1.0125 -0.783333 0.000194379
-1.0125 -0.75 0.0003064
-1.0125 -0.716667 0.000458246
-1.0125 -0.683333 0.000640665
-1.0125 -0.65 0.000808071
-1.0125 -0.616667 0.000907417
-1.0125 -0.583333 0.000948888
-1.0125 -0.55 0.000962061
-1.0125 -0.516667 0.000964273
-1.0125 -0.483333 0.000963434
-1.0125 -0.45 0.000958747
-1.0125 -0.416667 0.000945915
-1.0125 -0.383333 0.000919251
-1.0125 -0.35 0.000871721
-1.0125 -0.316667 0.000795369
-1.0125 -0.283333 0.000682697
-1.0125 -0.25 0.000530327
-1.0125 -0.216667 0.000349815
-1.0125 -0.183333 0.000186226
-1.0125 -0.15 8.55043e-05
-1.0125 -0.116667 3.73129e-05
-1.0125 -0.0833333 1.58639e-05
-1.0125 -0.05 6.58852e-06
-1.0125 -0.0166667 2.67533e-06
-1.0125 0.0166667 1.06296e-06
-1.0125 0.05 4.13557e-07
-1.0125 0.0833333 1.57662e-07
-1.0125 0.116667 5.8934e-08
-1.0125 0.15 2.16127e-08
-1.0125 0.183333 7.78118e-09
-1.0125 0.216667 2.75161e-09
-1.0125 0.25 9.56115e-10
-1.0125 0.283333 3.26933e-10
-1.0125 0.316667 1.10169e-10
-1.0125 0.35 3.64354e-11
-1.0125 0.383333 1.21266e-11
-1.0125 0.416667 4.81052e-12
-1.0125 0.45 3.18138e-12
-1.0125 0.483333 2.91845e-12
-1.0125 0.516667 3.38206e-12
-1.0125 0.55 6.04357e-12
-1.0125 0.583333 1.62682e-11
-1.0125 0.616667 5.1047e-11
-1.0125 0.65 1.62195e-10
-1.0125 0.683333 5.01393e-10
-1.0125 0.716667 1.49434e-09
-1.0125 0.75 4.2865e-09
-1.0125 0.783333 1.18332e-08
-1.0125 0.816667 3.14452e-08
-1.0125 0.85 8.04578e-08
-1.0125 0.883333 1.98255e-07
-1.0125 0.916667 4.70491e-07
-1.0125 0.95 1.0753e-06
