NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.4375
CFL: 0.5
-1.0875 -1.11667 0.000727661
-1.0875 -1.08333 0.000423932
-1.0875 -1.05 0.000237109
-1.0875 -1.01667 0.000127457
-1.0875 -0.983333 6.59204e-05
-1.0875 -0.95 3.28384e-05
-1.0875 -0.916667 1.57728e-05
-1.0875 -0.883333 7.31203e-06
-1.0875 -0.85 3.27488e-06
-1.0875 -0.816667 1.41836e-06
-1.0875 -0.783333 5.94567e-07
-1.0875 -0.75 2.41439e-07
-1.0875 -0.716667 9.50517e-08
-1.0875 -0.683333 3.63073e-08
-1.0875 -0.65 1.34657e-08
-1.0875 -0.616667 4.85252e-09
-1.0875 -0.583333 1.7002e-09
-1.0875 -0.55 5.79565e-10
-1.0875 -0.516667 1.92325e-10
-1.0875 -0.483333 6.21652e-11
-1.0875 -0.45 1.95829e-11
-1.0875 -0.416667 6.01517e-12
-1.0875 -0.383333 1.8025e-12
-1.0875 -0.35 5.2719e-13
-1.0875 -0.316667 1.50562e-13
-1.0875 -0.283333 4.20055e-14
-1.0875 -0.25 1.1453e-14
-1.0875 -0.216667 4.29746e-08
-1.0875 -0.183333 5.98909e-07
-1.0875 -0.15 4.19493e-06
-1.0875 -0.116667 1.97026e-05
-1.0875 -0.0833333 6.98621e-05
-1.0875 -0.05 0.000199659
-1.0875 -0.0166667 0.000479565
-1.0875 0.0166667 0.000996961
-1.0875 0.05 0.00183381
-1.0875 0.0833333 0.00303696
-1.0875 0.116667 0.00459375
-1.0875 0.15 0.00642493
-1.0875 0.183333 0.00839928
-1.0875 0.216667 0.0103641
-1.0875 0.25 0.0121795
-1.0875 0.283333 0.0137444
-1.0875 0.316667 0.0150061
-1.0875 0.35 0.015953
-1.0875 0.383333 0.016594
-1.0875 0.416667 0.0169344
-1.0875 0.45 0.0169582
-1.0875 0.483333 0.0166276
-1.0875 0.516667 0.0159004
-1.0875 0.55 0.0147588
-1.0875 0.583333 0.0132351
-1.0875 0.616667 0.011421
-1.0875 0.65 0.00945511
-1.0875 0.683333 0.00749435
-1.0875 0.716667 0.00568074
-1.0875 0.75 0.00411611
-1.0875 0.783333 0.00285115
-1.0875 0.816667 0.00188891
-1.0875 0.85 0.00119779
-1.0875 0.883333 0.000727661
-1.0875 0.916667 0.000423932
-1.0875 0.95 0.000237109
-1.0875 0.983333 0.000127457
-1.0875 1.01667 6.59204e-05
-1.0875 1.05 3.28384e-05
-1.0875 1.08333 1.57728e-05
-1.0875 1.11667 7.31203e-06
-1.0625 -1.11667 0.000428531
-1.0625 -1.08333 0.000249583
-1.0625 -1.05 0.000139547
-1.0625 -1.01667 7.49847e-05
-1.0625 -0.983333 3.87659e-05
-1.0625 -0.95 1.93027e-05
-1.0625 -0.916667 9.2669e-06
-1.0625 -0.883333 4.29377e-06
-1.0625 -0.85 1.922e-06
-1.0625 -0.816667 8.31931e-07
-1.0625 -0.783333 3.48518e-07
-1.0625 -0.75 1.41429e-07
-1.0625 -0.716667 5.56392e-08
-1.0625 -0.683333 2.12366e-08
-1.0625 -0.65 7.86998e-09
-1.0625 -0.616667 2.83366e-09
-1.0625 -0.583333 9.91966e-10
-1.0625 -0.55 3.37829e-10
-1.0625 -0.516667 1.11997e-10
-1.0625 -0.483333 3.61641e-11
-1.0625 -0.45 1.13801e-11
-1.0625 -0.416667 3.49169e-12
-1.0625 -0.383333 1.04511e-12
-1.0625 -0.35 3.05303e-13
-1.0625 -0.316667 8.70836e-14
-1.0625 -0.283333 2.42641e-14
-1.0625 -0.25 6.60682e-15
-1.0625 -0.216667 2.5353e-08
-1.0625 -0.183333 3.53339e-07
-1.0625 -0.15 2.47497e-06
-1.0625 -0.116667 1.16248e-05
-1.0625 -0.0833333 4.1221e-05
-1.0625 -0.05 0.000117809
-1.0625 -0.0166667 0.000282975
-1.0625 0.0166667 0.000588282
-1.0625 0.05 0.0010821
-1.0625 0.0833333 0.00179205
-1.0625 0.116667 0.00271066
-1.0625 0.15 0.00379113
-1.0625 0.183333 0.00495599
-1.0625 0.216667 0.00611512
-1.0625 0.25 0.00718602
-1.0625 0.283333 0.008109
-1.0625 0.316667 0.00885305
-1.0625 0.35 0.00941133
-1.0625 0.383333 0.00978916
-1.0625 0.416667 0.00998965
-1.0625 0.45 0.0100034
-1.0625 0.483333 0.00980817
-1.0625 0.516667 0.00937892
-1.0625 0.55 0.00870518
-1.0625 0.583333 0.00780604
-1.0625 0.616667 0.0067356
-1.0625 0.65 0.00557571
-1.0625 0.683333 0.00441895
-1.0625 0.716667 0.00334913
-1.0625 0.75 0.0024263
-1.0625 0.783333 0.00168033
-1.0625 0.816667 0.00111299
-1.0625 0.85 0.000705595
-1.0625 0.883333 0.000428531
-1.0625 0.916667 0.000249583
-1.0625 0.95 0.000139547
-1.0625 0.983333 7.49847e-05
-1.0625 1.01667 3.87659e-05
-1.0625 1.05 1.93027e-05
-1.0625 1.08333 9.2669e-06
-1.0625 1.11667 4.29377e-06
-1.0375 -1.11667 0.000244536
-1.0375 -1.08333 0.000142373
-1.0375 -1.05 7.95737e-05
-1.0375 -1.01667 4.2741e-05
-1.0375 -0.983333 2.20865e-05
-1.0375 -0.95 1.09923e-05
-1.0375 -0.916667 5.27445e-06
-1.0375 -0.883333 2.44252e-06
-1.0375 -0.85 1.09268e-06
-1.0375 -0.816667 4.72662e-07
-1.0375 -0.783333 1.97877e-07
-1.0375 -0.75 8.0241e-08
-1.0375 -0.716667 3.15434e-08
-1.0375 -0.683333 1.203e-08
-1.0375 -0.65 4.45436e-09
-1.0375 -0.616667 1.60241e-09
-1.0375 -0.583333 5.60424e-10
-1.0375 -0.55 1.90674e-10
-1.0375 -0.516667 6.31478e-11
-1.0375 -0.483333 2.03688e-11
-1.0375 -0.45 6.40248e-12
-1.0375 -0.416667 1.96216e-12
-1.0375 -0.383333 5.86591e-13
-1.0375 -0.35 1.71142e-13
-1.0375 -0.316667 4.87523e-14
-1.0375 -0.283333 1.35655e-14
-1.0375 -0.25 3.68852e-15
-1.0375 -0.216667 1.44983e-08
-1.0375 -0.183333 2.02067e-07
-1.0375 -0.15 1.41544e-06
-1.0375 -0.116667 6.64846e-06
-1.0375 -0.0833333 2.35758e-05
-1.0375 -0.05 6.73813e-05
-1.0375 -0.0166667 0.000161851
-1.0375 0.0166667 0.000336478
-1.0375 0.05 0.000618923
-1.0375 0.0833333 0.00102498
-1.0375 0.116667 0.00155036
-1.0375 0.15 0.00216827
-1.0375 0.183333 0.00283438
-1.0375 0.216667 0.00349715
-1.0375 0.25 0.00410938
-1.0375 0.283333 0.00463697
-1.0375 0.316667 0.0050622
-1.0375 0.35 0.00538118
-1.0375 0.383333 0.005597
-1.0375 0.416667 0.00571143
-1.0375 0.45 0.00571912
-1.0375 0.483333 0.0056073
-1.0375 0.516667 0.00536168
-1.0375 0.55 0.00497628
-1.0375 0.583333 0.004462
-1.0375 0.616667 0.00384981
-1.0375 0.65 0.00318652
-1.0375 0.683333 0.00252511
-1.0375 0.716667 0.00191348
-1.0375 0.75 0.00138598
-1.0375 0.783333 0.000959655
-1.0375 0.816667 0.000635486
-1.0375 0.85 0.000402764
-1.0375 0.883333 0.000244536
-1.0375 0.916667 0.000142373
-1.0375 0.95 7.95737e-05
-1.0375 0.983333 4.2741e-05
-1.0375 1.01667 2.20865e-05
-1.0375 1.05 1.09923e-05
-1.0375 1.08333 5.27445e-06
-1.0375 1.11667 2.44252e-06
-1.0125 -1.11667 0.000135301
-1.0125 -1.08333 7.87449e-05
-1.0125 -1.05 4.39933e-05
-1.0125 -1.01667 2.36193e-05
-1.0125 -0.983333 1.21995e-05
