NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.275
CFL: 0.3
-1.0875 -1.11667 0.00238202
-1.0875 -1.08333 0.00443908
-1.0875 -1.05 0.00787365
-1.0875 -1.01667 0.0132603
-1.0875 -0.983333 0.021128
-1.0875 -0.95 0.0315912
-1.0875 -0.916667 0.0432556
-1.0875 -0.883333 0.0523028
-1.0875 -0.85 0.0568557
-1.0875 -0.816667 0.0586016
-1.0875 -0.783333 0.0590933
-1.0875 -0.75 0.0591429
-1.0875 -0.716667 0.0590499
-1.0875 -0.683333 0.0586654
-1.0875 -0.65 0.0577046
-1.0875 -0.616667 0.0557802
-1.0875 -0.583333 0.0523972
-1.0875 -0.55 0.0469909
-1.0875 -0.516667 0.0390607
-1.0875 -0.483333 0.0285609
-1.0875 -0.45 0.0170274
-1.0875 -0.416667 0.00818362
-1.0875 -0.383333 0.00355196
-1.0875 -0.35 0.00148753
-1.0875 -0.316667 0.000606295
-1.0875 -0.283333 0.00024083
-1.0875 -0.25 9.33229e-05
-1.0875 -0.216667 3.53123e-05
-1.0875 -0.183333 1.30587e-05
-1.0875 -0.15 4.72336e-06
-1.0875 -0.116667 1.67225e-06
-1.0875 -0.0833333 5.79883e-07
-1.0875 -0.05 1.9708e-07
-1.0875 -0.0166667 6.56837e-08
-1.0875 0.0166667 2.1479e-08
-1.0875 0.05 6.89584e-09
-1.0875 0.0833333 2.17559e-09
-1.0875 0.116667 6.74341e-10
-1.0875 0.15 2.0331e-10
-1.0875 0.183333 5.81967e-11
-1.0875 0.216667 1.83194e-11
-1.0875 0.25 1.26474e-11
-1.0875 0.283333 1.79806e-11
-1.0875 0.316667 5.40797e-11
-1.0875 0.35 2.14654e-10
-1.0875 0.383333 8.47873e-10
-1.0875 0.416667 3.18692e-09
-1.0875 0.45 1.13681e-08
-1.0875 0.483333 3.85419e-08
-1.0875 0.516667 1.24387e-07
-1.0875 0.55 3.82628e-07
-1.0875 0.583333 1.12306e-06
-1.0875 0.616667 3.14801e-06
-1.0875 0.65 8.43277e-06
-1.0875 0.683333 2.15983e-05
-1.0875 0.716667 5.29075e-05
-1.0875 0.75 0.000123968
-1.0875 0.783333 0.000277813
-1.0875 0.816667 0.000595253
-1.0875 0.85 0.0012187
-1.0875 0.883333 0.00238202
-1.0875 0.916667 0.00443908
-1.0875 0.95 0.00787365
-1.0875 0.983333 0.0132603
-1.0875 1.01667 0.021128
-1.0875 1.05 0.0315912
-1.0875 1.08333 0.0432556
-1.0875 1.11667 0.0523028
-1.0625 -1.11667 0.00408312
-1.0625 -1.08333 0.00760826
-1.0625 -1.05 0.0134932
-1.0625 -1.01667 0.0227217
-1.0625 -0.983333 0.0361984
-1.0625 -0.95 0.0541185
-1.0625 -0.916667 0.0740928
-1.0625 -0.883333 0.0895841
-1.0625 -0.85 0.0973796
-1.0625 -0.816667 0.100369
-1.0625 -0.783333 0.10121
-1.0625 -0.75 0.101295
-1.0625 -0.716667 0.101136
-1.0625 -0.683333 0.100476
-1.0625 -0.65 0.0988293
-1.0625 -0.616667 0.0955313
-1.0625 -0.583333 0.0897347
-1.0625 -0.55 0.0804725
-1.0625 -0.516667 0.0668885
-1.0625 -0.483333 0.048906
-1.0625 -0.45 0.0291559
-1.0625 -0.416667 0.0140132
-1.0625 -0.383333 0.00608242
-1.0625 -0.35 0.00254736
-1.0625 -0.316667 0.00103829
-1.0625 -0.283333 0.000412435
-1.0625 -0.25 0.000159825
-1.0625 -0.216667 6.04769e-05
-1.0625 -0.183333 2.2365e-05
-1.0625 -0.15 8.08959e-06
-1.0625 -0.116667 2.86405e-06
-1.0625 -0.0833333 9.93173e-07
-1.0625 -0.05 3.37544e-07
-1.0625 -0.0166667 1.12498e-07
-1.0625 0.0166667 3.67876e-08
-1.0625 0.05 1.18103e-08
-1.0625 0.0833333 3.72599e-09
-1.0625 0.116667 1.15511e-09
-1.0625 0.15 3.48215e-10
-1.0625 0.183333 9.91401e-11
-1.0625 0.216667 3.02932e-11
-1.0625 0.25 2.03583e-11
-1.0625 0.283333 2.95211e-11
-1.0625 0.316667 9.16455e-11
-1.0625 0.35 3.67673e-10
-1.0625 0.383333 1.45543e-09
-1.0625 0.416667 5.47222e-09
-1.0625 0.45 1.95189e-08
-1.0625 0.483333 6.61679e-08
-1.0625 0.516667 2.13516e-07
-1.0625 0.55 6.56711e-07
-1.0625 0.583333 1.92728e-06
-1.0625 0.616667 5.40156e-06
-1.0625 0.65 1.44676e-05
-1.0625 0.683333 3.70501e-05
-1.0625 0.716667 9.07469e-05
-1.0625 0.75 0.000212603
-1.0625 0.783333 0.000476385
-1.0625 0.816667 0.0010206
-1.0625 0.85 0.00208928
-1.0625 0.883333 0.00408312
-1.0625 0.916667 0.00760826
-1.0625 0.95 0.0134932
-1.0625 0.983333 0.0227217
-1.0625 1.01667 0.0361984
-1.0625 1.05 0.0541185
-1.0625 1.08333 0.0740928
-1.0625 1.11667 0.0895841
-1.0375 -1.11667 0.00671728
-1.0375 -1.08333 0.0125151
-1.0375 -1.05 0.0221928
-1.0375 -1.01667 0.0373666
-1.0375 -0.983333 0.0595224
-1.0375 -0.95 0.0889785
-1.0375 -0.916667 0.121807
-1.0375 -0.883333 0.147267
-1.0375 -0.85 0.160079
-1.0375 -0.816667 0.164991
-1.0375 -0.783333 0.166374
-1.0375 -0.75 0.166512
-1.0375 -0.716667 0.16625
-1.0375 -0.683333 0.165165
-1.0375 -0.65 0.162456
-1.0375 -0.616667 0.157031
-1.0375 -0.583333 0.147499
