NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.2
CFL: 0.3
-1.0875 -1.11667 0.038736
-1.0875 -1.08333 0.0651126
-1.0875 -1.05 0.103143
-1.0875 -1.01667 0.152222
-1.0875 -0.983333 0.202759
-1.0875 -0.95 0.237141
-1.0875 -0.916667 0.252913
-1.0875 -0.883333 0.258616
-1.0875 -0.85 0.260028
-1.0875 -0.816667 0.260064
-1.0875 -0.783333 0.259458
-1.0875 -0.75 0.257326
-1.0875 -0.716667 0.252324
-1.0875 -0.683333 0.242594
-1.0875 -0.65 0.225777
-1.0875 -0.616667 0.199243
-1.0875 -0.583333 0.160921
-1.0875 -0.55 0.111754
-1.0875 -0.516667 0.0619299
-1.0875 -0.483333 0.0282687
-1.0875 -0.45 0.011991
-1.0875 -0.416667 0.00492733
-1.0875 -0.383333 0.00196946
-1.0875 -0.35 0.000766644
-1.0875 -0.316667 0.000290948
-1.0875 -0.283333 0.000107755
-1.0875 -0.25 3.89805e-05
-1.0875 -0.216667 1.37848e-05
-1.0875 -0.183333 4.76897e-06
-1.0875 -0.15 1.61518e-06
-1.0875 -0.116667 5.35884e-07
-1.0875 -0.0833333 1.74272e-07
-1.0875 -0.05 5.558e-08
-1.0875 -0.0166667 1.73935e-08
-1.0875 0.0166667 5.34632e-09
-1.0875 0.05 1.61486e-09
-1.0875 0.0833333 4.74669e-10
-1.0875 0.116667 1.31071e-10
-1.0875 0.15 3.82101e-11
-1.0875 0.183333 2.59384e-11
-1.0875 0.216667 4.19796e-11
-1.0875 0.25 1.50916e-10
-1.0875 0.283333 6.58591e-10
-1.0875 0.316667 2.77243e-09
-1.0875 0.35 1.09977e-08
-1.0875 0.383333 4.11639e-08
-1.0875 0.416667 1.45741e-07
-1.0875 0.45 4.89076e-07
-1.0875 0.483333 1.55821e-06
-1.0875 0.516667 4.71989e-06
-1.0875 0.55 1.36079e-05
-1.0875 0.583333 3.73762e-05
-1.0875 0.616667 9.78676e-05
-1.0875 0.65 0.000244412
-1.0875 0.683333 0.000582294
-1.0875 0.716667 0.00132341
-1.0875 0.75 0.00286854
-1.0875 0.783333 0.00592635
-1.0875 0.816667 0.0116593
-1.0875 0.85 0.0218135
-1.0875 0.883333 0.038736
-1.0875 0.916667 0.0651126
-1.0875 0.95 0.103143
-1.0875 0.983333 0.152222
-1.0875 1.01667 0.202759
-1.0875 1.05 0.237141
-1.0875 1.08333 0.252913
-1.0875 1.11667 0.258616
-1.0625 -1.11667 0.0586545
-1.0625 -1.08333 0.0985824
-1.0625 -1.05 0.156143
-1.0625 -1.01667 0.230414
-1.0625 -0.983333 0.306892
-1.0625 -0.95 0.358926
-1.0625 -0.916667 0.382799
-1.0625 -0.883333 0.39143
-1.0625 -0.85 0.393567
-1.0625 -0.816667 0.393621
-1.0625 -0.783333 0.392703
-1.0625 -0.75 0.389474
-1.0625 -0.716667 0.381897
-1.0625 -0.683333 0.367165
-1.0625 -0.65 0.341703
-1.0625 -0.616667 0.301538
-1.0625 -0.583333 0.243536
-1.0625 -0.55 0.169131
-1.0625 -0.516667 0.0937335
-1.0625 -0.483333 0.0427893
-1.0625 -0.45 0.0181512
-1.0625 -0.416667 0.00745887
-1.0625 -0.383333 0.00298139
-1.0625 -0.35 0.00116058
-1.0625 -0.316667 0.000440455
-1.0625 -0.283333 0.000163128
-1.0625 -0.25 5.9012e-05
-1.0625 -0.216667 2.08687e-05
-1.0625 -0.183333 7.21971e-06
-1.0625 -0.15 2.44521e-06
-1.0625 -0.116667 8.11267e-07
-1.0625 -0.0833333 2.63826e-07
-1.0625 -0.05 8.41401e-08
-1.0625 -0.0166667 2.63305e-08
-1.0625 0.0166667 8.09297e-09
-1.0625 0.05 2.44454e-09
-1.0625 0.0833333 7.18419e-10
-1.0625 0.116667 1.97907e-10
-1.0625 0.15 5.7036e-11
-1.0625 0.183333 3.83598e-11
-1.0625 0.216667 6.27209e-11
-1.0625 0.25 2.28171e-10
-1.0625 0.283333 9.98935e-10
-1.0625 0.316667 4.20733e-09
-1.0625 0.35 1.66891e-08
-1.0625 0.383333 6.24584e-08
-1.0625 0.416667 2.21101e-07
-1.0625 0.45 7.41856e-07
-1.0625 0.483333 2.36322e-06
-1.0625 0.516667 7.15726e-06
-1.0625 0.55 2.06321e-05
-1.0625 0.583333 5.66613e-05
-1.0625 0.616667 0.000148344
-1.0625 0.65 0.000370421
-1.0625 0.683333 0.000882386
-1.0625 0.716667 0.00200519
