NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.46875
CFL: 0.5
-1.0875 -1.11667 0.00266508
-1.0875 -1.08333 0.00165414
-1.0875 -1.05 0.000986722
-1.0875 -1.01667 0.000566222
-1.0875 -0.983333 0.000312875
-1.0875 -0.95 0.000166638
-1.0875 -0.916667 8.56277e-05
-1.0875 -0.883333 4.2492e-05
-1.0875 -0.85 2.03824e-05
-1.0875 -0.816667 9.45902e-06
-1.0875 -0.783333 4.25063e-06
-1.0875 -0.75 1.85113e-06
-1.0875 -0.716667 7.81879e-07
-1.0875 -0.683333 3.20547e-07
-1.0875 -0.65 1.27646e-07
-1.0875 -0.616667 4.94063e-08
-1.0875 -0.583333 1.85998e-08
-1.0875 -0.55 6.81483e-09
-1.0875 -0.516667 2.43156e-09
-1.0875 -0.483333 8.45364e-10
-1.0875 -0.45 2.8653e-10
-1.0875 -0.416667 9.47307e-11
-1.0875 -0.383333 3.05647e-11
-1.0875 -0.35 9.62865e-12
-1.0875 -0.316667 2.96294e-12
-1.0875 -0.283333 8.91006e-13
-1.0875 -0.25 2.6195e-13
-1.0875 -0.216667 3.5215e-08
-1.0875 -0.183333 5.23761e-07
-1.0875 -0.15 3.91269e-06
-1.0875 -0.116667 1.95853e-05
-1.0875 -0.0833333 7.39473e-05
-1.0875 -0.05 0.000224801
-1.0875 -0.0166667 0.000573659
-1.0875 0.0166667 0.00126519
-1.0875 0.05 0.00246468
-1.0875 0.0833333 0.00431411
-1.0875 0.116667 0.00688052
-1.0875 0.15 0.0101181
-1.0875 0.183333 0.0138621
-1.0875 0.216667 0.0178584
-1.0875 0.25 0.0218192
-1.0875 0.283333 0.0254825
-1.0875 0.316667 0.0286561
-1.0875 0.35 0.0312329
-1.0875 0.383333 0.0331762
-1.0875 0.416667 0.0344836
-1.0875 0.45 0.0351458
-1.0875 0.483333 0.0351217
-1.0875 0.516667 0.0343427
-1.0875 0.55 0.0327466
-1.0875 0.583333 0.0303265
-1.0875 0.616667 0.0271699
-1.0875 0.65 0.0234691
-1.0875 0.683333 0.0194948
-1.0875 0.716667 0.0155449
-1.0875 0.75 0.0118863
-1.0875 0.783333 0.00871179
-1.0875 0.816667 0.0061204
-1.0875 0.85 0.00412311
-1.0875 0.883333 0.00266508
-1.0875 0.916667 0.00165414
-1.0875 0.95 0.000986722
-1.0875 0.983333 0.000566222
-1.0875 1.01667 0.000312875
-1.0875 1.05 0.000166638
-1.0875 1.08333 8.56277e-05
-1.0875 1.11667 4.2492e-05
-1.0625 -1.11667 0.00167394
-1.0625 -1.08333 0.00103876
-1.0625 -1.05 0.000619496
-1.0625 -1.01667 0.000355404
-1.0625 -0.983333 0.000196329
-1.0625 -0.95 0.000104533
-1.0625 -0.916667 5.36971e-05
-1.0625 -0.883333 2.66371e-05
-1.0625 -0.85 1.27722e-05
-1.0625 -0.816667 5.92478e-06
-1.0625 -0.783333 2.66123e-06
-1.0625 -0.75 1.15839e-06
-1.0625 -0.716667 4.89028e-07
-1.0625 -0.683333 2.00376e-07
-1.0625 -0.65 7.97458e-08
-1.0625 -0.616667 3.08473e-08
-1.0625 -0.583333 1.16054e-08
-1.0625 -0.55 4.24921e-09
-1.0625 -0.516667 1.51504e-09
-1.0625 -0.483333 5.26325e-10
-1.0625 -0.45 1.78252e-10
-1.0625 -0.416667 5.88836e-11
-1.0625 -0.383333 1.89822e-11
-1.0625 -0.35 5.97444e-12
-1.0625 -0.316667 1.83673e-12
-1.0625 -0.283333 5.51791e-13
-1.0625 -0.25 1.62057e-13
-1.0625 -0.216667 2.21385e-08
-1.0625 -0.183333 3.29276e-07
-1.0625 -0.15 2.45987e-06
-1.0625 -0.116667 1.23134e-05
-1.0625 -0.0833333 4.64924e-05
-1.0625 -0.05 0.000141342
-1.0625 -0.0166667 0.000360695
-1.0625 0.0166667 0.000795523
-1.0625 0.05 0.00154977
-1.0625 0.0833333 0.00271271
-1.0625 0.116667 0.00432651
-1.0625 0.15 0.00636236
-1.0625 0.183333 0.00871655
-1.0625 0.216667 0.0112294
-1.0625 0.25 0.0137197
-1.0625 0.283333 0.0160229
-1.0625 0.316667 0.0180179
-1.0625 0.35 0.0196376
-1.0625 0.383333 0.0208591
-1.0625 0.416667 0.0216806
-1.0625 0.45 0.0220964
-1.0625 0.483333 0.0220809
-1.0625 0.516667 0.0215908
-1.0625 0.55 0.0205869
-1.0625 0.583333 0.0190649
-1.0625 0.616667 0.0170799
-1.0625 0.65 0.0147527
-1.0625 0.683333 0.0122538
-1.0625 0.716667 0.00977026
-1.0625 0.75 0.00747009
-1.0625 0.783333 0.00547441
-1.0625 0.816667 0.00384549
-1.0625 0.85 0.00259018
-1.0625 0.883333 0.00167394
-1.0625 0.916667 0.00103876
-1.0625 0.95 0.000619496
-1.0625 0.983333 0.000355404
-1.0625 1.01667 0.000196329
-1.0625 1.05 0.000104533
-1.0625 1.08333 5.36971e-05
-1.0625 1.11667 2.66371e-05
-1.0375 -1.11667 0.00101959
-1.0375 -1.08333 0.000632564
-1.0375 -1.05 0.000377156
-1.0375 -1.01667 0.000216313
-1.0375 -0.983333 0.000119458
-1.0375 -0.95 6.35826e-05
-1.0375 -0.916667 3.26495e-05
-1.0375 -0.883333 1.61898e-05
-1.0375 -0.85 7.75954e-06
-1.0375 -0.816667 3.59787e-06
-1.0375 -0.783333 1.61527e-06
-1.0375 -0.75 7.02734e-07
-1.0375 -0.716667 2.96503e-07
-1.0375 -0.683333 1.21419e-07
-1.0375 -0.65 4.82923e-08
-1.0375 -0.616667 1.86682e-08
-1.0375 -0.583333 7.01849e-09
