NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.29375
CFL: 0.3
-1.0875 -1.11667 0.00110124
-1.0875 -1.08333 0.00209956
-1.0875 -1.05 0.00381583
-1.0875 -1.01667 0.00659782
-1.0875 -0.983333 0.0108233
-1.0875 -0.95 0.0167651
-1.0875 -0.916667 0.0242029
-1.0875 -0.883333 0.0314749
-1.0875 -0.85 0.0361111
-1.0875 -0.816667 0.0381488
-1.0875 -0.783333 0.0388499
-1.0875 -0.75 0.0390013
-1.0875 -0.716667 0.0389909
-1.0875 -0.683333 0.0388636
-1.0875 -0.65 0.0384684
-1.0875 -0.616667 0.0375889
-1.0875 -0.583333 0.0359393
-1.0875 -0.55 0.0331706
-1.0875 -0.516667 0.0289169
-1.0875 -0.483333 0.0229333
-1.0875 -0.45 0.0155104
-1.0875 -0.416667 0.00837757
-1.0875 -0.383333 0.0038062
-1.0875 -0.35 0.0016264
-1.0875 -0.316667 0.000674861
-1.0875 -0.283333 0.000272791
-1.0875 -0.25 0.000107535
-1.0875 -0.216667 4.13804e-05
-1.0875 -0.183333 1.55579e-05
-1.0875 -0.15 5.7197e-06
-1.0875 -0.116667 2.05775e-06
-1.0875 -0.0833333 7.24954e-07
-1.0875 -0.05 2.5027e-07
-1.0875 -0.0166667 8.47124e-08
-1.0875 0.0166667 2.81294e-08
-1.0875 0.05 9.16839e-09
-1.0875 0.0833333 2.93557e-09
-1.0875 0.116667 9.23947e-10
-1.0875 0.15 2.84859e-10
-1.0875 0.183333 8.44791e-11
-1.0875 0.216667 2.4498e-11
-1.0875 0.25 1.09108e-11
-1.0875 0.283333 1.10043e-11
-1.0875 0.316667 2.19237e-11
-1.0875 0.35 7.74835e-11
-1.0875 0.383333 3.04539e-10
-1.0875 0.416667 1.15876e-09
-1.0875 0.45 4.19315e-09
-1.0875 0.483333 1.44276e-08
-1.0875 0.516667 4.72677e-08
-1.0875 0.55 1.47647e-07
-1.0875 0.583333 4.40207e-07
-1.0875 0.616667 1.25388e-06
-1.0875 0.65 3.41455e-06
-1.0875 0.683333 8.89469e-06
-1.0875 0.716667 2.2172e-05
-1.0875 0.75 5.28971e-05
-1.0875 0.783333 0.000120783
-1.0875 0.816667 0.000263893
-1.0875 0.85 0.000551435
-1.0875 0.883333 0.00110124
-1.0875 0.916667 0.00209956
-1.0875 0.95 0.00381583
-1.0875 0.983333 0.00659782
-1.0875 1.01667 0.0108233
-1.0875 1.05 0.0167651
-1.0875 1.08333 0.0242029
-1.0875 1.11667 0.0314749
-1.0625 -1.11667 0.00193754
-1.0625 -1.08333 0.00369355
-1.0625 -1.05 0.006712
-1.0625 -1.01667 0.0116041
-1.0625 -0.983333 0.0190334
-1.0625 -0.95 0.0294788
-1.0625 -0.916667 0.042552
-1.0625 -0.883333 0.0553319
-1.0625 -0.85 0.0634788
-1.0625 -0.816667 0.0670595
-1.0625 -0.783333 0.0682913
-1.0625 -0.75 0.0685571
-1.0625 -0.716667 0.0685387
-1.0625 -0.683333 0.0683146
-1.0625 -0.65 0.0676191
-1.0625 -0.616667 0.0660721
-1.0625 -0.583333 0.0631707
-1.0625 -0.55 0.0583019
-1.0625 -0.516667 0.0508229
-1.0625 -0.483333 0.0403041
-1.0625 -0.45 0.0272573
-1.0625 -0.416667 0.0147222
-1.0625 -0.383333 0.00668897
-1.0625 -0.35 0.00285831
-1.0625 -0.316667 0.00118607
-1.0625 -0.283333 0.000479444
-1.0625 -0.25 0.000189003
-1.0625 -0.216667 7.27312e-05
-1.0625 -0.183333 2.73454e-05
-1.0625 -0.15 1.00534e-05
-1.0625 -0.116667 3.61691e-06
-1.0625 -0.0833333 1.27427e-06
-1.0625 -0.05 4.3991e-07
-1.0625 -0.0166667 1.48903e-07
-1.0625 0.0166667 4.94444e-08
-1.0625 0.05 1.61155e-08
-1.0625 0.0833333 5.15964e-09
-1.0625 0.116667 1.62405e-09
-1.0625 0.15 5.00812e-10
-1.0625 0.183333 1.48209e-10
-1.0625 0.216667 4.2175e-11
-1.0625 0.25 1.78121e-11
-1.0625 0.283333 1.79415e-11
-1.0625 0.316667 3.72338e-11
-1.0625 0.35 1.35368e-10
-1.0625 0.383333 5.35868e-10
-1.0625 0.416667 2.04168e-09
-1.0625 0.45 7.38925e-09
-1.0625 0.483333 2.54226e-08
-1.0625 0.516667 8.32794e-08
-1.0625 0.55 2.60101e-07
-1.0625 0.583333 7.75383e-07
-1.0625 0.616667 2.2083e-06
-1.0625 0.65 6.01285e-06
-1.0625 0.683333 1.56611e-05
-1.0625 0.716667 3.90338e-05
-1.0625 0.75 9.31139e-05
-1.0625 0.783333 0.000212586
-1.0625 0.816667 0.000464412
-1.0625 0.85 0.000970324
-1.0625 0.883333 0.00193754
-1.0625 0.916667 0.00369355
-1.0625 0.95 0.006712
-1.0625 0.983333 0.0116041
-1.0625 1.01667 0.0190334
-1.0625 1.05 0.0294788
-1.0625 1.08333 0.042552
-1.0625 1.11667 0.0553319
-1.0375 -1.11667 0.00327766
-1.0375 -1.08333 0.00624746
-1.0375 -1.05 0.0113517
-1.0375 -1.01667 0.019623
-1.0375 -0.983333 0.0321825
-1.0375 -0.95 0.0498379
-1.0375 -0.916667 0.0719317
-1.0375 -0.883333 0.0935272
-1.0375 -0.85 0.107293
-1.0375 -0.816667 0.113344
-1.0375 -0.783333 0.115425
-1.0375 -0.75 0.115873
-1.0375 -0.716667 0.115842
-1.0375 -0.683333 0.115463
-1.0375 -0.65 0.114286
-1.0375 -0.616667 0.11167
-1.0375 -0.583333 0.106763
-1.0375 -0.55 0.0985313
-1.0375 -0.516667 0.0858879
-1.0375 -0.483333 0.0681083
-1.0375 -0.45 0.0460592
-1.0375 -0.416667 0.0248775
-1.0375 -0.383333 0.0113035
-1.0375 -0.35 0.00483035
-1.0375 -0.316667 0.00200444
-1.0375 -0.283333 0.000810273
-1.0375 -0.25 0.000319427
-1.0375 -0.216667 0.000122923
-1.0375 -0.183333 4.62171e-05
-1.0375 -0.15 1.69918e-05
-1.0375 -0.116667 6.1132e-06
-1.0375 -0.0833333 2.15375e-06
-1.0375 -0.05 7.43536e-07
-1.0375 -0.0166667 2.51678e-07
-1.0375 0.0166667 8.35717e-08
-1.0375 0.05 2.72382e-08
-1.0375 0.0833333 8.72051e-09
-1.0375 0.116667 2.74507e-09
-1.0375 0.15 8.46661e-10
-1.0375 0.183333 2.50288e-10
-1.0375 0.216667 7.04524e-11
-1.0375 0.25 2.888e-11
-1.0375 0.283333 2.90666e-11
-1.0375 0.316667 6.17907e-11
-1.0375 0.35 2.28287e-10
