NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.18125
CFL: 0.3
-1.0875 -1.11667 0.0713141
-1.0875 -1.08333 0.11634
-1.0875 -1.05 0.177862
-1.0875 -1.01667 0.24932
-1.0875 -0.983333 0.308393
-1.0875 -0.95 0.339742
-1.0875 -0.916667 0.352242
-1.0875 -0.883333 0.356063
-1.0875 -0.85 0.356626
-1.0875 -0.816667 0.356263
-1.0875 -0.783333 0.354462
-1.0875 -0.75 0.34963
-1.0875 -0.716667 0.339531
-1.0875 -0.683333 0.321198
-1.0875 -0.65 0.29107
-1.0875 -0.616667 0.245695
-1.0875 -0.583333 0.183829
-1.0875 -0.55 0.112786
-1.0875 -0.516667 0.054997
-1.0875 -0.483333 0.0237607
-1.0875 -0.45 0.00985905
-1.0875 -0.416667 0.00397476
-1.0875 -0.383333 0.00155944
-1.0875 -0.35 0.000596074
-1.0875 -0.316667 0.000222204
-1.0875 -0.283333 8.08604e-05
-1.0875 -0.25 2.87492e-05
-1.0875 -0.216667 9.99458e-06
-1.0875 -0.183333 3.39993e-06
-1.0875 -0.15 1.13249e-06
-1.0875 -0.116667 3.69594e-07
-1.0875 -0.0833333 1.18246e-07
-1.0875 -0.05 3.71056e-08
-1.0875 -0.0166667 1.14282e-08
-1.0875 0.0166667 3.45863e-09
-1.0875 0.05 1.02635e-09
-1.0875 0.0833333 2.91836e-10
-1.0875 0.116667 7.78314e-11
-1.0875 0.15 3.09947e-11
-1.0875 0.183333 3.35964e-11
-1.0875 0.216667 8.94724e-11
-1.0875 0.25 3.87166e-10
-1.0875 0.283333 1.70395e-09
-1.0875 0.316667 7.0744e-09
-1.0875 0.35 2.76334e-08
-1.0875 0.383333 1.01834e-07
-1.0875 0.416667 3.54899e-07
-1.0875 0.45 1.17199e-06
-1.0875 0.483333 3.67333e-06
-1.0875 0.516667 1.09419e-05
-1.0875 0.55 3.10099e-05
-1.0875 0.583333 8.36857e-05
-1.0875 0.616667 0.000215186
-1.0875 0.65 0.00052742
-1.0875 0.683333 0.00123236
-1.0875 0.716667 0.0027448
-1.0875 0.75 0.00582496
-1.0875 0.783333 0.0117697
-1.0875 0.816667 0.0226167
-1.0875 0.85 0.0412638
-1.0875 0.883333 0.0713141
-1.0875 0.916667 0.11634
-1.0875 0.95 0.177862
-1.0875 0.983333 0.24932
-1.0875 1.01667 0.308393
-1.0875 1.05 0.339742
-1.0875 1.08333 0.352242
-1.0875 1.11667 0.356063
-1.0625 -1.11667 0.103612
-1.0625 -1.08333 0.169011
-1.0625 -1.05 0.258357
-1.0625 -1.01667 0.36213
-1.0625 -0.983333 0.447929
-1.0625 -0.95 0.49347
-1.0625 -0.916667 0.51163
-1.0625 -0.883333 0.517181
-1.0625 -0.85 0.517998
-1.0625 -0.816667 0.51747
-1.0625 -0.783333 0.514852
-1.0625 -0.75 0.507829
-1.0625 -0.716667 0.493154
-1.0625 -0.683333 0.466519
-1.0625 -0.65 0.422753
-1.0625 -0.616667 0.356848
-1.0625 -0.583333 0.267002
-1.0625 -0.55 0.163831
-1.0625 -0.516667 0.0798978
-1.0625 -0.483333 0.0345205
-1.0625 -0.45 0.014324
-1.0625 -0.416667 0.00577491
-1.0625 -0.383333 0.00226572
-1.0625 -0.35 0.000866041
-1.0625 -0.316667 0.000322842
-1.0625 -0.283333 0.000117482
-1.0625 -0.25 4.17693e-05
-1.0625 -0.216667 1.45208e-05
-1.0625 -0.183333 4.93958e-06
-1.0625 -0.15 1.6453e-06
-1.0625 -0.116667 5.36944e-07
-1.0625 -0.0833333 1.71783e-07
-1.0625 -0.05 5.39038e-08
-1.0625 -0.0166667 1.6601e-08
-1.0625 0.0166667 5.02384e-09
-1.0625 0.05 1.49074e-09
-1.0625 0.0833333 4.23506e-10
-1.0625 0.116667 1.12363e-10
-1.0625 0.15 4.4167e-11
-1.0625 0.183333 4.79615e-11
-1.0625 0.216667 1.2939e-10
-1.0625 0.25 5.63127e-10
-1.0625 0.283333 2.48114e-09
-1.0625 0.316667 1.0302e-08
-1.0625 0.35 4.0236e-08
-1.0625 0.383333 1.48253e-07
-1.0625 0.416667 5.16595e-07
-1.0625 0.45 1.7057e-06
-1.0625 0.483333 5.3453e-06
-1.0625 0.516667 1.59199e-05
-1.0625 0.55 4.51113e-05
-1.0625 0.583333 0.000121724
-1.0625 0.616667 0.000312953
-1.0625 0.65 0.000766942
-1.0625 0.683333 0.00179179
-1.0625 0.716667 0.00399028
-1.0625 0.75 0.00846706
-1.0625 0.783333 0.0171061
-1.0625 0.816667 0.0328673
-1.0625 0.85 0.0599588
-1.0625 0.883333 0.103612
-1.0625 0.916667 0.169011
-1.0625 0.95 0.258357
-1.0625 0.983333 0.36213
-1.0625 1.01667 0.447929
-1.0625 1.05 0.49347
-1.0625 1.08333 0.51163
-1.0625 1.11667 0.517181
-1.0375 -1.11667 0.139251
-1.0375 -1.08333 0.227128
-1.0375 -1.05 0.347178
-1.0375 -1.01667 0.486621
-1.0375 -0.983333 0.601947
-1.0375 -0.95 0.663177
-1.0375 -0.916667 0.687594
-1.0375 -0.883333 0.695058
-1.0375 -0.85 0.696155
-1.0375 -0.816667 0.695445
-1.0375 -0.783333 0.691926
-1.0375 -0.75 0.682486
