NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.875
CFL: 0.5
-1.0875 -1.11667 1.05478e-06
-1.0875 -1.08333 1.02664e-06
-1.0875 -1.05 1.20361e-06
-1.0875 -1.01667 1.62689e-06
-1.0875 -0.983333 2.36543e-06
-1.0875 -0.95 3.5183e-06
-1.0875 -0.916667 5.21635e-06
-1.0875 -0.883333 7.62218e-06
-1.0875 -0.85 1.09279e-05
-1.0875 -0.816667 1.53494e-05
-1.0875 -0.783333 2.11175e-05
-1.0875 -0.75 2.84646e-05
-1.0875 -0.716667 3.76084e-05
-1.0875 -0.683333 4.87324e-05
-1.0875 -0.65 6.19653e-05
-1.0875 -0.616667 7.73607e-05
-1.0875 -0.583333 9.48787e-05
-1.0875 -0.55 0.000114372
-1.0875 -0.516667 0.000135578
-1.0875 -0.483333 0.000158118
-1.0875 -0.45 0.000181503
-1.0875 -0.416667 0.000205152
-1.0875 -0.383333 0.000228411
-1.0875 -0.35 0.000250586
-1.0875 -0.316667 0.000270974
-1.0875 -0.283333 0.000288898
-1.0875 -0.25 0.000303746
-1.0875 -0.216667 0.000315003
-1.0875 -0.183333 0.000322279
-1.0875 -0.15 0.000325328
-1.0875 -0.116667 0.000324068
-1.0875 -0.0833333 0.000318579
-1.0875 -0.05 0.000309098
-1.0875 -0.0166667 0.000296005
-1.0875 0.0166667 0.000279797
-1.0875 0.05 0.000261064
-1.0875 0.0833333 0.000240447
-1.0875 0.116667 0.000218612
-1.0875 0.15 0.000196209
-1.0875 0.183333 0.000173846
-1.0875 0.216667 0.000152061
-1.0875 0.25 0.000131309
-1.0875 0.283333 0.000111945
-1.0875 0.316667 9.42243e-05
-1.0875 0.35 7.83046e-05
-1.0875 0.383333 6.42534e-05
-1.0875 0.416667 5.20608e-05
-1.0875 0.45 4.16539e-05
-1.0875 0.483333 3.29121e-05
-1.0875 0.516667 2.56826e-05
-1.0875 0.55 1.97942e-05
-1.0875 0.583333 1.50691e-05
-1.0875 0.616667 1.13328e-05
-1.0875 0.65 8.42103e-06
-1.0875 0.683333 6.18486e-06
-1.0875 0.716667 4.4937e-06
-1.0875 0.75 3.23687e-06
-1.0875 0.783333 2.32411e-06
-1.0875 0.816667 1.68563e-06
-1.0875 0.85 1.27207e-06
-1.0875 0.883333 1.05478e-06
-1.0875 0.916667 1.02664e-06
-1.0875 0.95 1.20361e-06
-1.0875 0.983333 1.62689e-06
-1.0875 1.01667 2.36543e-06
-1.0875 1.05 3.5183e-06
-1.0875 1.08333 5.21635e-06
-1.0875 1.11667 7.62218e-06
-1.0625 -1.11667 1.20083e-06
-1.0625 -1.08333 1.16784e-06
-1.0625 -1.05 1.36805e-06
-1.0625 -1.01667 1.84823e-06
-1.0625 -0.983333 2.68669e-06
-1.0625 -0.95 3.996e-06
-1.0625 -0.916667 5.92487e-06
-1.0625 -0.883333 8.65815e-06
-1.0625 -0.85 1.24142e-05
-1.0625 -0.816667 1.74387e-05
-1.0625 -0.783333 2.39939e-05
-1.0625 -0.75 3.23443e-05
-1.0625 -0.716667 4.27375e-05
-1.0625 -0.683333 5.53823e-05
-1.0625 -0.65 7.04254e-05
-1.0625 -0.616667 8.79278e-05
-1.0625 -0.583333 0.000107845
-1.0625 -0.55 0.000130008
-1.0625 -0.516667 0.000154121
-1.0625 -0.483333 0.000179751
-1.0625 -0.45 0.000206344
-1.0625 -0.416667 0.000233239
-1.0625 -0.383333 0.000259693
-1.0625 -0.35 0.000284915
-1.0625 -0.316667 0.000308107
-1.0625 -0.283333 0.000328498
-1.0625 -0.25 0.000345394
-1.0625 -0.216667 0.000358206
-1.0625 -0.183333 0.000366491
-1.0625 -0.15 0.000369971
-1.0625 -0.116667 0.00036855
-1.0625 -0.0833333 0.000362319
-1.0625 -0.05 0.000351548
-1.0625 -0.0166667 0.000336668
-1.0625 0.0166667 0.000318245
-1.0625 0.05 0.000296948
-1.0625 0.0833333 0.000273508
-1.0625 0.116667 0.00024868
-1.0625 0.15 0.000223205
-1.0625 0.183333 0.000197773
-1.0625 0.216667 0.000172998
-1.0625 0.25 0.000149396
-1.0625 0.283333 0.000127371
-1.0625 0.316667 0.000107215
-1.0625 0.35 8.91053e-05
-1.0625 0.383333 7.31206e-05
-1.0625 0.416667 5.92494e-05
-1.0625 0.45 4.74089e-05
-1.0625 0.483333 3.74623e-05
-1.0625 0.516667 2.92357e-05
-1.0625 0.55 2.25347e-05
-1.0625 0.583333 1.71571e-05
-1.0625 0.616667 1.29044e-05
-1.0625 0.65 9.58987e-06
-1.0625 0.683333 7.04412e-06
-1.0625 0.716667 5.1186e-06
-1.0625 0.75 3.68739e-06
-1.0625 0.783333 2.6478e-06
-1.0625 0.816667 1.92039e-06
-1.0625 0.85 1.44895e-06
-1.0625 0.883333 1.20083e-06
-1.0625 0.916667 1.16784e-06
-1.0625 0.95 1.36805e-06
-1.0625 0.983333 1.84823e-06
-1.0625 1.01667 2.68669e-06
-1.0625 1.05 3.996e-06
-1.0625 1.08333 5.92487e-06
-1.0625 1.11667 8.65815e-06
-1.0375 -1.11667 1.58149e-06
-1.0375 -1.08333 1.53721e-06
-1.0375 -1.05 1.79976e-06
-1.0375 -1.01667 2.4306e-06
-1.0375 -0.983333 3.53268e-06
-1.0375 -0.95 5.25405e-06
-1.0375 -0.916667 7.79029e-06
-1.0375 -0.883333 1.13846e-05
-1.0375 -0.85 1.63241e-05
-1.0375 -0.816667 2.29321e-05
-1.0375 -0.783333 3.15537e-05
-1.0375 -0.75 4.25369e-05
-1.0375 -0.716667 5.62075e-05
-1.0375 -0.683333 7.28403e-05
-1.0375 -0.65 9.26285e-05
-1.0375 -0.616667 0.000115652
-1.0375 -0.583333 0.000141853
-1.0375 -0.55 0.000171011
-1.0375 -0.516667 0.000202733
-1.0375 -0.483333 0.000236453
-1.0375 -0.45 0.000271442
-1.0375 -0.416667 0.000306828
-1.0375 -0.383333 0.000341635
-1.0375 -0.35 0.000374823
-1.0375 -0.316667 0.000405341
-1.0375 -0.283333 0.000432177
-1.0375 -0.25 0.000454413
-1.0375 -0.216667 0.000471279
-1.0375 -0.183333 0.000482188
-1.0375 -0.15 0.000486777
-1.0375 -0.116667 0.000484917
-1.0375 -0.0833333 0.000476729
-1.0375 -0.05 0.000462567
-1.0375 -0.0166667 0.000442998
-1.0375 0.0166667 0.000418766
-1.0375 0.05 0.000390752
-1.0375 0.0833333 0.000359917
-1.0375 0.116667 0.000327255
-1.0375 0.15 0.000293739
-1.0375 0.183333 0.000260279
-1.0375 0.216667 0.000227682
-1.0375 0.25 0.000196627
-1.0375 0.283333 0.000167645
-1.0375 0.316667 0.000141121
-1.0375 0.35 0.00011729
-1.0375 0.383333 9.62543e-05
-1.0375 0.416667 7.79987e-05
-1.0375 0.45 6.24149e-05
-1.0375 0.483333 4.93229e-05
-1.0375 0.516667 3.84944e-05
-1.0375 0.55 2.96733e-05
-1.0375 0.583333 2.25939e-05
-1.0375 0.616667 1.6995e-05
-1.0375 0.65 1.26308e-05
-1.0375 0.683333 9.27867e-06
-1.0375 0.716667 6.74296e-06
-1.0375 0.75 4.858e-06
-1.0375 0.783333 3.48863e-06
-1.0375 0.816667 2.53026e-06
-1.0375 0.85 1.9089e-06
-1.0375 0.883333 1.58149e-06
-1.0375 0.916667 1.53721e-06
-1.0375 0.95 1.79976e-06
-1.0375 0.983333 2.4306e-06
-1.0375 1.01667 3.53268e-06
-1.0375 1.05 5.25405e-06
-1.0375 1.08333 7.79029e-06
-1.0375 1.11667 1.13846e-05
-1.0125 -1.11667 2.26517e-06
-1.0125 -1.08333 2.20124e-06
-1.0125 -1.05 2.57656e-06
-1.0125 -1.01667 3.47905e-06
-1.0125 -0.983333 5.05605e-06
-1.0125 -0.95 7.51944e-06
-1.0125 -0.916667 1.11491e-05
-1.0125 -0.883333 1.62931e-05
-1.0125 -0.85 2.33626e-05
-1.0125 -0.816667 3.282e-05
-1.0125 -0.783333 4.51594e-05
-1.0125 -0.75 6.08789e-05
-1.0125 -0.716667 8.04448e-05
-1.0125 -0.683333 0.000104251
-1.0125 -0.65 0.000132572
-1.0125 -0.616667 0.000165526
-1.0125 -0.583333 0.000203026
-1.0125 -0.55 0.000244759
-1.0125 -0.516667 0.000290162
-1.0125 -0.483333 0.000338426
-1.0125 -0.45 0.000388504
-1.0125 -0.416667 0.000439153
-1.0125 -0.383333 0.000488973
-1.0125 -0.35 0.000536478
-1.0125 -0.316667 0.00058016
-1.0125 -0.283333 0.000618572
-1.0125 -0.25 0.000650402
-1.0125 -0.216667 0.000674546
-1.0125 -0.183333 0.000690165
-1.0125 -0.15 0.000696737
-1.0125 -0.116667 0.000694081
-1.0125 -0.0833333 0.000682367
-1.0125 -0.05 0.000662101
-1.0125 -0.0166667 0.000634096
-1.0125 0.0166667 0.000599418
-1.0125 0.05 0.000559326
-1.0125 0.0833333 0.000515195
-1.0125 0.116667 0.000468448
-1.0125 0.15 0.000420479
-1.0125 0.183333 0.000372588
-1.0125 0.216667 0.000325932
-1.0125 0.25 0.00028148
-1.0125 0.283333 0.000239998
-1.0125 0.316667 0.000202031
-1.0125 0.35 0.000167919
-1.0125 0.383333 0.000137807
-1.0125 0.416667 0.000111674
-1.0125 0.45 8.93649e-05
-1.0125 0.483333 7.06226e-05
-1.0125 0.516667 5.512e-05
-1.0125 0.55 4.24909e-05
-1.0125 0.583333 3.23549e-05
-1.0125 0.616667 2.43383e-05
-1.0125 0.65 1.80895e-05
-1.0125 0.683333 1.32893e-05
-1.0125 0.716667 9.65813e-06
-1.0125 0.75 6.95865e-06
-1.0125 0.783333 4.99739e-06
-1.0125 0.816667 3.62466e-06
-1.0125 0.85 2.73447e-06
-1.0125 0.883333 2.26517e-06
-1.0125 0.916667 2.20124e-06
