NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.90625
CFL: 0.5
-1.0875 -1.11667 0.744232
-1.0875 -1.08333 0.741319
-1.0875 -1.05 0.723843
-1.0875 -1.01667 0.692566
-1.0875 -0.983333 0.648988
-1.0875 -0.95 0.595292
-1.0875 -0.916667 0.534195
-1.0875 -0.883333 0.468734
-1.0875 -0.85 0.401995
-1.0875 -0.816667 0.336848
-1.0875 -0.783333 0.275712
-1.0875 -0.75 0.220405
-1.0875 -0.716667 0.172067
-1.0875 -0.683333 0.131187
-1.0875 -0.65 0.0976871
-1.0875 -0.616667 0.0710545
-1.0875 -0.583333 0.0504934
-1.0875 -0.55 0.0350641
-1.0875 -0.516667 0.0238004
-1.0875 -0.483333 0.0157951
-1.0875 -0.45 0.0102518
-1.0875 -0.416667 0.00650958
-1.0875 -0.383333 0.00404499
-1.0875 -0.35 0.00246056
-1.0875 -0.316667 0.00146569
-1.0875 -0.283333 0.000855231
-1.0875 -0.25 0.000488987
-1.0875 -0.216667 0.000274046
-1.0875 -0.183333 0.000150591
-1.0875 -0.15 8.1164e-05
-1.0875 -0.116667 4.29241e-05
-1.0875 -0.0833333 2.2316e-05
-1.0875 -0.05 1.15931e-05
-1.0875 -0.0166667 6.83528e-06
-1.0875 0.0166667 7.46963e-06
-1.0875 0.05 1.79168e-05
-1.0875 0.0833333 5.28908e-05
-1.0875 0.116667 0.000148918
-1.0875 0.15 0.000385348
-1.0875 0.183333 0.000917695
-1.0875 0.216667 0.0020236
-1.0875 0.25 0.00415667
-1.0875 0.283333 0.00799645
-1.0875 0.316667 0.0144763
-1.0875 0.35 0.024768
-1.0875 0.383333 0.0402055
-1.0875 0.416667 0.0621426
-1.0875 0.45 0.0917564
-1.0875 0.483333 0.129828
-1.0875 0.516667 0.176543
-1.0875 0.55 0.23136
-1.0875 0.583333 0.292971
-1.0875 0.616667 0.359377
-1.0875 0.65 0.428049
-1.0875 0.683333 0.496148
-1.0875 0.716667 0.560747
-1.0875 0.75 0.619038
-1.0875 0.783333 0.668476
-1.0875 0.816667 0.706888
-1.0875 0.85 0.732545
-1.0875 0.883333 0.744232
-1.0875 0.916667 0.741319
-1.0875 0.95 0.723843
-1.0875 0.983333 0.692566
-1.0875 1.01667 0.648988
-1.0875 1.05 0.595292
-1.0875 1.08333 0.534195
-1.0875 1.11667 0.468734
-1.0625 -1.11667 0.736201
-1.0625 -1.08333 0.73332
-1.0625 -1.05 0.716033
-1.0625 -1.01667 0.685093
-1.0625 -0.983333 0.641986
-1.0625 -0.95 0.58887
-1.0625 -0.916667 0.528433
-1.0625 -0.883333 0.463678
-1.0625 -0.85 0.39766
-1.0625 -0.816667 0.333215
-1.0625 -0.783333 0.272739
-1.0625 -0.75 0.218028
-1.0625 -0.716667 0.170212
-1.0625 -0.683333 0.129773
-1.0625 -0.65 0.0966334
-1.0625 -0.616667 0.0702879
-1.0625 -0.583333 0.0499485
-1.0625 -0.55 0.0346856
-1.0625 -0.516667 0.0235434
-1.0625 -0.483333 0.0156244
-1.0625 -0.45 0.0101409
-1.0625 -0.416667 0.00643914
-1.0625 -0.383333 0.00400119
-1.0625 -0.35 0.00243389
-1.0625 -0.316667 0.00144978
-1.0625 -0.283333 0.000845937
-1.0625 -0.25 0.000483666
-1.0625 -0.216667 0.000271059
-1.0625 -0.183333 0.000148947
