NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.25625
CFL: 0.3
-1.0875 -1.11667 0.0050118
-1.0875 -1.08333 0.00911987
-1.0875 -1.05 0.0157667
-1.0875 -1.01667 0.0258203
-1.0875 -0.983333 0.0398382
-1.0875 -0.95 0.0570156
-1.0875 -0.916667 0.0729711
-1.0875 -0.883333 0.0825144
-1.0875 -0.85 0.0865623
-1.0875 -0.816667 0.0879058
-1.0875 -0.783333 0.0881673
-1.0875 -0.75 0.088122
-1.0875 -0.716667 0.0877852
-1.0875 -0.683333 0.0867966
-1.0875 -0.65 0.0846469
-1.0875 -0.616667 0.0806633
-1.0875 -0.583333 0.0740276
-1.0875 -0.55 0.0639008
-1.0875 -0.516667 0.04979
-1.0875 -0.483333 0.032668
-1.0875 -0.45 0.0170349
-1.0875 -0.416667 0.00759612
-1.0875 -0.383333 0.0032144
-1.0875 -0.35 0.00132154
-1.0875 -0.316667 0.000529114
-1.0875 -0.283333 0.000206531
-1.0875 -0.25 7.86714e-05
-1.0875 -0.216667 2.9271e-05
-1.0875 -0.183333 1.06466e-05
-1.0875 -0.15 3.78853e-06
-1.0875 -0.116667 1.31984e-06
-1.0875 -0.0833333 4.50457e-07
-1.0875 -0.05 1.50703e-07
-1.0875 -0.0166667 4.94505e-08
-1.0875 0.0166667 1.59233e-08
-1.0875 0.05 5.03543e-09
-1.0875 0.0833333 1.56525e-09
-1.0875 0.116667 4.76755e-10
-1.0875 0.15 1.39344e-10
-1.0875 0.183333 3.90855e-11
-1.0875 0.216667 1.65451e-11
-1.0875 0.25 1.70677e-11
-1.0875 0.283333 3.79051e-11
-1.0875 0.316667 1.44924e-10
-1.0875 0.35 5.92283e-10
-1.0875 0.383333 2.31678e-09
-1.0875 0.416667 8.58486e-09
-1.0875 0.45 3.01729e-08
-1.0875 0.483333 1.00767e-07
-1.0875 0.516667 3.20255e-07
-1.0875 0.55 9.69828e-07
-1.0875 0.583333 2.80134e-06
-1.0875 0.616667 7.72448e-06
-1.0875 0.65 2.03461e-05
-1.0875 0.683333 5.12144e-05
-1.0875 0.716667 0.000123227
-1.0875 0.75 0.000283421
-1.0875 0.783333 0.000622997
-1.0875 0.816667 0.0013082
-1.0875 0.85 0.00262221
-1.0875 0.883333 0.0050118
-1.0875 0.916667 0.00911987
-1.0875 0.95 0.0157667
-1.0875 0.983333 0.0258203
-1.0875 1.01667 0.0398382
-1.0875 1.05 0.0570156
-1.0875 1.08333 0.0729711
-1.0875 1.11667 0.0825144
-1.0625 -1.11667 0.00835685
-1.0625 -1.08333 0.0152049
-1.0625 -1.05 0.0262835
-1.0625 -1.01667 0.0430377
-1.0625 -0.983333 0.0663947
-1.0625 -0.95 0.0950121
-1.0625 -0.916667 0.121591
-1.0625 -0.883333 0.137488
-1.0625 -0.85 0.144231
-1.0625 -0.816667 0.146469
-1.0625 -0.783333 0.146904
-1.0625 -0.75 0.146829
-1.0625 -0.716667 0.146267
-1.0625 -0.683333 0.144618
-1.0625 -0.65 0.141034
-1.0625 -0.616667 0.134393
-1.0625 -0.583333 0.123333
-1.0625 -0.55 0.106457
-1.0625 -0.516667 0.0829447
-1.0625 -0.483333 0.0544199
-1.0625 -0.45 0.0283782
-1.0625 -0.416667 0.0126548
-1.0625 -0.383333 0.00535524
-1.0625 -0.35 0.00220177
-1.0625 -0.316667 0.000881564
-1.0625 -0.283333 0.000344112
-1.0625 -0.25 0.000131081
-1.0625 -0.216667 4.87717e-05
-1.0625 -0.183333 1.77397e-05
-1.0625 -0.15 6.31264e-06
-1.0625 -0.116667 2.19921e-06
-1.0625 -0.0833333 7.50586e-07
-1.0625 -0.05 2.51115e-07
-1.0625 -0.0166667 8.23987e-08
-1.0625 0.0166667 2.65324e-08
-1.0625 0.05 8.39006e-09
-1.0625 0.0833333 2.60814e-09
-1.0625 0.116667 7.94562e-10
-1.0625 0.15 2.31976e-10
-1.0625 0.183333 6.43417e-11
-1.0625 0.216667 2.64222e-11
-1.0625 0.25 2.72681e-11
-1.0625 0.283333 6.21217e-11
-1.0625 0.316667 2.41116e-10
-1.0625 0.35 9.88843e-10
-1.0625 0.383333 3.87014e-09
-1.0625 0.416667 1.43406e-08
-1.0625 0.45 5.03966e-08
-1.0625 0.483333 1.68284e-07
-1.0625 0.516667 5.34762e-07
-1.0625 0.55 1.6192e-06
-1.0625 0.583333 4.6764e-06
-1.0625 0.616667 1.28931e-05
-1.0625 0.65 3.39558e-05
-1.0625 0.683333 8.5461e-05
-1.0625 0.716667 0.000205601
-1.0625 0.75 0.00047282
-1.0625 0.783333 0.00103919
-1.0625 0.816667 0.00218187
-1.0625 0.85 0.0043729
-1.0625 0.883333 0.00835685
-1.0625 0.916667 0.0152049
-1.0625 0.95 0.0262835
-1.0625 0.983333 0.0430377
-1.0625 1.01667 0.0663947
-1.0625 1.05 0.0950121
-1.0625 1.08333 0.121591
-1.0625 1.11667 0.137488
-1.0375 -1.11667 0.0133442
-1.0375 -1.08333 0.0242762
-1.0375 -1.05 0.0419592
-1.0375 -1.01667 0.0686974
-1.0375 -0.983333 0.105967
-1.0375 -0.95 0.151625
-1.0375 -0.916667 0.194029
-1.0375 -0.883333 0.219391
-1.0375 -0.85 0.230149
-1.0375 -0.816667 0.233719
-1.0375 -0.783333 0.234412
-1.0375 -0.75 0.234292
-1.0375 -0.716667 0.233394
-1.0375 -0.683333 0.230761
-1.0375 -0.65 0.225038
-1.0375 -0.616667 0.214437
-1.0375 -0.583333 0.196783
-1.0375 -0.55 0.16985
-1.0375 -0.516667 0.132333
-1.0375 -0.483333 0.0868229
-1.0375 -0.45 0.0452773
-1.0375 -0.416667 0.0201918
-1.0375 -0.383333 0.00854506
-1.0375 -0.35 0.00351335
-1.0375 -0.316667 0.00140674
-1.0375 -0.283333 0.000549123
-1.0375 -0.25 0.000209179
-1.0375 -0.216667 7.78308e-05
-1.0375 -0.183333 2.83097e-05
-1.0375 -0.15 1.0074e-05
-1.0375 -0.116667 3.50965e-06
-1.0375 -0.0833333 1.19784e-06
-1.0375 -0.05 4.00749e-07
-1.0375 -0.0166667 1.31498e-07
-1.0375 0.0166667 4.23417e-08
