NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.6375
CFL: 0.3
-1.0125 0.25 0.000407603
-1.0125 0.283333 0.000956864
-1.0125 0.316667 0.00206257
-1.0125 0.35 0.00407562
-1.0125 0.383333 0.00734485
-1.0125 0.416667 0.011847
-1.0125 0.45 0.016248
-1.0125 0.483333 0.0187811
-1.0125 0.516667 0.0198317
-1.0125 0.55 0.0202179
-1.0125 0.583333 0.0203293
-1.0125 0.616667 0.0203426
-1.0125 0.65 0.0203251
-1.0125 0.683333 0.0202426
-1.0125 0.716667 0.0200077
-1.0125 0.75 0.019464
-1.0125 0.783333 0.018358
-1.0125 0.816667 0.016342
-1.0125 0.85 0.013069
-1.0125 0.883333 0.00855895
-1.0125 0.916667 0.00415156
-1.0125 0.95 0.00163746
-1.0125 0.983333 0.000606509
-1.0125 1.01667 0.000215303
-1.0125 1.05 7.34192e-05
-1.0125 1.08333 2.41023e-05
-1.0125 1.11667 7.63159e-06
-0.9875 -1.11667 0.00319465
-0.9875 -1.08333 0.0015485
-0.9875 -1.05 0.000610495
-0.9875 -1.01667 0.00022606
-0.9875 -0.983333 0.000106424
-0.9875 -0.95 3.65047e-05
-0.9875 -0.916667 1.20533e-05
-0.9875 -0.883333 3.83823e-06
-0.9875 -0.85 1.18074e-06
-0.9875 -0.816667 3.51413e-07
-0.9875 -0.783333 1.01322e-07
-0.9875 -0.75 2.8335e-08
-0.9875 -0.716667 7.69382e-09
-0.9875 -0.683333 2.03017e-09
-0.9875 -0.65 5.20807e-10
-0.9875 -0.616667 1.29797e-10
-0.9875 -0.583333 3.13059e-11
-0.9875 -0.55 7.40472e-12
-0.9875 -0.516667 2.23239e-12
-0.9875 -0.483333 1.29773e-12
-0.9875 -0.45 7.61878e-13
-0.9875 -0.416667 4.3182e-13
-0.9875 -0.383333 2.36028e-13
-0.9875 -0.35 1.24726e-13
-0.9875 -0.316667 6.38394e-14
-0.9875 -0.283333 3.16973e-14
-0.9875 -0.25 1.52867e-14
-0.9875 -0.216667 2.08535e-14
-0.9875 -0.183333 1.59673e-13
-0.9875 -0.15 1.05469e-12
-0.9875 -0.116667 1.382e-11
-0.9875 -0.0833333 1.27076e-10
-0.9875 -0.05 9.32092e-10
-0.9875 -0.0166667 5.73129e-09
-0.9875 0.0166667 3.03683e-08
-0.9875 0.05 1.41264e-07
-0.9875 0.0833333 5.8469e-07
-0.9875 0.116667 2.17507e-06
-0.9875 0.15 7.32769e-06
-0.9875 0.183333 2.24844e-05
-0.9875 0.216667 6.30977e-05
-0.9875 0.25 0.000162396
-0.9875 0.283333 0.000383907
-0.9875 0.316667 0.000833767
-0.9875 0.35 0.0016611
-0.9875 0.383333 0.00302215
-0.9875 0.416667 0.00494094
-0.9875 0.45 0.0069168
-0.9875 0.483333 0.00812292
-0.9875 0.516667 0.00863385
-0.9875 0.55 0.00882446
-0.9875 0.583333 0.00888175
-0.9875 0.616667 0.00889004
-0.9875 0.65 0.00888394
-0.9875 0.683333 0.00885228
-0.9875 0.716667 0.00875924
-0.9875 0.75 0.00854056
-0.9875 0.783333 0.0080908
-0.9875 0.816667 0.00726222
-0.9875 0.85 0.00589956
-0.9875 0.883333 0.00397751
-0.9875 0.916667 0.0019982
-0.9875 0.95 0.000799581
-0.9875 0.983333 0.000298003
-0.9875 1.01667 8.0226e-05
-0.9875 1.05 2.735e-05
-0.9875 1.08333 8.97616e-06
-0.9875 1.11667 2.84139e-06
-0.9625 -1.11667 0.00115366
-0.9625 -1.08333 0.000558808
-0.9625 -1.05 0.000220218
-0.9625 -1.01667 8.15217e-05
-0.9625 -0.983333 3.86159e-05
-0.9625 -0.95 1.32423e-05
-0.9625 -0.916667 4.37123e-06
-0.9625 -0.883333 1.39161e-06
-0.9625 -0.85 4.27983e-07
-0.9625 -0.816667 1.27344e-07
-0.9625 -0.783333 3.67069e-08
-0.9625 -0.75 1.02622e-08
-0.9625 -0.716667 2.78569e-09
-0.9625 -0.683333 7.34569e-10
-0.9625 -0.65 1.8814e-10
-0.9625 -0.616667 4.67091e-11
-0.9625 -0.583333 1.12479e-11
-0.9625 -0.55 3.01017e-12
-0.9625 -0.516667 1.56407e-12
-0.9625 -0.483333 9.57218e-13
-0.9625 -0.45 5.61022e-13
-0.9625 -0.416667 3.17521e-13
-0.9625 -0.383333 1.73574e-13
-0.9625 -0.35 9.17826e-14
-0.9625 -0.316667 4.7019e-14
-0.9625 -0.283333 2.33681e-14
-0.9625 -0.25 1.12807e-14
-0.9625 -0.216667 1.36298e-14
-0.9625 -0.183333 9.47314e-14
-0.9625 -0.15 5.66452e-13
-0.9625 -0.116667 5.3783e-12
-0.9625 -0.0833333 4.67513e-11
-0.9625 -0.05 3.39675e-10
-0.9625 -0.0166667 2.08584e-09
-0.9625 0.0166667 1.10516e-08
-0.9625 0.05 5.14114e-08
-0.9625 0.0833333 2.12801e-07
-0.9625 0.116667 7.91653e-07
-0.9625 0.15 2.66712e-06
-0.9625 0.183333 8.18405e-06
-0.9625 0.216667 2.29674e-05
-0.9625 0.25 5.91131e-05
-0.9625 0.283333 0.000139747
-0.9625 0.316667 0.000303507
-0.9625 0.35 0.00060468
-0.9625 0.383333 0.00110013
-0.9625 0.416667 0.00179851
-0.9625 0.45 0.00251718
-0.9625 0.483333 0.0029554
-0.9625 0.516667 0.00314092
-0.9625 0.55 0.00321011
-0.9625 0.583333 0.00323089
-0.9625 0.616667 0.00323389
-0.9625 0.65 0.00323166
-0.9625 0.683333 0.00322013
-0.9625 0.716667 0.00318626
-0.9625 0.75 0.00310665
-0.9625 0.783333 0.00294293
-0.9625 0.816667 0.0026413
-0.9625 0.85 0.00214527
-0.9625 0.883333 0.00144571
-0.9625 0.916667 0.000725783
-0.9625 0.95 0.00029029
-0.9625 0.983333 0.00010816
-0.9625 1.01667 2.89232e-05
-0.9625 1.05 9.85766e-06
-0.9625 1.08333 3.2344e-06
-0.9625 1.11667 1.02358e-06
-0.9375 -1.11667 0.000403698
-0.9375 -1.08333 0.000195407
-0.9375 -1.05 7.6975e-05
-0.9375 -1.01667 2.84873e-05
-0.9375 -0.983333 1.35761e-05
-0.9375 -0.95 4.65433e-06
-0.9375 -0.916667 1.53599e-06
-0.9375 -0.883333 4.88865e-07
-0.9375 -0.85 1.5031e-07
-0.9375 -0.816667 4.47122e-08
-0.9375 -0.783333 1.28844e-08
-0.9375 -0.75 3.60097e-09
-0.9375 -0.716667 9.77082e-10
-0.9375 -0.683333 2.57236e-10
