NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.425
CFL: 0.3
-1.0875 -1.11667 2.58162e-06
-1.0875 -1.08333 5.64792e-06
-1.0875 -1.05 1.18641e-05
-1.0875 -1.01667 2.39152e-05
-1.0875 -0.983333 4.62203e-05
-1.0875 -0.95 8.55501e-05
-1.0875 -0.916667 0.000151422
-1.0875 -0.883333 0.000255798
-1.0875 -0.85 0.000411341
-1.0875 -0.816667 0.000626832
-1.0875 -0.783333 0.0008938
-1.0875 -0.75 0.0011533
-1.0875 -0.716667 0.00131828
-1.0875 -0.683333 0.00139034
-1.0875 -0.65 0.00141467
-1.0875 -0.616667 0.00141964
-1.0875 -0.583333 0.00141903
-1.0875 -0.55 0.00141376
-1.0875 -0.516667 0.00139801
-1.0875 -0.483333 0.0013638
-1.0875 -0.45 0.0013009
-1.0875 -0.416667 0.00119727
-1.0875 -0.383333 0.00104079
-1.0875 -0.35 0.00082404
-1.0875 -0.316667 0.000558498
-1.0875 -0.283333 0.000304609
-1.0875 -0.25 0.000140462
-1.0875 -0.216667 6.09646e-05
-1.0875 -0.183333 2.57297e-05
-1.0875 -0.15 1.05952e-05
-1.0875 -0.116667 4.26124e-06
-1.0875 -0.0833333 1.67528e-06
-1.0875 -0.05 6.44335e-07
-1.0875 -0.0166667 2.42624e-07
-1.0875 0.0166667 8.95064e-08
-1.0875 0.05 3.23701e-08
-1.0875 0.0833333 1.14831e-08
-1.0875 0.116667 3.99855e-09
-1.0875 0.15 1.36756e-09
-1.0875 0.183333 4.59508e-10
-1.0875 0.216667 1.51968e-10
-1.0875 0.25 4.96515e-11
-1.0875 0.283333 1.60196e-11
-1.0875 0.316667 5.61922e-12
-1.0875 0.35 3.06767e-12
-1.0875 0.383333 2.56656e-12
-1.0875 0.416667 2.67273e-12
-1.0875 0.45 4.09605e-12
-1.0875 0.483333 1.03244e-11
-1.0875 0.516667 3.32931e-11
-1.0875 0.55 1.1179e-10
-1.0875 0.583333 3.66359e-10
-1.0875 0.616667 1.15495e-09
-1.0875 0.65 3.4932e-09
-1.0875 0.683333 1.01357e-08
-1.0875 0.716667 2.82246e-08
-1.0875 0.75 7.54648e-08
-1.0875 0.783333 1.93802e-07
-1.0875 0.816667 4.78155e-07
-1.0875 0.85 1.1335e-06
-1.0875 0.883333 2.58162e-06
-1.0875 0.916667 5.64792e-06
-1.0875 0.95 1.18641e-05
-1.0875 0.983333 2.39152e-05
-1.0875 1.01667 4.62203e-05
-1.0875 1.05 8.55501e-05
-1.0875 1.08333 0.000151422
-1.0875 1.11667 0.000255798
-1.0625 -1.11667 5.28978e-06
-1.0625 -1.08333 1.15713e-05
-1.0625 -1.05 2.43042e-05
-1.0625 -1.01667 4.89855e-05
-1.0625 -0.983333 9.46622e-05
-1.0625 -0.95 0.000175192
-1.0625 -0.916667 0.00031005
-1.0625 -0.883333 0.000523706
