NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.89375
CFL: 0.3
-1.0875 -1.11667 5.06099e-14
-1.0875 -1.08333 5.07018e-14
-1.0875 -1.05 5.77114e-14
-1.0875 -1.01667 7.27277e-14
-1.0875 -0.983333 9.74578e-14
-1.0875 -0.95 1.34325e-13
-1.0875 -0.916667 1.86618e-13
-1.0875 -0.883333 2.58719e-13
-1.0875 -0.85 3.56492e-13
-1.0875 -0.816667 4.87956e-13
-1.0875 -0.783333 6.64541e-13
-1.0875 -0.75 9.03574e-13
-1.0875 -0.716667 1.23339e-12
-1.0875 -0.683333 1.70467e-12
-1.0875 -0.65 2.41316e-12
-1.0875 -0.616667 3.53839e-12
-1.0875 -0.583333 5.39839e-12
-1.0875 -0.55 8.51829e-12
-1.0875 -0.516667 1.37085e-11
-1.0875 -0.483333 2.21358e-11
-1.0875 -0.45 3.53553e-11
-1.0875 -0.416667 5.52444e-11
-1.0875 -0.383333 8.37583e-11
-1.0875 -0.35 1.22326e-10
-1.0875 -0.316667 1.70149e-10
-1.0875 -0.283333 2.19345e-10
-1.0875 -0.25 2.54322e-10
-1.0875 -0.216667 2.70872e-10
-1.0875 -0.183333 2.76837e-10
-1.0875 -0.15 2.78256e-10
-1.0875 -0.116667 2.78248e-10
-1.0875 -0.0833333 2.77338e-10
-1.0875 -0.05 2.74462e-10
-1.0875 -0.0166667 2.67931e-10
-1.0875 0.0166667 2.55971e-10
-1.0875 0.05 2.36583e-10
-1.0875 0.0833333 2.07837e-10
-1.0875 0.116667 1.6855e-10
-1.0875 0.15 1.20146e-10
-1.0875 0.183333 7.12436e-11
-1.0875 0.216667 3.61992e-11
-1.0875 0.25 1.75985e-11
-1.0875 0.283333 8.81258e-12
-1.0875 0.316667 4.70722e-12
-1.0875 0.35 2.87965e-12
-1.0875 0.383333 2.11251e-12
-1.0875 0.416667 1.61723e-12
-1.0875 0.45 1.26715e-12
-1.0875 0.483333 9.93574e-13
-1.0875 0.516667 7.74766e-13
-1.0875 0.55 6.00455e-13
-1.0875 0.583333 4.62761e-13
-1.0875 0.616667 3.5482e-13
-1.0875 0.65 2.70744e-13
-1.0875 0.683333 2.05665e-13
-1.0875 0.716667 1.55695e-13
-1.0875 0.75 1.17813e-13
-1.0875 0.783333 8.97364e-14
-1.0875 0.816667 6.98148e-14
-1.0875 0.85 5.69611e-14
-1.0875 0.883333 5.06099e-14
-1.0875 0.916667 5.07018e-14
-1.0875 0.95 5.77114e-14
-1.0875 0.983333 7.27277e-14
-1.0875 1.01667 9.74578e-14
-1.0875 1.05 1.34325e-13
-1.0875 1.08333 1.86618e-13
-1.0875 1.11667 2.58719e-13
-1.0625 -1.11667 5.64094e-14
-1.0625 -1.08333 5.7236e-14
-1.0625 -1.05 6.61286e-14
-1.0625 -1.01667 8.45016e-14
-1.0625 -0.983333 1.14562e-13
-1.0625 -0.95 1.59491e-13
-1.0625 -0.916667 2.2373e-13
-1.0625 -0.883333 3.13483e-13
-1.0625 -0.85 4.3763e-13
-1.0625 -0.816667 6.09543e-13
-1.0625 -0.783333 8.50973e-13
-1.0625 -0.75 1.201e-12
-1.0625 -0.716667 1.7363e-12
-1.0625 -0.683333 2.61179e-12
-1.0625 -0.65 4.12949e-12
-1.0625 -0.616667 6.84198e-12
-1.0625 -0.583333 1.16982e-11
-1.0625 -0.55 2.02367e-11
-1.0625 -0.516667 3.48127e-11
-1.0625 -0.483333 5.88093e-11
-1.0625 -0.45 9.67356e-11
-1.0625 -0.416667 1.54045e-10
-1.0625 -0.383333 2.36437e-10
-1.0625 -0.35 3.48163e-10
-1.0625 -0.316667 4.87124e-10
-1.0625 -0.283333 6.30148e-10
-1.0625 -0.25 7.30839e-10
-1.0625 -0.216667 7.77805e-10
-1.0625 -0.183333 7.94457e-10
-1.0625 -0.15 7.98246e-10
-1.0625 -0.116667 7.97994e-10
-1.0625 -0.0833333 7.95242e-10
-1.0625 -0.05 7.8653e-10
-1.0625 -0.0166667 7.67469e-10
-1.0625 0.0166667 7.32888e-10
-1.0625 0.05 6.7712e-10
-1.0625 0.0833333 5.94747e-10
-1.0625 0.116667 4.82445e-10
-1.0625 0.15 3.4407e-10
-1.0625 0.183333 2.03348e-10
-1.0625 0.216667 1.0127e-10
-1.0625 0.25 4.71154e-11
-1.0625 0.283333 2.17529e-11
-1.0625 0.316667 1.02027e-11
-1.0625 0.35 5.09991e-12
-1.0625 0.383333 2.86652e-12
-1.0625 0.416667 1.848e-12
-1.0625 0.45 1.45766e-12
-1.0625 0.483333 1.14023e-12
-1.0625 0.516667 8.84691e-13
-1.0625 0.55 6.81671e-13
-1.0625 0.583333 5.22295e-13
-1.0625 0.616667 3.98306e-13
-1.0625 0.65 3.02475e-13
-1.0625 0.683333 2.28822e-13
-1.0625 0.716667 1.72616e-13
-1.0625 0.75 1.30235e-13
-1.0625 0.783333 9.8994e-14
-1.0625 0.816667 7.69881e-14
-1.0625 0.85 6.29936e-14
-1.0625 0.883333 5.64094e-14
-1.0625 0.916667 5.7236e-14
-1.0625 0.95 6.61286e-14
-1.0625 0.983333 8.45016e-14
-1.0625 1.01667 1.14562e-13
-1.0625 1.05 1.59491e-13
-1.0625 1.08333 2.2373e-13
-1.0625 1.11667 3.13483e-13
-1.0375 -1.11667 6.96907e-14
-1.0375 -1.08333 7.16492e-14
-1.0375 -1.05 8.38622e-14
-1.0375 -1.01667 1.08318e-13
-1.0375 -0.983333 1.48117e-13
-1.0375 -0.95 2.07827e-13
-1.0375 -0.916667 2.94102e-13
-1.0375 -0.883333 4.16876e-13
-1.0375 -0.85 5.91854e-13
-1.0375 -0.816667 8.46232e-13
-1.0375 -0.783333 1.23263e-12
-1.0375 -0.75 1.86163e-12
-1.0375 -0.716667 2.96743e-12
-1.0375 -0.683333 5.02179e-12
-1.0375 -0.65 8.91612e-12
-1.0375 -0.616667 1.62429e-11
-1.0375 -0.583333 2.97075e-11
-1.0375 -0.55 5.36803e-11
-1.0375 -0.516667 9.48469e-11
-1.0375 -0.483333 1.62817e-10
-1.0375 -0.45 2.70408e-10
-1.0375 -0.416667 4.33135e-10
-1.0375 -0.383333 6.67249e-10
-1.0375 -0.35 9.84976e-10
-1.0375 -0.316667 1.38057e-09
-1.0375 -0.283333 1.7877e-09
-1.0375 -0.25 2.07302e-09
-1.0375 -0.216667 2.20525e-09
-1.0375 -0.183333 2.25149e-09
-1.0375 -0.15 2.26157e-09
-1.0375 -0.116667 2.26094e-09
-1.0375 -0.0833333 2.25288e-09
-1.0375 -0.05 2.22795e-09
-1.0375 -0.0166667 2.17379e-09
-1.0375 0.0166667 2.0757e-09
-1.0375 0.05 1.91757e-09
-1.0375 0.0833333 1.68411e-09
-1.0375 0.116667 1.36604e-09
-1.0375 0.15 9.74269e-10
-1.0375 0.183333 5.75395e-10
-1.0375 0.216667 2.85059e-10
-1.0375 0.25 1.3092e-10
-1.0375 0.283333 5.88013e-11
-1.0375 0.316667 2.62036e-11
