NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.4625
CFL: 0.3
-1.0875 -1.11667 3.82917e-07
-1.0875 -1.08333 8.66686e-07
-1.0875 -1.05 1.88604e-06
-1.0875 -1.01667 3.94455e-06
-1.0875 -0.983333 7.92387e-06
-1.0875 -0.95 1.5276e-05
-1.0875 -0.916667 2.82318e-05
-1.0875 -0.883333 4.99456e-05
-1.0875 -0.85 8.44275e-05
-1.0875 -0.816667 0.000136028
-1.0875 -0.783333 0.000208067
-1.0875 -0.75 0.00029894
-1.0875 -0.716667 0.000391356
-1.0875 -0.683333 0.000453969
-1.0875 -0.65 0.000482431
-1.0875 -0.616667 0.000492396
-1.0875 -0.583333 0.000494637
-1.0875 -0.55 0.000494556
-1.0875 -0.516667 0.000493004
-1.0875 -0.483333 0.000488072
-1.0875 -0.45 0.000477074
-1.0875 -0.416667 0.00045657
-1.0875 -0.383333 0.000422487
-1.0875 -0.35 0.000370641
-1.0875 -0.316667 0.000298162
-1.0875 -0.283333 0.000207653
-1.0875 -0.25 0.000117153
-1.0875 -0.216667 5.51141e-05
-1.0875 -0.183333 2.41417e-05
-1.0875 -0.15 1.02707e-05
-1.0875 -0.116667 4.26426e-06
-1.0875 -0.0833333 1.72965e-06
-1.0875 -0.05 6.85965e-07
-1.0875 -0.0166667 2.66207e-07
-1.0875 0.0166667 1.01166e-07
-1.0875 0.05 3.76739e-08
-1.0875 0.0833333 1.37563e-08
-1.0875 0.116667 4.92776e-09
-1.0875 0.15 1.73327e-09
-1.0875 0.183333 5.99231e-10
-1.0875 0.216667 2.03476e-10
-1.0875 0.25 6.81138e-11
-1.0875 0.283333 2.27793e-11
-1.0875 0.316667 7.79761e-12
-1.0875 0.35 3.2234e-12
-1.0875 0.383333 2.33975e-12
-1.0875 0.416667 1.90222e-12
-1.0875 0.45 1.85314e-12
-1.0875 0.483333 2.39152e-12
-1.0875 0.516667 4.78233e-12
-1.0875 0.55 1.34608e-11
-1.0875 0.583333 4.26503e-11
-1.0875 0.616667 1.35841e-10
-1.0875 0.65 4.20288e-10
-1.0875 0.683333 1.25231e-09
-1.0875 0.716667 3.58689e-09
-1.0875 0.75 9.87392e-09
-1.0875 0.783333 2.6129e-08
-1.0875 0.816667 6.64859e-08
-1.0875 0.85 1.62698e-07
-1.0875 0.883333 3.82917e-07
-1.0875 0.916667 8.66686e-07
-1.0875 0.95 1.88604e-06
-1.0875 0.983333 3.94455e-06
-1.0875 1.01667 7.92387e-06
-1.0875 1.05 1.5276e-05
-1.0875 1.08333 2.82318e-05
-1.0875 1.11667 4.99456e-05
-1.0625 -1.11667 8.13909e-07
-1.0625 -1.08333 1.84197e-06
-1.0625 -1.05 4.00797e-06
-1.0625 -1.01667 8.38148e-06
-1.0625 -0.983333 1.68349e-05
-1.0625 -0.95 3.24515e-05
-1.0625 -0.916667 5.9967e-05
-1.0625 -0.883333 0.000106077
-1.0625 -0.85 0.00017929
-1.0625 -0.816667 0.000288835
-1.0625 -0.783333 0.000441743
-1.0625 -0.75 0.000634592
-1.0625 -0.716667 0.000830668
-1.0625 -0.683333 0.000963477
-1.0625 -0.65 0.00102384
-1.0625 -0.616667 0.00104497
-1.0625 -0.583333 0.00104972
-1.0625 -0.55 0.00104954
-1.0625 -0.516667 0.00104624
-1.0625 -0.483333 0.00103576
-1.0625 -0.45 0.0010124
-1.0625 -0.416667 0.000968858
-1.0625 -0.383333 0.000896491
-1.0625 -0.35 0.000786423
-1.0625 -0.316667 0.000632581
-1.0625 -0.283333 0.000440507
-1.0625 -0.25 0.000248501
-1.0625 -0.216667 0.000116904
-1.0625 -0.183333 5.12092e-05
-1.0625 -0.15 2.17866e-05
-1.0625 -0.116667 9.04579e-06
-1.0625 -0.0833333 3.66917e-06
-1.0625 -0.05 1.4552e-06
-1.0625 -0.0166667 5.64739e-07
-1.0625 0.0166667 2.14618e-07
-1.0625 0.05 7.9923e-08
-1.0625 0.0833333 2.91832e-08
-1.0625 0.116667 1.04545e-08
-1.0625 0.15 3.67702e-09
-1.0625 0.183333 1.27042e-09
-1.0625 0.216667 4.31256e-10
-1.0625 0.25 1.44208e-10
-1.0625 0.283333 4.76237e-11
-1.0625 0.316667 1.55305e-11
-1.0625 0.35 5.56425e-12
-1.0625 0.383333 3.07718e-12
-1.0625 0.416667 2.5664e-12
-1.0625 0.45 2.61781e-12
-1.0625 0.483333 3.77897e-12
-1.0625 0.516667 8.86043e-12
-1.0625 0.55 2.734e-11
-1.0625 0.583333 8.94713e-11
-1.0625 0.616667 2.87751e-10
-1.0625 0.65 8.92825e-10
-1.0625 0.683333 2.66247e-09
-1.0625 0.716667 7.62729e-09
-1.0625 0.75 2.0996e-08
-1.0625 0.783333 5.55566e-08
-1.0625 0.816667 1.4135e-07
-1.0625 0.85 3.45861e-07
-1.0625 0.883333 8.13909e-07
-1.0625 0.916667 1.84197e-06
-1.0625 0.95 4.00797e-06
-1.0625 0.983333 8.38148e-06
-1.0625 1.01667 1.68349e-05
-1.0625 1.05 3.24515e-05
-1.0625 1.08333 5.9967e-05
-1.0625 1.11667 0.000106077
-1.0375 -1.11667 1.67818e-06
-1.0375 -1.08333 3.7975e-06
-1.0375 -1.05 8.26208e-06
-1.0375 -1.01667 1.72757e-05
-1.0375 -0.983333 3.46959e-05
-1.0375 -0.95 6.68732e-05
-1.0375 -0.916667 0.000123561
-1.0375 -0.883333 0.000218544
-1.0375 -0.85 0.000369338
-1.0375 -0.816667 0.00059493
-1.0375 -0.783333 0.000909775
-1.0375 -0.75 0.00130678
-1.0375 -0.716667 0.00171034
-1.0375 -0.683333 0.00198363
-1.0375 -0.65 0.00210782
-1.0375 -0.616667 0.00215128
-1.0375 -0.583333 0.00216104
-1.0375 -0.55 0.00216068
-1.0375 -0.516667 0.00215387
-1.0375 -0.483333 0.00213227
-1.0375 -0.45 0.00208414
-1.0375 -0.416667 0.00199443
-1.0375 -0.383333 0.00184538
-1.0375 -0.35 0.00161871
-1.0375 -0.316667 0.00130194
-1.0375 -0.283333 0.000906529
-1.0375 -0.25 0.000511353
-1.0375 -0.216667 0.000240558
-1.0375 -0.183333 0.000105378
-1.0375 -0.15 4.48336e-05
-1.0375 -0.116667 1.86153e-05
-1.0375 -0.0833333 7.55093e-06
-1.0375 -0.05 2.99476e-06
-1.0375 -0.0166667 1.16224e-06
-1.0375 0.0166667 4.41692e-07
-1.0375 0.05 1.64486e-07
-1.0375 0.0833333 6.00612e-08
-1.0375 0.116667 2.15168e-08
-1.0375 0.15 7.56732e-09
-1.0375 0.183333 2.61393e-09
-1.0375 0.216667 8.87361e-10
-1.0375 0.25 2.96516e-10
-1.0375 0.283333 9.7401e-11
-1.0375 0.316667 3.1315e-11
-1.0375 0.35 1.03117e-11
-1.0375 0.383333 4.48371e-12
-1.0375 0.416667 3.63631e-12
-1.0375 0.45 3.84588e-12
-1.0375 0.483333 6.29654e-12
-1.0375 0.516667 1.68683e-11
-1.0375 0.55 5.5117e-11
-1.0375 0.583333 1.83447e-10
-1.0375 0.616667 5.92698e-10
-1.0375 0.65 1.84126e-09
-1.0375 0.683333 5.49237e-09
-1.0375 0.716667 1.57345e-08
-1.0375 0.75 4.33099e-08
-1.0375 0.783333 1.14589e-07
-1.0375 0.816667 2.91513e-07
-1.0375 0.85 7.13204e-07
-1.0375 0.883333 1.67818e-06
-1.0375 0.916667 3.7975e-06
-1.0375 0.95 8.26208e-06
-1.0375 0.983333 1.72757e-05
-1.0375 1.01667 3.46959e-05
-1.0375 1.05 6.68732e-05
-1.0375 1.08333 0.000123561
-1.0375 1.11667 0.000218544
-1.0125 -1.11667 3.35515e-06
-1.0125 -1.08333 7.59141e-06
-1.0125 -1.05 1.65145e-05
-1.0125 -1.01667 3.45274e-05
-1.0125 -0.983333 6.93357e-05
-1.0125 -0.95 0.000133623
-1.0125 -0.916667 0.000246866
-1.0125 -0.883333 0.000436587
-1.0125 -0.85 0.000737744
-1.0125 -0.816667 0.00118822
-1.0125 -0.783333 0.00181683
-1.0125 -0.75 0.00260934
-1.0125 -0.716667 0.00341475
-1.0125 -0.683333 0.00396005
-1.0125 -0.65 0.00420782
-1.0125 -0.616667 0.00429451
-1.0125 -0.583333 0.00431396
-1.0125 -0.55 0.00431323
-1.0125 -0.516667 0.00429963
-1.0125 -0.483333 0.00425645
-1.0125 -0.45 0.00416029
-1.0125 -0.416667 0.00398111
-1.0125 -0.383333 0.00368341
-1.0125 -0.35 0.00323078
-1.0125 -0.316667 0.00259834
-1.0125 -0.283333 0.00180902
-1.0125 -0.25 0.00102035
-1.0125 -0.216667 0.000480009
-1.0125 -0.183333 0.000210276
-1.0125 -0.15 8.94657e-05
-1.0125 -0.116667 3.71478e-05
-1.0125 -0.0833333 1.50686e-05
-1.0125 -0.05 5.97645e-06
-1.0125 -0.0166667 2.31944e-06
-1.0125 0.0166667 8.81482e-07
-1.0125 0.05 3.28267e-07
-1.0125 0.0833333 1.19867e-07
-1.0125 0.116667 4.29427e-08
-1.0125 0.15 1.51021e-08
-1.0125 0.183333 5.21629e-09
-1.0125 0.216667 1.77085e-09
-1.0125 0.25 5.91445e-10
-1.0125 0.283333 1.93992e-10
-1.0125 0.316667 6.20971e-11
-1.0125 0.35 1.95471e-11
-1.0125 0.383333 7.36503e-12
-1.0125 0.416667 5.35399e-12
-1.0125 0.45 5.93953e-12
-1.0125 0.483333 1.09522e-11
-1.0125 0.516667 3.22715e-11
-1.0125 0.55 1.0901e-10
-1.0125 0.583333 3.65989e-10
-1.0125 0.616667 1.18502e-09
-1.0125 0.65 3.68317e-09
