NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.575
CFL: 0.3
-1.0875 -1.11667 8.5391e-10
-1.0875 -1.08333 2.11716e-09
-1.0875 -1.05 5.06479e-09
-1.0875 -1.01667 1.16864e-08
-1.0875 -0.983333 2.60011e-08
-1.0875 -0.95 5.57643e-08
-1.0875 -0.916667 1.15234e-07
-1.0875 -0.883333 2.29302e-07
-1.0875 -0.85 4.3903e-07
-1.0875 -0.816667 8.07981e-07
-1.0875 -0.783333 1.42748e-06
-1.0875 -0.75 2.41711e-06
-1.0875 -0.716667 3.91454e-06
-1.0875 -0.683333 6.04566e-06
-1.0875 -0.65 8.84703e-06
-1.0875 -0.616667 1.20189e-05
-1.0875 -0.583333 1.46064e-05
-1.0875 -0.55 1.59652e-05
-1.0875 -0.516667 1.64904e-05
-1.0875 -0.483333 1.66376e-05
-1.0875 -0.45 1.6652e-05
-1.0875 -0.416667 1.66234e-05
-1.0875 -0.383333 1.6507e-05
-1.0875 -0.35 1.62212e-05
-1.0875 -0.316667 1.56613e-05
-1.0875 -0.283333 1.47015e-05
-1.0875 -0.25 1.32067e-05
-1.0875 -0.216667 1.10636e-05
-1.0875 -0.183333 8.26392e-06
-1.0875 -0.15 5.14583e-06
-1.0875 -0.116667 2.60555e-06
-1.0875 -0.0833333 1.17785e-06
-1.0875 -0.05 5.12688e-07
-1.0875 -0.0166667 2.17829e-07
-1.0875 0.0166667 9.04828e-08
-1.0875 0.05 3.67754e-08
-1.0875 0.0833333 1.46362e-08
-1.0875 0.116667 5.70798e-09
-1.0875 0.15 2.18266e-09
-1.0875 0.183333 8.18653e-10
-1.0875 0.216667 3.01259e-10
-1.0875 0.25 1.09822e-10
-1.0875 0.283333 3.9412e-11
-1.0875 0.316667 1.39293e-11
-1.0875 0.35 5.34987e-12
-1.0875 0.383333 2.64828e-12
-1.0875 0.416667 1.9066e-12
-1.0875 0.45 1.38188e-12
-1.0875 0.483333 1.02344e-12
-1.0875 0.516667 7.98201e-13
-1.0875 0.55 6.9087e-13
-1.0875 0.583333 7.03325e-13
-1.0875 0.616667 8.73618e-13
-1.0875 0.65 1.35717e-12
-1.0875 0.683333 2.6524e-12
-1.0875 0.716667 6.3061e-12
-1.0875 0.75 1.6757e-11
-1.0875 0.783333 4.60356e-11
-1.0875 0.816667 1.25368e-10
-1.0875 0.85 3.32577e-10
-1.0875 0.883333 8.5391e-10
-1.0875 0.916667 2.11716e-09
-1.0875 0.95 5.06479e-09
-1.0875 0.983333 1.16864e-08
-1.0875 1.01667 2.60011e-08
-1.0875 1.05 5.57643e-08
-1.0875 1.08333 1.15234e-07
-1.0875 1.11667 2.29302e-07
-1.0625 -1.11667 2.00012e-09
-1.0625 -1.08333 4.96108e-09
-1.0625 -1.05 1.18693e-08
-1.0625 -1.01667 2.73863e-08
-1.0625 -0.983333 6.09274e-08
-1.0625 -0.95 1.30658e-07
-1.0625 -0.916667 2.6997e-07
-1.0625 -0.883333 5.3715e-07
-1.0625 -0.85 1.02834e-06
-1.0625 -0.816667 1.89232e-06
-1.0625 -0.783333 3.34282e-06
-1.0625 -0.75 5.65965e-06
-1.0625 -0.716667 9.1648e-06
-1.0625 -0.683333 1.41525e-05
-1.0625 -0.65 2.07077e-05
-1.0625 -0.616667 2.8128e-05
-1.0625 -0.583333 3.41793e-05
-1.0625 -0.55 3.73562e-05
-1.0625 -0.516667 3.85838e-05
-1.0625 -0.483333 3.89277e-05
-1.0625 -0.45 3.89612e-05
-1.0625 -0.416667 3.88941e-05
-1.0625 -0.383333 3.86214e-05
-1.0625 -0.35 3.79521e-05
