NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.5625
CFL: 0.5
-1.0875 -1.11667 0.000429803
-1.0875 -1.08333 0.00062522
-1.0875 -1.05 0.000885911
-1.0875 -1.01667 0.00122391
-1.0875 -0.983333 0.00165014
-1.0875 -0.95 0.00217322
-1.0875 -0.916667 0.00279825
-1.0875 -0.883333 0.00352565
-1.0875 -0.85 0.00435032
-1.0875 -0.816667 0.00526101
-1.0875 -0.783333 0.0062403
-1.0875 -0.75 0.0072649
-1.0875 -0.716667 0.0083065
-1.0875 -0.683333 0.00933305
-1.0875 -0.65 0.0103104
-1.0875 -0.616667 0.0112039
-1.0875 -0.583333 0.0119806
-1.0875 -0.55 0.012611
-1.0875 -0.516667 0.0130708
-1.0875 -0.483333 0.0133422
-1.0875 -0.45 0.0134152
-1.0875 -0.416667 0.0132879
-1.0875 -0.383333 0.0129672
-1.0875 -0.35 0.0124674
-1.0875 -0.316667 0.0118103
-1.0875 -0.283333 0.0110229
-1.0875 -0.25 0.0101363
-1.0875 -0.216667 0.00918336
-1.0875 -0.183333 0.00819702
-1.0875 -0.15 0.00720835
-1.0875 -0.116667 0.00624508
-1.0875 -0.0833333 0.00533044
-1.0875 -0.05 0.00448244
-1.0875 -0.0166667 0.00371366
-1.0875 0.0166667 0.00303138
-1.0875 0.05 0.00243808
-1.0875 0.0833333 0.0019322
-1.0875 0.116667 0.00150896
-1.0875 0.15 0.00116134
-1.0875 0.183333 0.000880909
-1.0875 0.216667 0.000658623
-1.0875 0.25 0.000485421
-1.0875 0.283333 0.000352714
-1.0875 0.316667 0.000252697
-1.0875 0.35 0.00017853
-1.0875 0.383333 0.000124408
-1.0875 0.416667 8.55459e-05
-1.0875 0.45 5.81154e-05
-1.0875 0.483333 3.91488e-05
-1.0875 0.516667 2.64453e-05
-1.0875 0.55 1.84923e-05
-1.0875 0.583333 1.44239e-05
-1.0875 0.616667 1.40271e-05
-1.0875 0.65 1.7808e-05
-1.0875 0.683333 2.71177e-05
-1.0875 0.716667 4.43338e-05
-1.0875 0.75 7.30766e-05
-1.0875 0.783333 0.000118429
-1.0875 0.816667 0.000187111
-1.0875 0.85 0.000287552
-1.0875 0.883333 0.000429803
-1.0875 0.916667 0.00062522
-1.0875 0.95 0.000885911
-1.0875 0.983333 0.00122391
-1.0875 1.01667 0.00165014
-1.0875 1.05 0.00217322
-1.0875 1.08333 0.00279825
-1.0875 1.11667 0.00352565
-1.0625 -1.11667 0.000597843
-1.0625 -1.08333 0.000869637
-1.0625 -1.05 0.00123221
-1.0625 -1.01667 0.00170228
-1.0625 -0.983333 0.00229505
-1.0625 -0.95 0.0030225
-1.0625 -0.916667 0.0038917
-1.0625 -0.883333 0.00490326
-1.0625 -0.85 0.00605004
-1.0625 -0.816667 0.00731645
-1.0625 -0.783333 0.00867822
-1.0625 -0.75 0.010103
-1.0625 -0.716667 0.0115513
-1.0625 -0.683333 0.0129787
-1.0625 -0.65 0.0143377
-1.0625 -0.616667 0.01558
-1.0625 -0.583333 0.01666
-1.0625 -0.55 0.0175366
-1.0625 -0.516667 0.0181758
-1.0625 -0.483333 0.0185531
-1.0625 -0.45 0.0186544
-1.0625 -0.416667 0.0184774
-1.0625 -0.383333 0.0180312
-1.0625 -0.35 0.0173362
-1.0625 -0.316667 0.0164224
-1.0625 -0.283333 0.0153275
-1.0625 -0.25 0.0140946
-1.0625 -0.216667 0.0127695
-1.0625 -0.183333 0.011398
-1.0625 -0.15 0.0100232
-1.0625 -0.116667 0.00868376
-1.0625 -0.0833333 0.00741194
-1.0625 -0.05 0.0062328
-1.0625 -0.0166667 0.00516382
-1.0625 0.0166667 0.00421512
-1.0625 0.05 0.00339015
