NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.78125
CFL: 0.3
-1.0875 -1.11667 1.75282e-13
-1.0875 -1.08333 2.51806e-13
-1.0875 -1.05 3.69547e-13
-1.0875 -1.01667 5.49346e-13
-1.0875 -0.983333 8.31229e-13
-1.0875 -0.95 1.30299e-12
-1.0875 -0.916667 2.17181e-12
-1.0875 -0.883333 3.91616e-12
-1.0875 -0.85 7.57151e-12
-1.0875 -0.816667 1.52495e-11
-1.0875 -0.783333 3.10546e-11
-1.0875 -0.75 6.26235e-11
-1.0875 -0.716667 1.23544e-10
-1.0875 -0.683333 2.36871e-10
-1.0875 -0.65 4.3974e-10
-1.0875 -0.616667 7.88567e-10
-1.0875 -0.583333 1.36342e-09
-1.0875 -0.55 2.26883e-09
-1.0875 -0.516667 3.62663e-09
-1.0875 -0.483333 5.55473e-09
-1.0875 -0.45 8.11408e-09
-1.0875 -0.416667 1.11366e-08
-1.0875 -0.383333 1.38615e-08
-1.0875 -0.35 1.545e-08
-1.0875 -0.316667 1.61005e-08
-1.0875 -0.283333 1.62988e-08
-1.0875 -0.25 1.63273e-08
-1.0875 -0.216667 1.63077e-08
-1.0875 -0.183333 1.62133e-08
-1.0875 -0.15 1.59673e-08
-1.0875 -0.116667 1.54729e-08
-1.0875 -0.0833333 1.46158e-08
-1.0875 -0.05 1.32745e-08
-1.0875 -0.0166667 1.13427e-08
-1.0875 0.0166667 8.78728e-09
-1.0875 0.05 5.81491e-09
-1.0875 0.0833333 3.14091e-09
-1.0875 0.116667 1.47403e-09
-1.0875 0.15 6.58798e-10
-1.0875 0.183333 2.87738e-10
-1.0875 0.216667 1.23292e-10
-1.0875 0.25 5.19313e-11
-1.0875 0.283333 2.181e-11
-1.0875 0.316667 9.16273e-12
-1.0875 0.35 4.02745e-12
-1.0875 0.383333 2.11649e-12
-1.0875 0.416667 1.56078e-12
-1.0875 0.45 1.15225e-12
-1.0875 0.483333 8.55194e-13
-1.0875 0.516667 6.37572e-13
-1.0875 0.55 4.76119e-13
-1.0875 0.583333 3.55301e-13
-1.0875 0.616667 2.64852e-13
-1.0875 0.65 1.9785e-13
-1.0875 0.683333 1.49579e-13
-1.0875 0.716667 1.16952e-13
-1.0875 0.75 9.82377e-14
-1.0875 0.783333 9.29623e-14
-1.0875 0.816667 1.0196e-13
-1.0875 0.85 1.27838e-13
-1.0875 0.883333 1.75282e-13
-1.0875 0.916667 2.51806e-13
-1.0875 0.95 3.69547e-13
-1.0875 0.983333 5.49346e-13
-1.0875 1.01667 8.31229e-13
-1.0875 1.05 1.30299e-12
-1.0875 1.08333 2.17181e-12
-1.0875 1.11667 3.91616e-12
-1.0625 -1.11667 2.55557e-13
-1.0625 -1.08333 3.7061e-13
-1.0625 -1.05 5.52918e-13
-1.0625 -1.01667 8.47274e-13
-1.0625 -0.983333 1.35573e-12
-1.0625 -0.95 2.32888e-12
-1.0625 -0.916667 4.36627e-12
-1.0625 -0.883333 8.8106e-12
-1.0625 -0.85 1.85019e-11
-1.0625 -0.816667 3.91818e-11
-1.0625 -0.783333 8.1987e-11
-1.0625 -0.75 1.67629e-10
-1.0625 -0.716667 3.3296e-10
-1.0625 -0.683333 6.40502e-10
-1.0625 -0.65 1.19095e-09
-1.0625 -0.616667 2.13727e-09
-1.0625 -0.583333 3.69652e-09
-1.0625 -0.55 6.15197e-09
-1.0625 -0.516667 9.83379e-09
-1.0625 -0.483333 1.50614e-08
-1.0625 -0.45 2.19996e-08
-1.0625 -0.416667 3.0192e-08
-1.0625 -0.383333 3.75737e-08
-1.0625 -0.35 4.18727e-08
-1.0625 -0.316667 4.36314e-08
-1.0625 -0.283333 4.41667e-08
-1.0625 -0.25 4.42435e-08
-1.0625 -0.216667 4.41901e-08
-1.0625 -0.183333 4.39336e-08
-1.0625 -0.15 4.32663e-08
-1.0625 -0.116667 4.19254e-08
-1.0625 -0.0833333 3.96017e-08
-1.0625 -0.05 3.59653e-08
-1.0625 -0.0166667 3.07292e-08
-1.0625 0.0166667 2.3804e-08
-1.0625 0.05 1.5751e-08
-1.0625 0.0833333 8.50777e-09
-1.0625 0.116667 3.99243e-09
-1.0625 0.15 1.78392e-09
-1.0625 0.183333 7.78394e-10
-1.0625 0.216667 3.32976e-10
-1.0625 0.25 1.39476e-10
-1.0625 0.283333 5.77877e-11
-1.0625 0.316667 2.36507e-11
-1.0625 0.35 9.64098e-12
-1.0625 0.383333 4.16647e-12
-1.0625 0.416667 2.18992e-12
-1.0625 0.45 1.62028e-12
-1.0625 0.483333 1.19918e-12
-1.0625 0.516667 8.90026e-13
-1.0625 0.55 6.62029e-13
-1.0625 0.583333 4.92862e-13
-1.0625 0.616667 3.67203e-13
-1.0625 0.65 2.74682e-13
-1.0625 0.683333 2.08374e-13
-1.0625 0.716667 1.63877e-13
-1.0625 0.75 1.38822e-13
-1.0625 0.783333 1.32655e-13
-1.0625 0.816667 1.4672e-13
-1.0625 0.85 1.85172e-13
-1.0625 0.883333 2.55557e-13
-1.0625 0.916667 3.7061e-13
-1.0625 0.95 5.52918e-13
-1.0625 0.983333 8.47274e-13
-1.0625 1.01667 1.35573e-12
-1.0625 1.05 2.32888e-12
-1.0625 1.08333 4.36627e-12
-1.0625 1.11667 8.8106e-12
-1.0375 -1.11667 3.73185e-13
-1.0375 -1.08333 5.50281e-13
-1.0375 -1.05 8.46449e-13
-1.0375 -1.01667 1.37319e-12
-1.0375 -0.983333 2.41434e-12
-1.0375 -0.95 4.67404e-12
-1.0375 -0.916667 9.78604e-12
-1.0375 -0.883333 2.13346e-11
-1.0375 -0.85 4.68486e-11
-1.0375 -0.816667 1.01526e-10
-1.0375 -0.783333 2.14839e-10
-1.0375 -0.75 4.41598e-10
-1.0375 -0.716667 8.7932e-10
-1.0375 -0.683333 1.69343e-09
-1.0375 -0.65 3.15034e-09
-1.0375 -0.616667 5.65465e-09
-1.0375 -0.583333 9.78041e-09
-1.0375 -0.55 1.62766e-08
-1.0375 -0.516667 2.6016e-08
-1.0375 -0.483333 3.98424e-08
-1.0375 -0.45 5.81905e-08
-1.0375 -0.416667 7.98504e-08
-1.0375 -0.383333 9.93582e-08
-1.0375 -0.35 1.10712e-07
-1.0375 -0.316667 1.15355e-07
-1.0375 -0.283333 1.16767e-07
-1.0375 -0.25 1.16968e-07
-1.0375 -0.216667 1.16827e-07
-1.0375 -0.183333 1.16147e-07
-1.0375 -0.15 1.14381e-07
-1.0375 -0.116667 1.10833e-07
-1.0375 -0.0833333 1.04686e-07
-1.0375 -0.05 9.50675e-08
-1.0375 -0.0166667 8.12198e-08
-1.0375 0.0166667 6.2909e-08
-1.0375 0.05 4.16215e-08
-1.0375 0.0833333 2.24799e-08
-1.0375 0.116667 1.05489e-08
-1.0375 0.15 4.71318e-09
-1.0375 0.183333 2.05594e-09
-1.0375 0.216667 8.78911e-10
-1.0375 0.25 3.67703e-10
-1.0375 0.283333 1.5144e-10
-1.0375 0.316667 6.14346e-11
-1.0375 0.35 2.45146e-11
-1.0375 0.383333 9.8182e-12
-1.0375 0.416667 4.23639e-12
-1.0375 0.45 2.25153e-12
-1.0375 0.483333 1.67454e-12
-1.0375 0.516667 1.24202e-12
-1.0375 0.55 9.21318e-13
-1.0375 0.583333 6.84064e-13
-1.0375 0.616667 5.08901e-13
-1.0375 0.65 3.80772e-13
-1.0375 0.683333 2.89549e-13
-1.0375 0.716667 2.28879e-13
-1.0375 0.75 1.95437e-13
-1.0375 0.783333 1.88546e-13
-1.0375 0.816667 2.10351e-13
-1.0375 0.85 2.67655e-13
-1.0375 0.883333 3.73185e-13
-1.0375 0.916667 5.50281e-13
-1.0375 0.95 8.46449e-13
-1.0375 0.983333 1.37319e-12
-1.0375 1.01667 2.41434e-12
-1.0375 1.05 4.67404e-12
-1.0375 1.08333 9.78604e-12
-1.0375 1.11667 2.13346e-11
-1.0125 -1.11667 5.47055e-13
-1.0125 -1.08333 8.31325e-13
-1.0125 -1.05 1.35315e-12
-1.0125 -1.01667 2.4139e-12
-1.0125 -0.983333 4.78966e-12
-1.0125 -0.95 1.03484e-11
-1.0125 -0.916667 2.33406e-11
-1.0125 -0.883333 5.3035e-11
-1.0125 -0.85 1.18878e-10
-1.0125 -0.816667 2.60119e-10
-1.0125 -0.783333 5.52869e-10
-1.0125 -0.75 1.13867e-09
-1.0125 -0.716667 2.26931e-09
-1.0125 -0.683333 4.3719e-09
-1.0125 -0.65 8.1341e-09
-1.0125 -0.616667 1.46002e-08
-1.0125 -0.583333 2.52515e-08
-1.0125 -0.55 4.20202e-08
-1.0125 -0.516667 6.71574e-08
-1.0125 -0.483333 1.02838e-07
-1.0125 -0.45 1.5018e-07
-1.0125 -0.416667 2.06054e-07
-1.0125 -0.383333 2.56356e-07
-1.0125 -0.35 2.8562e-07
-1.0125 -0.316667 2.97581e-07
-1.0125 -0.283333 3.01217e-07
-1.0125 -0.25 3.01735e-07
-1.0125 -0.216667 3.01368e-07
-1.0125 -0.183333 2.99612e-07
-1.0125 -0.15 2.9505e-07
-1.0125 -0.116667 2.8589e-07
-1.0125 -0.0833333 2.70022e-07
-1.0125 -0.05 2.45198e-07
-1.0125 -0.0166667 2.09463e-07
-1.0125 0.0166667 1.62221e-07
-1.0125 0.05 1.07312e-07
-1.0125 0.0833333 5.79541e-08
-1.0125 0.116667 2.71952e-08
-1.0125 0.15 1.21504e-08
-1.0125 0.183333 5.29981e-09
-1.0125 0.216667 2.26483e-09
-1.0125 0.25 9.47588e-10
-1.0125 0.283333 3.89266e-10
-1.0125 0.316667 1.57294e-10
-1.0125 0.35 6.24299e-11
-1.0125 0.383333 2.44417e-11
-1.0125 0.416667 9.70285e-12
-1.0125 0.45 4.21374e-12
-1.0125 0.483333 2.27731e-12
-1.0125 0.516667 1.70318e-12
-1.0125 0.55 1.26676e-12
-1.0125 0.583333 9.40723e-13
-1.0125 0.616667 6.99631e-13
-1.0125 0.65 5.2372e-13
-1.0125 0.683333 3.99123e-13
-1.0125 0.716667 3.17041e-13
-1.0125 0.75 2.72921e-13
-1.0125 0.783333 2.65976e-13
-1.0125 0.816667 2.99727e-13
-1.0125 0.85 3.85771e-13
-1.0125 0.883333 5.47055e-13
-1.0125 0.916667 8.31325e-13
-1.0125 0.95 1.35315e-12
-1.0125 0.983333 2.4139e-12
-1.0125 1.01667 4.78966e-12
-1.0125 1.05 1.03484e-11
-1.0125 1.08333 2.33406e-11
-1.0125 1.11667 5.3035e-11
-0.9875 -1.11667 8.11948e-13
-0.9875 -1.08333 1.30304e-12
-0.9875 -1.05 2.32955e-12
-0.9875 -1.01667 4.69478e-12
-0.9875 -0.983333 8.60275e-12
-0.9875 -0.95 1.97735e-11
-0.9875 -0.916667 4.62019e-11
-0.9875 -0.883333 1.06949e-10
-0.9875 -0.85 2.42135e-10
-0.9875 -0.816667 5.33023e-10
-0.9875 -0.783333 1.13779e-09
-0.9875 -0.75 2.35174e-09
-0.9875 -0.716667 4.70251e-09
-0.9875 -0.683333 9.08937e-09
-0.9875 -0.65 1.69681e-08
-0.9875 -0.616667 3.05634e-08
-0.9875 -0.583333 5.30554e-08
-0.9875 -0.55 8.86334e-08
-0.9875 -0.516667 1.42249e-07
-0.9875 -0.483333 2.18823e-07
-0.9875 -0.45 3.21299e-07
-0.9875 -0.416667 4.44469e-07
-0.9875 -0.383333 5.60025e-07
-0.9875 -0.35 6.30697e-07
-0.9875 -0.316667 6.60501e-07
-0.9875 -0.283333 6.69944e-07
-0.9875 -0.25 6.7151e-07
-0.9875 -0.216667 6.70884e-07
-0.9875 -0.183333 6.67457e-07
-0.9875 -0.15 6.5818e-07
-0.9875 -0.116667 6.3915e-07
-0.9875 -0.0833333 6.05742e-07
-0.9875 -0.05 5.52964e-07
-0.9875 -0.0166667 4.76328e-07
-0.9875 0.0166667 3.73963e-07
-0.9875 0.05 2.52707e-07
-0.9875 0.0833333 1.39573e-07
-0.9875 0.116667 6.61874e-08
-0.9875 0.15 2.96813e-08
-0.9875 0.183333 1.29832e-08
-0.9875 0.216667 5.56206e-09
-0.9875 0.25 2.33397e-09
-0.9875 0.283333 9.60458e-10
-0.9875 0.316667 3.88314e-10
-0.9875 0.35 1.54246e-10
-0.9875 0.383333 6.02042e-11
-0.9875 0.416667 2.32885e-11
-0.9875 0.45 9.23243e-12
-0.9875 0.483333 4.06322e-12
-0.9875 0.516667 2.24601e-12
-0.9875 0.55 1.69112e-12
-0.9875 0.583333 1.26432e-12
-0.9875 0.616667 9.43327e-13
-0.9875 0.65 7.07285e-13
-0.9875 0.683333 5.39444e-13
-0.9875 0.716667 4.28363e-13
-0.9875 0.75 3.67897e-13
-0.9875 0.783333 3.56887e-13
-0.9875 0.816667 4.00126e-13
-0.9875 0.85 5.15267e-13
-0.9875 0.883333 7.40485e-13
-0.9875 0.916667 1.16533e-12
-0.9875 0.95 2.02767e-12
-0.9875 0.983333 3.96773e-12
-0.9875 1.01667 1.04072e-11
-0.9875 1.05 2.42077e-11
-0.9875 1.08333 5.68219e-11
-0.9875 1.11667 1.31613e-10
-0.9625 -1.11667 1.24109e-12
-0.9625 -1.08333 2.18076e-12
-0.9625 -1.05 4.40771e-12
-0.9625 -1.01667 9.95367e-12
-0.9625 -0.983333 1.94418e-11
-0.9625 -0.95 4.68379e-11
-0.9625 -0.916667 1.1194e-10
-0.9625 -0.883333 2.61754e-10
-0.9625 -0.85 5.95224e-10
-0.9625 -0.816667 1.31274e-09
-0.9625 -0.783333 2.80432e-09
-0.9625 -0.75 5.79803e-09
-0.9625 -0.716667 1.15946e-08
-0.9625 -0.683333 2.24105e-08
-0.9625 -0.65 4.18334e-08
-0.9625 -0.616667 7.53453e-08
-0.9625 -0.583333 1.3078e-07
-0.9625 -0.55 2.18458e-07
-0.9625 -0.516667 3.5057e-07
-0.9625 -0.483333 5.39226e-07
-0.9625 -0.45 7.91659e-07
-0.9625 -0.416667 1.095e-06
-0.9625 -0.383333 1.37949e-06
-0.9625 -0.35 1.55342e-06
-0.9625 -0.316667 1.62675e-06
-0.9625 -0.283333 1.64997e-06
-0.9625 -0.25 1.65382e-06
-0.9625 -0.216667 1.65227e-06
-0.9625 -0.183333 1.64382e-06
-0.9625 -0.15 1.62094e-06
-0.9625 -0.116667 1.57403e-06
-0.9625 -0.0833333 1.4917e-06
-0.9625 -0.05 1.36165e-06
-0.9625 -0.0166667 1.17284e-06
-0.9625 0.0166667 9.20682e-07
-0.9625 0.05 6.22064e-07
-0.9625 0.0833333 3.43532e-07
-0.9625 0.116667 1.62905e-07
-0.9625 0.15 7.30542e-08
-0.9625 0.183333 3.19565e-08
-0.9625 0.216667 1.36887e-08
-0.9625 0.25 5.74494e-09
-0.9625 0.283333 2.36369e-09
-0.9625 0.316667 9.54702e-10
-0.9625 0.35 3.78841e-10
-0.9625 0.383333 1.47664e-10
-0.9625 0.416667 5.66472e-11
-0.9625 0.45 2.16588e-11
-0.9625 0.483333 8.59959e-12
-0.9625 0.516667 3.83518e-12
-0.9625 0.55 2.18962e-12
-0.9625 0.583333 1.64962e-12
