NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 1.9125
CFL: 0.3
-1.0875 -1.11667 5.76688e-14
-1.0875 -1.08333 5.37884e-14
-1.0875 -1.05 5.66366e-14
-1.0875 -1.01667 6.68941e-14
-1.0875 -0.983333 8.58172e-14
-1.0875 -0.95 1.15251e-13
-1.0875 -0.916667 1.57716e-13
-1.0875 -0.883333 2.16528e-13
-1.0875 -0.85 2.95978e-13
-1.0875 -0.816667 4.01625e-13
-1.0875 -0.783333 5.40808e-13
-1.0875 -0.75 7.23531e-13
-1.0875 -0.716667 9.64037e-13
-1.0875 -0.683333 1.28376e-12
-1.0875 -0.65 1.71769e-12
-1.0875 -0.616667 2.3277e-12
-1.0875 -0.583333 3.22493e-12
-1.0875 -0.55 4.60426e-12
-1.0875 -0.516667 6.78489e-12
-1.0875 -0.483333 1.02499e-11
-1.0875 -0.45 1.56794e-11
-1.0875 -0.416667 2.39457e-11
-1.0875 -0.383333 3.60443e-11
-1.0875 -0.35 5.29e-11
-1.0875 -0.316667 7.4883e-11
-1.0875 -0.283333 1.00392e-10
-1.0875 -0.25 1.23325e-10
-1.0875 -0.216667 1.37046e-10
-1.0875 -0.183333 1.42846e-10
-1.0875 -0.15 1.44664e-10
-1.0875 -0.116667 1.44951e-10
-1.0875 -0.0833333 1.4483e-10
-1.0875 -0.05 1.44169e-10
-1.0875 -0.0166667 1.42096e-10
-1.0875 0.0166667 1.37715e-10
-1.0875 0.05 1.29996e-10
-1.0875 0.0833333 1.17868e-10
-1.0875 0.116667 1.00428e-10
-1.0875 0.15 7.74801e-11
-1.0875 0.183333 5.12208e-11
-1.0875 0.216667 2.85271e-11
-1.0875 0.25 1.47473e-11
-1.0875 0.283333 7.874e-12
-1.0875 0.316667 4.53295e-12
-1.0875 0.35 2.96162e-12
-1.0875 0.383333 2.34138e-12
-1.0875 0.416667 1.83206e-12
-1.0875 0.45 1.43847e-12
-1.0875 0.483333 1.13337e-12
-1.0875 0.516667 8.91789e-13
-1.0875 0.55 6.98634e-13
-1.0875 0.583333 5.44387e-13
-1.0875 0.616667 4.2189e-13
-1.0875 0.65 3.25223e-13
-1.0875 0.683333 2.49439e-13
-1.0875 0.716667 1.90481e-13
-1.0875 0.75 1.45101e-13
-1.0875 0.783333 1.10764e-13
-1.0875 0.816667 8.55627e-14
-1.0875 0.85 6.81438e-14
-1.0875 0.883333 5.76688e-14
-1.0875 0.916667 5.37884e-14
-1.0875 0.95 5.66366e-14
-1.0875 0.983333 6.68941e-14
-1.0875 1.01667 8.58172e-14
-1.0875 1.05 1.15251e-13
-1.0875 1.08333 1.57716e-13
-1.0875 1.11667 2.16528e-13
-1.0625 -1.11667 5.86523e-14
-1.0625 -1.08333 5.50965e-14
-1.0625 -1.05 5.87421e-14
-1.0625 -1.01667 7.04265e-14
-1.0625 -0.983333 9.16572e-14
-1.0625 -0.95 1.24665e-13
-1.0625 -0.916667 1.72555e-13
-1.0625 -0.883333 2.39539e-13
-1.0625 -0.85 3.31323e-13
-1.0625 -0.816667 4.55788e-13
-1.0625 -0.783333 6.24252e-13
-1.0625 -0.75 8.54013e-13
-1.0625 -0.716667 1.17381e-12
-1.0625 -0.683333 1.6359e-12
-1.0625 -0.65 2.34101e-12
-1.0625 -0.616667 3.48178e-12
-1.0625 -0.583333 5.40701e-12
-1.0625 -0.55 8.70714e-12
-1.0625 -0.516667 1.43193e-11
-1.0625 -0.483333 2.36389e-11
-1.0625 -0.45 3.86052e-11
-1.0625 -0.416667 6.16986e-11
-1.0625 -0.383333 9.57528e-11
-1.0625 -0.35 1.4343e-10
-1.0625 -0.316667 2.05922e-10
-1.0625 -0.283333 2.78801e-10
-1.0625 -0.25 3.43974e-10
-1.0625 -0.216667 3.82076e-10
-1.0625 -0.183333 3.97854e-10
-1.0625 -0.15 4.02763e-10
-1.0625 -0.116667 4.03548e-10
-1.0625 -0.0833333 4.02997e-10
-1.0625 -0.05 4.00633e-10
-1.0625 -0.0166667 3.94324e-10
-1.0625 0.0166667 3.81674e-10
-1.0625 0.05 3.59937e-10
-1.0625 0.0833333 3.26227e-10
-1.0625 0.116667 2.78091e-10
-1.0625 0.15 2.14945e-10
-1.0625 0.183333 1.42237e-10
-1.0625 0.216667 7.77754e-11
-1.0625 0.25 3.78104e-11
-1.0625 0.283333 1.80823e-11
-1.0625 0.316667 8.86102e-12
-1.0625 0.35 4.66322e-12
-1.0625 0.383333 2.81947e-12
-1.0625 0.416667 2.05665e-12
-1.0625 0.45 1.56841e-12
-1.0625 0.483333 1.22551e-12
-1.0625 0.516667 9.58931e-13
-1.0625 0.55 7.46455e-13
-1.0625 0.583333 5.77589e-13
-1.0625 0.616667 4.44444e-13
-1.0625 0.65 3.40261e-13
-1.0625 0.683333 2.59293e-13
-1.0625 0.716667 1.96819e-13
-1.0625 0.75 1.49094e-13
-1.0625 0.783333 1.13232e-13
-1.0625 0.816667 8.70985e-14
-1.0625 0.85 6.92048e-14
-1.0625 0.883333 5.86523e-14
-1.0625 0.916667 5.50965e-14
-1.0625 0.95 5.87421e-14
-1.0625 0.983333 7.04265e-14
-1.0625 1.01667 9.16572e-14
-1.0625 1.05 1.24665e-13
-1.0625 1.08333 1.72555e-13
-1.0625 1.11667 2.39539e-13
-1.0375 -1.11667 6.69105e-14
-1.0375 -1.08333 6.35376e-14
