NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.34375
CFL: 0.5
-1.0875 -1.11667 2.94181e-06
-1.0875 -1.08333 1.35651e-06
-1.0875 -1.05 5.98677e-07
-1.0875 -1.01667 2.53246e-07
-1.0875 -0.983333 1.02817e-07
-1.0875 -0.95 4.01157e-08
-1.0875 -0.916667 1.50599e-08
-1.0875 -0.883333 5.44601e-09
-1.0875 -0.85 1.89912e-09
-1.0875 -0.816667 6.39262e-10
-1.0875 -0.783333 2.07908e-10
-1.0875 -0.75 6.53904e-11
-1.0875 -0.716667 1.99054e-11
-1.0875 -0.683333 5.86931e-12
-1.0875 -0.65 1.67757e-12
-1.0875 -0.616667 4.65111e-13
-1.0875 -0.583333 1.2517e-13
-1.0875 -0.55 3.27174e-14
-1.0875 -0.516667 8.31088e-15
-1.0875 -0.483333 2.05279e-15
-1.0875 -0.45 4.9328e-16
-1.0875 -0.416667 1.15374e-16
-1.0875 -0.383333 2.62779e-17
-1.0875 -0.35 5.8308e-18
-1.0875 -0.316667 1.26095e-18
-1.0875 -0.283333 2.65871e-19
-1.0875 -0.25 5.46779e-20
-1.0875 -0.216667 3.13737e-08
-1.0875 -0.183333 3.49102e-07
-1.0875 -0.15 1.95797e-06
-1.0875 -0.116667 7.38908e-06
-1.0875 -0.0833333 2.11388e-05
-1.0875 -0.05 4.89843e-05
-1.0875 -0.0166667 9.59714e-05
-1.0875 0.0166667 0.000163921
-1.0875 0.05 0.000249882
-1.0875 0.0833333 0.000346522
-1.0875 0.116667 0.000444271
-1.0875 0.15 0.000534121
-1.0875 0.183333 0.000609795
-1.0875 0.216667 0.000668599
-1.0875 0.25 0.000710975
-1.0875 0.283333 0.000739184
-1.0875 0.316667 0.000755552
-1.0875 0.35 0.000760776
-1.0875 0.383333 0.000752986
-1.0875 0.416667 0.000728296
-1.0875 0.45 0.000682894
-1.0875 0.483333 0.000615703
-1.0875 0.516667 0.000530087
-1.0875 0.55 0.000433597
-1.0875 0.583333 0.000335911
-1.0875 0.616667 0.000246086
-1.0875 0.65 0.000170421
-1.0875 0.683333 0.000111621
-1.0875 0.716667 6.92148e-05
-1.0875 0.75 4.06889e-05
-1.0875 0.783333 2.27116e-05
-1.0875 0.816667 1.20564e-05
-1.0875 0.85 6.09687e-06
-1.0875 0.883333 2.94181e-06
-1.0875 0.916667 1.35651e-06
-1.0875 0.95 5.98677e-07
-1.0875 0.983333 2.53246e-07
-1.0875 1.01667 1.02817e-07
-1.0875 1.05 4.01157e-08
-1.0875 1.08333 1.50599e-08
-1.0875 1.11667 5.44601e-09
-1.0625 -1.11667 1.36686e-06
-1.0625 -1.08333 6.29629e-07
-1.0625 -1.05 2.77569e-07
-1.0625 -1.01667 1.17275e-07
-1.0625 -0.983333 4.75531e-08
-1.0625 -0.95 1.85289e-08
-1.0625 -0.916667 6.9461e-09
-1.0625 -0.883333 2.50812e-09
-1.0625 -0.85 8.73249e-10
-1.0625 -0.816667 2.93457e-10
-1.0625 -0.783333 9.52755e-11
-1.0625 -0.75 2.99111e-11
-1.0625 -0.716667 9.08785e-12
-1.0625 -0.683333 2.6743e-12
-1.0625 -0.65 7.62781e-13
-1.0625 -0.616667 2.11024e-13
-1.0625 -0.583333 5.66622e-14
-1.0625 -0.55 1.47758e-14
-1.0625 -0.516667 3.74419e-15
-1.0625 -0.483333 9.22469e-16
-1.0625 -0.45 2.21084e-16
-1.0625 -0.416667 5.15688e-17
-1.0625 -0.383333 1.17123e-17
-1.0625 -0.35 2.59123e-18
-1.0625 -0.316667 5.58676e-19
-1.0625 -0.283333 1.17428e-19
-1.0625 -0.25 2.40715e-20
-1.0625 -0.216667 1.47115e-08
-1.0625 -0.183333 1.637e-07
-1.0625 -0.15 9.18118e-07
-1.0625 -0.116667 3.46471e-06
-1.0625 -0.0833333 9.91134e-06
-1.0625 -0.05 2.29653e-05
-1.0625 -0.0166667 4.49894e-05
-1.0625 0.0166667 7.68326e-05
-1.0625 0.05 0.000117107
-1.0625 0.0833333 0.000162371
-1.0625 0.116667 0.000208138
-1.0625 0.15 0.00025019
-1.0625 0.183333 0.000285592
-1.0625 0.216667 0.000313086
-1.0625 0.25 0.000332888
-1.0625 0.283333 0.000346061
-1.0625 0.316667 0.000353696
-1.0625 0.35 0.000356118
-1.0625 0.383333 0.000352448
-1.0625 0.416667 0.000340863
-1.0625 0.45 0.000319576
-1.0625 0.483333 0.000288085
