NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.4125
CFL: 0.3
-1.0875 -1.11667 1.7465e-09
-1.0875 -1.08333 4.5477e-10
-1.0875 -1.05 1.1357e-10
-1.0875 -1.01667 2.70692e-11
-1.0875 -0.983333 6.30912e-12
-1.0875 -0.95 1.8743e-12
-1.0875 -0.916667 1.04891e-12
-1.0875 -0.883333 5.95101e-13
-1.0875 -0.85 3.24513e-13
-1.0875 -0.816667 1.69943e-13
-1.0875 -0.783333 8.55896e-14
-1.0875 -0.75 4.14696e-14
-1.0875 -0.716667 1.93333e-14
-1.0875 -0.683333 8.67606e-15
-1.0875 -0.65 3.75022e-15
-1.0875 -0.616667 1.56265e-15
-1.0875 -0.583333 6.28261e-16
-1.0875 -0.55 2.43956e-16
-1.0875 -0.516667 9.15807e-17
-1.0875 -0.483333 3.32693e-17
-1.0875 -0.45 1.1707e-17
-1.0875 -0.416667 3.99407e-18
-1.0875 -0.383333 1.32233e-18
-1.0875 -0.35 4.25201e-19
-1.0875 -0.316667 1.32902e-19
-1.0875 -0.283333 4.04107e-20
-1.0875 -0.25 1.19621e-20
-1.0875 -0.216667 1.5526e-13
-1.0875 -0.183333 1.42326e-12
-1.0875 -0.15 1.91995e-11
-1.0875 -0.116667 1.57286e-10
-1.0875 -0.0833333 9.69118e-10
-1.0875 -0.05 4.80618e-09
-1.0875 -0.0166667 1.98904e-08
-1.0875 0.0166667 7.02901e-08
-1.0875 0.05 2.15345e-07
-1.0875 0.0833333 5.77483e-07
-1.0875 0.116667 1.36236e-06
-1.0875 0.15 2.82702e-06
-1.0875 0.183333 5.08043e-06
-1.0875 0.216667 7.4265e-06
-1.0875 0.25 8.71141e-06
-1.0875 0.283333 9.1905e-06
-1.0875 0.316667 9.35714e-06
-1.0875 0.35 9.4101e-06
-1.0875 0.383333 9.42169e-06
-1.0875 0.416667 9.42086e-06
-1.0875 0.45 9.40859e-06
-1.0875 0.483333 9.36e-06
-1.0875 0.516667 9.21562e-06
-1.0875 0.55 8.85342e-06
-1.0875 0.583333 8.0682e-06
-1.0875 0.616667 6.60323e-06
-1.0875 0.65 4.35017e-06
-1.0875 0.683333 2.00443e-06
-1.0875 0.716667 7.17314e-07
-1.0875 0.75 2.38836e-07
-1.0875 0.783333 7.52593e-08
-1.0875 0.816667 2.25174e-08
-1.0875 0.85 6.41723e-09
-1.0875 0.883333 1.7465e-09
-1.0875 0.916667 4.5477e-10
-1.0875 0.95 1.1357e-10
-1.0875 0.983333 2.70692e-11
-1.0875 1.01667 6.30912e-12
-1.0875 1.05 1.8743e-12
-1.0875 1.08333 1.04891e-12
-1.0875 1.11667 5.95101e-13
-1.0625 -1.11667 4.59891e-10
-1.0625 -1.08333 1.19714e-10
-1.0625 -1.05 2.97539e-11
-1.0625 -1.01667 7.14085e-12
-1.0625 -0.983333 2.03305e-12
-1.0625 -0.95 1.14658e-12
-1.0625 -0.916667 6.57233e-13
-1.0625 -0.883333 3.66132e-13
-1.0625 -0.85 1.96374e-13
-1.0625 -0.816667 1.01434e-13
-1.0625 -0.783333 5.04756e-14
-1.0625 -0.75 2.41988e-14
-1.0625 -0.716667 1.11785e-14
-1.0625 -0.683333 4.97737e-15
-1.0625 -0.65 2.13729e-15
-1.0625 -0.616667 8.85661e-16
-1.0625 -0.583333 3.54439e-16
-1.0625 -0.55 1.37102e-16
-1.0625 -0.516667 5.13037e-17
-1.0625 -0.483333 1.85879e-17
-1.0625 -0.45 6.52625e-18
-1.0625 -0.416667 2.22239e-18
-1.0625 -0.383333 7.34618e-19
-1.0625 -0.35 2.35905e-19
-1.0625 -0.316667 7.36517e-20
-1.0625 -0.283333 2.23729e-20
-1.0625 -0.25 6.61711e-21
-1.0625 -0.216667 7.78001e-14
-1.0625 -0.183333 6.21649e-13
-1.0625 -0.15 5.29921e-12
-1.0625 -0.116667 4.1726e-11
-1.0625 -0.0833333 2.56958e-10
-1.0625 -0.05 1.27497e-09
-1.0625 -0.0166667 5.27679e-09
-1.0625 0.0166667 1.86471e-08
-1.0625 0.05 5.71269e-08
-1.0625 0.0833333 1.53191e-07
-1.0625 0.116667 3.61383e-07
-1.0625 0.15 7.49848e-07
-1.0625 0.183333 1.34732e-06
-1.0625 0.216667 1.96862e-06
-1.0625 0.25 2.30832e-06
-1.0625 0.283333 2.43488e-06
-1.0625 0.316667 2.47888e-06
-1.0625 0.35 2.49286e-06
-1.0625 0.383333 2.49591e-06
-1.0625 0.416667 2.49569e-06
-1.0625 0.45 2.49243e-06
-1.0625 0.483333 2.47954e-06
-1.0625 0.516667 2.44124e-06
-1.0625 0.55 2.34516e-06
-1.0625 0.583333 2.13688e-06
-1.0625 0.616667 1.74833e-06
-1.0625 0.65 1.15094e-06
-1.0625 0.683333 5.29727e-07
-1.0625 0.716667 1.89454e-07
-1.0625 0.75 6.30536e-08
-1.0625 0.783333 1.98602e-08
-1.0625 0.816667 5.93926e-09
-1.0625 0.85 1.6916e-09
-1.0625 0.883333 4.59891e-10
-1.0625 0.916667 1.19714e-10
-1.0625 0.95 2.97539e-11
-1.0625 0.983333 7.14085e-12
-1.0625 1.01667 2.03305e-12
-1.0625 1.05 1.14658e-12
-1.0625 1.08333 6.57233e-13
-1.0625 1.11667 3.66132e-13
-1.0375 -1.11667 1.17336e-10
-1.0375 -1.08333 3.03587e-11
-1.0375 -1.05 7.57534e-12
-1.0375 -1.01667 2.181e-12
-1.0375 -0.983333 1.21693e-12
-1.0375 -0.95 7.06328e-13
-1.0375 -0.916667 4.00647e-13
-1.0375 -0.883333 2.19497e-13
-1.0375 -0.85 1.15993e-13
-1.0375 -0.816667 5.91256e-14
-1.0375 -0.783333 2.90713e-14
-1.0375 -0.75 1.37886e-14
-1.0375 -0.716667 6.30971e-15
-1.0375 -0.683333 2.78648e-15
-1.0375 -0.65 1.18808e-15
-1.0375 -0.616667 4.8935e-16
-1.0375 -0.583333 1.94827e-16
-1.0375 -0.55 7.50314e-17
-1.0375 -0.516667 2.79719e-17
-1.0375 -0.483333 1.01023e-17
-1.0375 -0.45 3.53731e-18
-1.0375 -0.416667 1.20177e-18
-1.0375 -0.383333 3.96458e-19
-1.0375 -0.35 1.27094e-19
-1.0375 -0.316667 3.96212e-20
-1.0375 -0.283333 1.202e-20
-1.0375 -0.25 3.55107e-21
-1.0375 -0.216667 3.91182e-14
-1.0375 -0.183333 2.88794e-13
-1.0375 -0.15 1.28272e-12
-1.0375 -0.116667 1.07669e-11
-1.0375 -0.0833333 6.61856e-11
-1.0375 -0.05 3.27734e-10
-1.0375 -0.0166667 1.356e-09
-1.0375 0.0166667 4.79166e-09
-1.0375 0.05 1.46791e-08
-1.0375 0.0833333 3.93617e-08
-1.0375 0.116667 9.28505e-08
-1.0375 0.15 1.92643e-07
-1.0375 0.183333 3.46076e-07
-1.0375 0.216667 5.05426e-07
-1.0375 0.25 5.92393e-07
-1.0375 0.283333 6.24771e-07
-1.0375 0.316667 6.36024e-07
-1.0375 0.35 6.39595e-07
-1.0375 0.383333 6.40374e-07
-1.0375 0.416667 6.40316e-07
-1.0375 0.45 6.39478e-07
-1.0375 0.483333 6.36165e-07
-1.0375 0.516667 6.26323e-07
-1.0375 0.55 6.01635e-07
-1.0375 0.583333 5.48124e-07
-1.0375 0.616667 4.48309e-07
-1.0375 0.65 2.94899e-07
-1.0375 0.683333 1.3557e-07
-1.0375 0.716667 4.84546e-08
-1.0375 0.75 1.61196e-08
-1.0375 0.783333 5.07503e-09
-1.0375 0.816667 1.51697e-09
-1.0375 0.85 4.31737e-10
-1.0375 0.883333 1.17336e-10
-1.0375 0.916667 3.03587e-11
-1.0375 0.95 7.57534e-12
-1.0375 0.983333 2.181e-12
-1.0375 1.01667 1.21693e-12
-1.0375 1.05 7.06328e-13
-1.0375 1.08333 4.00647e-13
-1.0375 1.11667 2.19497e-13
-1.0125 -1.11667 2.88332e-11
-1.0125 -1.08333 7.4954e-12
-1.0125 -1.05 2.21772e-12
-1.0125 -1.01667 1.26221e-12
-1.0125 -0.983333 7.3935e-13
-1.0125 -0.95 4.26017e-13
-1.0125 -0.916667 2.37857e-13
-1.0125 -0.883333 1.28327e-13
-1.0125 -0.85 6.68643e-14
-1.0125 -0.816667 3.36427e-14
-1.0125 -0.783333 1.63464e-14
-1.0125 -0.75 7.67058e-15
-1.0125 -0.716667 3.47673e-15
-1.0125 -0.683333 1.5225e-15
-1.0125 -0.65 6.4438e-16
-1.0125 -0.616667 2.63706e-16
-1.0125 -0.583333 1.04406e-16
-1.0125 -0.55 4.00142e-17
-1.0125 -0.516667 1.4855e-17
-1.0125 -0.483333 5.34558e-18
-1.0125 -0.45 1.86588e-18
-1.0125 -0.416667 6.32189e-19
-1.0125 -0.383333 2.08062e-19
-1.0125 -0.35 6.65613e-20
-1.0125 -0.316667 2.07126e-20
-1.0125 -0.283333 6.27362e-21
-1.0125 -0.25 1.85078e-21
-1.0125 -0.216667 1.93775e-14
-1.0125 -0.183333 1.39947e-13
-1.0125 -0.15 5.89462e-13
-1.0125 -0.116667 2.7562e-12
-1.0125 -0.0833333 1.64532e-11
-1.0125 -0.05 8.17229e-11
-1.0125 -0.0166667 3.38032e-10
-1.0125 0.0166667 1.19413e-09
-1.0125 0.05 3.65775e-09
-1.0125 0.0833333 9.80743e-09
-1.0125 0.116667 2.3133e-08
-1.0125 0.15 4.7991e-08
-1.0125 0.183333 8.61956e-08
-1.0125 0.216667 1.25821e-07
-1.0125 0.25 1.47408e-07
-1.0125 0.283333 1.55438e-07
-1.0125 0.316667 1.58228e-07
-1.0125 0.35 1.59113e-07
-1.0125 0.383333 1.59305e-07
-1.0125 0.416667 1.59291e-07
-1.0125 0.45 1.59082e-07
-1.0125 0.483333 1.58256e-07
-1.0125 0.516667 1.55804e-07
-1.0125 0.55 1.49653e-07
-1.0125 0.583333 1.36321e-07
-1.0125 0.616667 1.11457e-07
-1.0125 0.65 7.32568e-08
-1.0125 0.683333 3.36361e-08
-1.0125 0.716667 1.2014e-08
-1.0125 0.75 3.99473e-09
-1.0125 0.783333 1.2569e-09
-1.0125 0.816667 3.754e-10
-1.0125 0.85 1.0666e-10
-1.0125 0.883333 2.88332e-11
-1.0125 0.916667 7.4954e-12
-1.0125 0.95 2.21772e-12
-1.0125 0.983333 1.26221e-12
-1.0125 1.01667 7.3935e-13
-1.0125 1.05 4.26017e-13
-1.0125 1.08333 2.37857e-13
-1.0125 1.11667 1.28327e-13
-0.9875 -1.11667 6.92409e-12
-0.9875 -1.08333 2.16026e-12
-0.9875 -1.05 1.25931e-12
-0.9875 -1.01667 7.51981e-13
-0.9875 -0.983333 5.27666e-13
-0.9875 -0.95 3.02178e-13
-0.9875 -0.916667 1.67871e-13
-0.9875 -0.883333 9.0222e-14
-0.9875 -0.85 4.6878e-14
-0.9875 -0.816667 2.3545e-14
-0.9875 -0.783333 1.1432e-14
-0.9875 -0.75 5.36631e-15
-0.9875 -0.716667 2.43563e-15
-0.9875 -0.683333 1.06909e-15
-0.9875 -0.65 4.53948e-16
-0.9875 -0.616667 1.86531e-16
-0.9875 -0.583333 7.42064e-17
-0.9875 -0.55 2.85959e-17
-0.9875 -0.516667 1.06804e-17
-0.9875 -0.483333 3.86856e-18
-0.9875 -0.45 1.35978e-18
-0.9875 -0.416667 4.64115e-19
-0.9875 -0.383333 1.53923e-19
-0.9875 -0.35 4.96348e-20
-0.9875 -0.316667 1.55723e-20
-0.9875 -0.283333 4.7564e-21
-0.9875 -0.25 1.41524e-21
-0.9875 -0.216667 9.84007e-15
-0.9875 -0.183333 7.28011e-14
-0.9875 -0.15 3.07381e-13
-0.9875 -0.116667 9.04723e-13
-0.9875 -0.0833333 4.67937e-12
-0.9875 -0.05 2.25692e-11
-0.9875 -0.0166667 9.37471e-11
-0.9875 0.0166667 3.3386e-10
-0.9875 0.05 1.0317e-09
-0.9875 0.0833333 2.79266e-09
-0.9875 0.116667 6.6557e-09
-0.9875 0.15 1.39711e-08
-0.9875 0.183333 2.55056e-08
-0.9875 0.216667 3.82167e-08
-0.9875 0.25 4.56627e-08
-0.9875 0.283333 4.84939e-08
-0.9875 0.316667 4.9485e-08
-0.9875 0.35 4.98053e-08
-0.9875 0.383333 4.988e-08
-0.9875 0.416667 4.9879e-08
-0.9875 0.45 4.98236e-08
-0.9875 0.483333 4.9594e-08
-0.9875 0.516667 4.89005e-08
-0.9875 0.55 4.71394e-08
-0.9875 0.583333 4.32744e-08
-0.9875 0.616667 3.59565e-08
-0.9875 0.65 2.4422e-08
-0.9875 0.683333 1.17128e-08
-0.9875 0.716667 4.25634e-09
-0.9875 0.75 1.42743e-09
-0.9875 0.783333 4.52851e-10
-0.9875 0.816667 1.3623e-10
-0.9875 0.85 3.88846e-11
-0.9875 0.883333 1.06098e-11
-0.9875 0.916667 3.01662e-12
-0.9875 0.95 1.43137e-12
-0.9875 0.983333 8.95273e-13
-0.9875 1.01667 4.40276e-13
-0.9875 1.05 2.50162e-13
-0.9875 1.08333 1.37565e-13
-0.9875 1.11667 7.31464e-14
-0.9625 -1.11667 2.01854e-12
-0.9625 -1.08333 1.21906e-12
-0.9625 -1.05 7.41906e-13
-0.9625 -1.01667 4.41783e-13
-0.9625 -0.983333 3.08399e-13
-0.9625 -0.95 1.74367e-13
-0.9625 -0.916667 9.54858e-14
-0.9625 -0.883333 5.06025e-14
-0.9625 -0.85 2.59459e-14
-0.9625 -0.816667 1.28718e-14
-0.9625 -0.783333 6.17902e-15
-0.9625 -0.75 2.87041e-15
-0.9625 -0.716667 1.29051e-15
-0.9625 -0.683333 5.61614e-16
-0.9625 -0.65 2.36637e-16
-0.9625 -0.616667 9.65673e-17
-0.9625 -0.583333 3.81813e-17
-0.9625 -0.55 1.46332e-17
-0.9625 -0.516667 5.43896e-18
-0.9625 -0.483333 1.96161e-18
-0.9625 -0.45 6.86877e-19
-0.9625 -0.416667 2.33652e-19
-0.9625 -0.383333 7.72584e-20
-0.9625 -0.35 2.48468e-20
-0.9625 -0.316667 7.77685e-21
-0.9625 -0.283333 2.37031e-21
-0.9625 -0.25 7.03924e-22
-0.9625 -0.216667 4.76833e-15
-0.9625 -0.183333 3.64834e-14
-0.9625 -0.15 1.55664e-13
-0.9625 -0.116667 4.77141e-13
-0.9625 -0.0833333 1.24617e-12
-0.9625 -0.05 5.49962e-12
-0.9625 -0.0166667 2.23437e-11
-0.9625 0.0166667 7.92664e-11
-0.9625 0.05 2.44717e-10
-0.9625 0.0833333 6.62085e-10
-0.9625 0.116667 1.57748e-09
-0.9625 0.15 3.31059e-09
-0.9625 0.183333 6.04206e-09
-0.9625 0.216667 9.04847e-09
-0.9625 0.25 1.08066e-08
-0.9625 0.283333 1.14745e-08
-0.9625 0.316667 1.17081e-08
-0.9625 0.35 1.17837e-08
-0.9625 0.383333 1.18014e-08
-0.9625 0.416667 1.1801e-08
-0.9625 0.45 1.1788e-08
-0.9625 0.483333 1.17336e-08
-0.9625 0.516667 1.15693e-08
-0.9625 0.55 1.11519e-08
-0.9625 0.583333 1.02359e-08
-0.9625 0.616667 8.50181e-09
-0.9625 0.65 5.76923e-09
-0.9625 0.683333 2.76267e-09
-0.9625 0.716667 1.00303e-09
-0.9625 0.75 3.35971e-10
-0.9625 0.783333 1.06432e-10
-0.9625 0.816667 3.19209e-11
-0.9625 0.85 9.19223e-12
-0.9625 0.883333 2.78279e-12
-0.9625 0.916667 1.38196e-12
-0.9625 0.95 8.8253e-13
-0.9625 0.983333 5.29606e-13
-0.9625 1.01667 2.55325e-13
-0.9625 1.05 1.4296e-13
-0.9625 1.08333 7.74778e-14
-0.9625 1.11667 4.06244e-14
-0.9375 -1.11667 1.14296e-12
-0.9375 -1.08333 7.1122e-13
-0.9375 -1.05 4.30273e-13
-0.9375 -1.01667 2.52728e-13
-0.9375 -0.983333 1.75619e-13
-0.9375 -0.95 9.79131e-14
-0.9375 -0.916667 5.2875e-14
-0.9375 -0.883333 2.76479e-14
-0.9375 -0.85 1.39983e-14
